Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
33,2024,11488,Brattavika,0.37,1.43,0.08,Nei,Ja,4625,AUSTEVOLL,46,Vestland,60.044117,5.303317,0.5,Nei,16.43,3,Karmøy til Sotra
33,2024,33137,Brattberg,,,,Ja,Nei,5516,GRATANGEN,55,Troms,68.71352,17.429533,0.5,,,10,Andøya til Senja
33,2024,13205,Brattholmen,,,,Ja,Nei,4636,SOLUND,46,Vestland,61.068382,4.713817,0.5,,,4,Nordhordaland til Stadt
33,2024,11015,Brattholmen,0.43,0.8,0,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,0.5,Nei,15.81,8,Helgeland til Bodø
33,2024,37157,Brattvika II,,,,Ja,Nei,5049,FLATANGER,50,Trøndelag,64.38605,10.815717,0.5,,,7,Nord-Trøndelag med Bindal
33,2024,12594,Breidvika,0.29,0.22,0,Nei,Ja,5020,OSEN,50,Trøndelag,64.29718,10.393433,0.5,Nei,16.16,6,Nordmøre og Sør-Trøndelag
33,2024,11574,Breivik S,,,,Ja,Nei,4613,BØMLO,46,Vestland,59.671185,5.31215,0.5,,,3,Karmøy til Sotra
33,2024,28336,Breivika,0.07,0.3,0.06,Nei,Ja,1827,DØNNA,18,Nordland,66.1609,12.68205,0.5,Nei,15.72,8,Helgeland til Bodø
33,2024,32897,Breivika S,0.08,0.27,0.01,Nei,Ja,1827,DØNNA,18,Nordland,66.15802,12.682067,0.5,Nei,15.72,8,Helgeland til Bodø
33,2024,13765,Breiviken,0.16,0.1,0,Nei,Ja,1834,LURØY,18,Nordland,66.46165,12.958033,0.5,Nei,15.8,8,Helgeland til Bodø
33,2024,33237,Breivoll,,,,Ja,Nei,5514,IBESTAD,55,Troms,68.758415,17.152517,0.5,,,10,Andøya til Senja
33,2024,10223,Bremnessvaet,0.2,0.55,0.11,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.398018,8.213567,0.5,Nei,14.9,6,Nordmøre og Sør-Trøndelag
33,2024,36118,Bremnesøya,0.18,0.18,0.05,Nei,Ja,1870,SORTLAND,18,Nordland,68.82377,15.400217,0.5,Nei,16.23,9,Vestfjorden og Vesterålen
33,2024,34197,Brennholmen,1.23,0.82,0.26,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.978714,12.16355,0.5,Ja,16,8,Helgeland til Bodø
33,2024,37357,Brensholmen,0,0,0,Nei,Ja,5501,TROMSØ,55,Troms,69.57837,17.994267,0.5,Nei,13.3,10,Andøya til Senja
33,2024,12466,Brettingen,0.23,0.79,0.04,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.3582,8.237267,0.5,Nei,15.13,6,Nordmøre og Sør-Trøndelag
33,2024,35677,Brottøy,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.4885,15.125917,0.5,,,9,Vestfjorden og Vesterålen
33,2024,12237,Brudevika,0.3,2.58,0.25,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,0.5,Nei,15.71,5,Stadt til Hustadvika
33,2024,13841,Brunsvik,,,,Ja,Nei,4602,KINN,46,Vestland,61.910183,5.29085,0.5,,,4,Nordhordaland til Stadt
33,2024,11435,Bryggelandsholmane,,,,Ja,Nei,1106,HAUGESUND,11,Rogaland,59.428783,5.09895,0.5,,,3,Karmøy til Sotra
33,2024,31038,Buarøy,0,0,0.02,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.220066,5.21455,0.5,Nei,15.84,3,Karmøy til Sotra
33,2024,45134,Bugane,0.23,0.18,0.05,Nei,Ja,1528,SYKKYLVEN,15,Møre og Romsdal,62.438816,6.816167,0.5,Nei,16,5,Stadt til Hustadvika
33,2024,11543,Buholmen,,,,Ja,Nei,4625,AUSTEVOLL,46,Vestland,60.020466,5.080083,0.5,,,3,Karmøy til Sotra
33,2024,33537,Buholmen,0.47,0.78,0.71,Nei,Ja,5058,ÅFJORD,50,Trøndelag,64.1569,10.008917,0.5,Nei,15.76,6,Nordmøre og Sør-Trøndelag
33,2024,11721,Bukkeholmen,0,0,0,Nei,Ja,4636,SOLUND,46,Vestland,61.098267,4.90485,0.5,Nei,14.8,4,Nordhordaland til Stadt
33,2024,27976,Bukkholmen,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.918816,12.24605,0.5,,,8,Helgeland til Bodø
33,2024,12361,Bukkholmen S,0.48,1.28,0.68,Nei,Ja,5014,FRØYA,50,Trøndelag,63.72378,8.8621,0.5,Nei,14.9,6,Nordmøre og Sør-Trøndelag
33,2024,11087,Bukkøya Ø,0.6,0.76,0.04,Nei,Ja,1836,RØDØY,18,Nordland,66.64097,12.994583,0.5,Ja,15.83,8,Helgeland til Bodø
33,2024,11857,Buksevika,0.11,0.07,0.05,Nei,Ja,4207,FLEKKEFJORD,42,Agder,58.2079,6.636067,0.5,Nei,16.84,1,Svenskegrensen til Jæren
33,2024,22035,Buktodden Nø,0.01,0.5,0.15,Nei,Ja,1833,RANA,18,Nordland,66.30817,13.432333,0.5,Nei,15.81,8,Helgeland til Bodø
33,2024,11162,Bullatholmen,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.43512,14.848083,0.5,,,9,Vestfjorden og Vesterålen
33,2024,12730,Båfjorden,,,,Ja,Nei,5060,NÆRØYSUND,50,Trøndelag,64.94988,11.5733,0.5,,,7,Nord-Trøndelag med Bindal
33,2024,29016,Båfjordstranda,0.38,0.38,0.35,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.964485,11.59435,0.5,Nei,16.1,7,Nord-Trøndelag med Bindal
33,2024,11749,Bårøy,0.62,1.23,0.15,Nei,Ja,4635,GULEN,46,Vestland,60.945866,4.845383,0.5,Ja,15.89,4,Nordhordaland til Stadt
33,2024,10862,Båsen,0.38,4.45,0.17,Nei,Ja,1811,BINDAL,18,Nordland,65.11767,12.321467,0.5,Nei,16.08,7,Nord-Trøndelag med Bindal
33,2024,37237,Børfjord,0.04,0.04,0.04,Nei,Ja,5616,HASVIK,56,Finnmark,70.64533,22.694317,0.5,Nei,13.34,12,Vest-Finnmark
33,2024,20876,Børøya,4.38,7.15,0.43,Nei,Ja,1868,ØKSNES,18,Nordland,68.84437,14.85465,0.5,Ja,16.39,9,Vestfjorden og Vesterålen
33,2024,11230,Børøya Slaktemerd,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.57425,14.959733,0.5,,,9,Vestfjorden og Vesterålen
33,2024,11754,Bøøy,,,,Ja,Nei,4631,ALVER,46,Vestland,60.727882,4.8641,0.5,,,4,Nordhordaland til Stadt
33,2024,37217,Dale,0.01,0.02,0,Nei,Ja,5503,HARSTAD,55,Troms,68.92503,16.3452,0.5,Nei,16.6,10,Andøya til Senja
33,2024,12007,Dale II,0.43,2.57,0.27,Nei,Ja,1103,STAVANGER,11,Rogaland,59.08215,5.71055,0.5,Nei,16.53,2,Ryfylke
33,2024,32497,Daljorda,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.697,14.963383,0.5,,,9,Vestfjorden og Vesterålen
33,2024,32457,Dalsvåg Nv,0.1,0.12,0.12,Nei,Ja,1149,KARMØY,11,Rogaland,59.410816,5.21725,0.5,Nei,16.4,3,Karmøy til Sotra
33,2024,31137,Danielsnes,,,,Ja,Nei,5614,LOPPA,56,Finnmark,70.19168,22.321016,0.5,,,12,Vest-Finnmark
33,2024,35957,Danielsvika,0.18,0.91,1.4,Nei,Ja,5603,HAMMERFEST,56,Finnmark,70.670586,24.488768,0.5,Nei,10.8,12,Vest-Finnmark
33,2024,15455,Daumannsvika,0.06,0.02,0,Nei,Ja,1840,SALTDAL,18,Nordland,67.17682,15.411533,0.5,Nei,13.9,8,Helgeland til Bodø
33,2024,37557,Davatluft,0.12,0.12,0.01,Nei,Ja,5601,ALTA,56,Finnmark,70.245384,22.87385,0.5,Nei,12.7,12,Vest-Finnmark
33,2024,11076,Digermulen,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.675735,13.317517,0.5,,,8,Helgeland til Bodø
33,2024,12659,Digerneset,,,,Ja,Nei,5007,NAMSOS,50,Trøndelag,64.78657,11.727917,0.5,,,7,Nord-Trøndelag med Bindal
33,2024,13229,Djupedalen,0.17,0.03,0,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.2308,5.673117,0.5,Nei,16.99,3,Karmøy til Sotra
33,2024,21336,Djupeleget,0.08,0.58,0.01,Nei,Ja,4638,HØYANGER,46,Vestland,61.16942,5.80735,0.5,Nei,16.14,4,Nordhordaland til Stadt
33,2024,14799,Djupestallen,0.25,0.81,0.03,Nei,Ja,4616,TYSNES,46,Vestland,60.058968,5.452733,0.5,Nei,17.03,3,Karmøy til Sotra
33,2024,10110,Djupevik,,,,Nei,Nei,1103,STAVANGER,11,Rogaland,59.1474,5.863783,0.5,,16.67,2,Ryfylke
33,2024,10338,Djupevik,0.12,0.75,0.02,Nei,Ja,4622,KVAM,46,Vestland,60.406715,6.35625,0.5,Nei,16.65,3,Karmøy til Sotra
33,2024,20455,Djupevika,0.05,0.22,0.17,Nei,Ja,4617,KVINNHERAD,46,Vestland,60.04095,6.009367,0.5,Nei,16.51,3,Karmøy til Sotra
33,2024,26595,Djupevika,0.48,1.1,0,Nei,Ja,4616,TYSNES,46,Vestland,60.035816,5.342217,0.5,Nei,16.57,3,Karmøy til Sotra
33,2024,37177,Djuptaren,0.41,0.38,0.1,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.769264,10.629017,0.5,Nei,16.23,7,Nord-Trøndelag med Bindal
33,2024,30097,Djupvik,0,0,0,Nei,Ja,1836,RØDØY,18,Nordland,66.73299,13.33115,0.5,Nei,28.96,8,Helgeland til Bodø
33,2024,33117,Djupvik,0.13,0.23,0.18,Nei,Ja,1870,SORTLAND,18,Nordland,68.60365,15.34815,0.5,Nei,16.44,9,Vestfjorden og Vesterålen
33,2024,34018,Dolma N,0.37,0.24,0,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,65.02533,11.676017,0.5,Nei,15.73,7,Nord-Trøndelag med Bindal
33,2024,10505,Dragnes,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.58393,14.707267,0.5,,,9,Vestfjorden og Vesterålen
33,2024,36917,Drevflesa,0.4,0.7,0.1,Nei,Ja,5058,ÅFJORD,50,Trøndelag,64.21087,10.115417,0.5,Nei,15.87,6,Nordmøre og Sør-Trøndelag
33,2024,32197,Dryna,0.31,0.66,0.01,Nei,Ja,1506,MOLDE,15,Møre og Romsdal,62.64467,6.557633,0.5,Nei,15.62,5,Stadt til Hustadvika
33,2024,35497,Drøno,,,,Ja,Nei,4625,AUSTEVOLL,46,Vestland,60.08077,5.192033,0.5,,,3,Karmøy til Sotra
33,2024,11644,Duesund,,,,Ja,Nei,4634,MASFJORDEN,46,Vestland,60.807835,5.2946,0.5,,,4,Nordhordaland til Stadt
33,2024,35237,Durmålsvika,,,,Ja,Nei,5530,SENJA,55,Troms,69.4328,18.147734,0.5,,,10,Andøya til Senja
33,2024,13412,Dypeidet,4.62,7.18,0.46,Nei,Ja,1868,ØKSNES,18,Nordland,68.829384,14.776167,0.5,Ja,16.46,9,Vestfjorden og Vesterålen
33,2024,11381,Dypingen,0.1,1.4,0,Nei,Ja,5503,HARSTAD,55,Troms,68.96087,16.530416,0.5,Nei,16.21,10,Andøya til Senja
33,2024,21415,Dyrholmen,0,0,0,Nei,Ja,1103,STAVANGER,11,Rogaland,59.285484,5.8583,0.5,Nei,17.09,2,Ryfylke
33,2024,32157,Dyrholmen V,0.2,0.77,0.4,Nei,Ja,4615,FITJAR,46,Vestland,59.928017,5.23015,0.5,Nei,17.1,3,Karmøy til Sotra
33,2024,12128,Dyrnes,0.3,0.55,0,Nei,Ja,4617,KVINNHERAD,46,Vestland,59.718132,5.723383,0.5,Nei,16.9,3,Karmøy til Sotra
33,2024,12033,Dysvik,0.09,1.24,0,Nei,Ja,4622,KVAM,46,Vestland,60.191017,5.967617,0.5,Nei,16.85,3,Karmøy til Sotra
33,2024,13711,Dyvika,,,,Ja,Nei,4645,ASKVOLL,46,Vestland,61.479282,5.375283,0.5,,,4,Nordhordaland til Stadt
33,2024,10757,Dåvøya,,,,Ja,Nei,5534,KARLSØY,55,Troms,70.0722,19.341066,0.5,,,11,Kvaløya til Loppa
33,2024,12109,Ebne,,,,Ja,Nei,4611,ETNE,46,Vestland,59.71443,5.8238,0.5,,,3,Karmøy til Sotra
33,2024,14041,Edøya,,,,Ja,Nei,5056,HITRA,50,Trøndelag,63.65835,8.694417,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2024,30137,Edøya II,,,,Ja,Nei,5056,HITRA,50,Trøndelag,63.65805,8.683667,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2024,30597,Eggesbønes,,,,Ja,Nei,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.321518,5.655833,0.5,,,5,Stadt til Hustadvika
33,2024,10045,Eidholmen,0.35,9.6,0,Nei,Ja,4625,AUSTEVOLL,46,Vestland,60.08808,5.120633,0.5,Nei,16.5,3,Karmøy til Sotra
33,2024,34717,Eidisholman,0.07,0.17,0,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.13462,13.867217,0.5,Nei,14.9,9,Vestfjorden og Vesterålen
33,2024,10819,Eidsnes,,,,Ja,Nei,5601,ALTA,56,Finnmark,70.091,22.755167,0.5,,,12,Vest-Finnmark
33,2024,13870,Eikebærånæ,0,0,0.01,Nei,Ja,4631,ALVER,46,Vestland,60.563232,5.3535,0.5,Nei,12,4,Nordhordaland til Stadt
33,2024,34817,Eime,,,,Ja,Nei,1144,KVITSØY,11,Rogaland,59.0872,5.510417,0.5,,,2,Ryfylke
33,2024,35877,Eiterfjorden,0.09,0.09,0,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.971634,11.723933,0.5,Nei,15.35,7,Nord-Trøndelag med Bindal
33,2024,29537,Eldviktaren,,,,Ja,Nei,5049,FLATANGER,50,Trøndelag,64.454636,10.630717,0.5,,,7,Nord-Trøndelag med Bindal
33,2024,30917,Elgen,0,0,0,Nei,Ja,5503,HARSTAD,55,Troms,68.87711,16.282368,0.5,Nei,16.45,10,Andøya til Senja
33,2024,10811,Elva I Årøysundet,,,,Ja,Nei,5601,ALTA,56,Finnmark,70.1337,23.330383,0.5,,,12,Vest-Finnmark
33,2024,33077,Elveneset,,,,Ja,Nei,4637,HYLLESTAD,46,Vestland,61.205833,5.131717,0.5,,,4,Nordhordaland til Stadt
33,2024,32797,Elvevika,,,,Ja,Nei,5618,MÅSØY,56,Finnmark,70.9178,25.006268,0.5,,,12,Vest-Finnmark
33,2024,13241,Endal Vest,,,,Ja,Nei,4648,BREMANGER,46,Vestland,61.909832,5.464267,0.5,,,4,Nordhordaland til Stadt
33,2024,12879,Endreset,,,,Ja,Nei,1505,KRISTIANSUND,15,Møre og Romsdal,63.029682,7.713733,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2024,45130,Engdal,,,,Ja,Nei,5055,HEIM,50,Trøndelag,63.185932,8.752917,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2024,11363,Enkeltstein,0.05,0.13,0,Nei,Ja,5514,IBESTAD,55,Troms,68.727585,16.910168,0.5,Nei,15.9,10,Andøya til Senja
33,2024,34577,Enkeneset,,,,Ja,Nei,5603,HAMMERFEST,56,Finnmark,70.56365,24.119066,0.5,,,12,Vest-Finnmark
33,2024,32677,Espnestaren,1.75,5.61,0.53,Nei,Ja,5014,FRØYA,50,Trøndelag,63.677883,8.667,0.5,Ja,15.09,6,Nordmøre og Sør-Trøndelag
33,2024,37437,Fagerholmen,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,63.66395,8.603167,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2024,24575,Farmannsøya,0.65,1.34,0,Nei,Ja,5058,ÅFJORD,50,Trøndelag,64.18452,10.1222,0.5,Ja,15.63,6,Nordmøre og Sør-Trøndelag
33,2024,31797,Fartøyvika,0.42,1.16,0,Nei,Ja,5618,MÅSØY,56,Finnmark,70.828514,24.450483,0.5,Nei,11.75,12,Vest-Finnmark
33,2024,40217,Fellesholmen,,,,Ja,Nei,5501,TROMSØ,55,Troms,69.875916,18.249,0.5,,,11,Kvaløya til Loppa
33,2024,12624,Feøyvika,,,,Ja,Nei,5049,FLATANGER,50,Trøndelag,64.56032,10.919133,0.5,,,7,Nord-Trøndelag med Bindal
33,2024,31157,Fiksneset,,,,Ja,Nei,4626,ØYGARDEN,46,Vestland,60.176884,5.124833,0.5,,,3,Karmøy til Sotra
33,2024,13527,Finnkjerka,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.33945,15.0358,0.5,,,9,Vestfjorden og Vesterålen
33,2024,31398,Finnvik,0.45,2.68,0.7,Nei,Ja,5501,TROMSØ,55,Troms,69.892334,18.807083,0.5,Nei,14.1,11,Kvaløya til Loppa
