Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
33,2018,11076,Digermulen,ikke-medikamentell,,,,,,hele lokaliteten,1836,RØDØY,18,Nordland,66.67648,13.316867,8,Helgeland til Bodø,
33,2018,11363,Enkeltstein,ikke-medikamentell,,,,,,deler av lokaliteten,1917,IBESTAD,19,Troms,68.7276,16.910467,10,Andøya til Senja,
33,2018,32677,Espnestaren,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.678017,8.66685,6,Nordmøre og Sør-Trøndelag,
33,2018,24575,Farmannsøya,ikke-medikamentell,,,,,,deler av lokaliteten,5019,ROAN,50,Trøndelag,64.18452,10.1222,6,Nordmøre og Sør-Trøndelag,
33,2018,26775,Fjølværet Ø,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.819233,8.636133,6,Nordmøre og Sør-Trøndelag,
33,2018,19115,Fugløya S,ikke-medikamentell,,,,,,deler av lokaliteten,5012,SNILLFJORD,50,Trøndelag,63.460682,9.1444,6,Nordmøre og Sør-Trøndelag,
33,2018,31357,Geitryggen,ikke-medikamentell,,,,,,deler av lokaliteten,5051,NÆRØY,50,Trøndelag,64.75085,11.189033,7,Nord-Trøndelag med Bindal,
33,2018,24315,Gjæsingen,ikke-medikamentell,,,,,,deler av lokaliteten,5018,ÅFJORD,50,Trøndelag,64.117615,9.981417,6,Nordmøre og Sør-Trøndelag,
33,2018,33597,Grytøyraholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1429,FJALER,14,Sogn og Fjordane,61.29278,5.014117,4,Nordhordaland til Stadt,
33,2018,12789,Gunnarøya,ikke-medikamentell,,,,,,deler av lokaliteten,5012,SNILLFJORD,50,Trøndelag,63.569485,9.467983,6,Nordmøre og Sør-Trøndelag,
33,2018,36737,Hallsteinhamn I,ikke-medikamentell,,,,,,hele lokaliteten,1804,BODØ,18,Nordland,67.44185,14.71595,9,Vestfjorden og Vesterålen,
33,2018,36937,Hallvardsøya,ikke-medikamentell,,,,,,deler av lokaliteten,1927,TRANØY,19,Troms,69.15137,16.906532,10,Andøya til Senja,
33,2018,11740,Haverøy,ikke-medikamentell,,,,,,hele lokaliteten,1246,FJELL,12,Hordaland,60.404766,4.93995,3,Karmøy til Sotra,
33,2018,22596,Hesbygrunnen,ikke-medikamentell,,,,,,hele lokaliteten,1141,FINNØY,11,Rogaland,59.1941,5.799133,2,Ryfylke,
33,2018,13006,Hestholmen N,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1838,GILDESKÅL,18,Nordland,67.14678,14.016533,8,Helgeland til Bodø,
33,2018,34017,Hilbåan,ikke-medikamentell,,,,,,hele lokaliteten,5013,HITRA,50,Trøndelag,63.6686,8.844717,6,Nordmøre og Sør-Trøndelag,
33,2018,15655,Hjartøy N,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1828,NESNA,18,Nordland,66.23579,12.709967,8,Helgeland til Bodø,
33,2018,33957,Hofsøya,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.722168,8.913317,6,Nordmøre og Sør-Trøndelag,
33,2018,33957,Hofsøya,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.722168,8.913317,6,Nordmøre og Sør-Trøndelag,
33,2018,33218,Hosenøyan,ikke-medikamentell,,,,,,deler av lokaliteten,5018,ÅFJORD,50,Trøndelag,64.08518,9.884683,6,Nordmøre og Sør-Trøndelag,
33,2018,12599,Indre Skjervøy,ikke-medikamentell,,,,,,deler av lokaliteten,5020,OSEN,50,Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
33,2018,36297,Kjeringeholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1428,ASKVOLL,14,Sogn og Fjordane,61.38997,4.98405,4,Nordhordaland til Stadt,
33,2018,36037,Klipen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1822,LEIRFJORD,18,Nordland,66.1336,12.851983,8,Helgeland til Bodø,
33,2018,33998,Klubben,ikke-medikamentell,,,,,,deler av lokaliteten,2015,HASVIK,20,Finnmark,70.66345,22.621733,12,Vest-Finnmark,
33,2018,18755,Klungset,ikke-medikamentell,,,,,,hele lokaliteten,5051,NÆRØY,50,Trøndelag,64.74997,11.394183,7,Nord-Trøndelag med Bindal,
33,2018,19195,Korsholman,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.597218,8.51575,6,Nordmøre og Sør-Trøndelag,
33,2018,32518,Kuøyna,ikke-medikamentell,,,,,,hele lokaliteten,1411,GULEN,14,Sogn og Fjordane,60.996983,4.897467,4,Nordhordaland til Stadt,
33,2018,18217,Kvaløy Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1149,KARMØY,11,Rogaland,59.396633,5.171083,3,Karmøy til Sotra,
33,2018,11074,Kvalvika,ikke-medikamentell,,,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.66908,13.391633,8,Helgeland til Bodø,
33,2018,11775,Kviteskjeret,ikke-medikamentell,,,,,,hele lokaliteten,1428,ASKVOLL,14,Sogn og Fjordane,61.467815,5.2203,4,Nordhordaland til Stadt,
33,2018,35777,Kvitskjæret,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1818,HERØY I NORDLAND,18,Nordland,66.1008,12.157333,8,Helgeland til Bodø,
33,2018,10898,Lamholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1813,BRØNNØY,18,Nordland,65.47093,12.1338,8,Helgeland til Bodø,
33,2018,11116,Langholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1838,GILDESKÅL,18,Nordland,67.05783,14.025333,8,Helgeland til Bodø,
33,2018,13340,Leiholmane,ikke-medikamentell,,,,,,deler av lokaliteten,1411,GULEN,14,Sogn og Fjordane,60.982216,4.875017,4,Nordhordaland til Stadt,
33,2018,34257,Lekafjorden II,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5052,LEKA,50,Trøndelag,65.07878,11.724033,7,Nord-Trøndelag med Bindal,
33,2018,12392,Lille Torsøy,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.605633,8.48855,6,Nordmøre og Sør-Trøndelag,
33,2018,29056,Lille Torsøy II,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.60803,8.494633,6,Nordmøre og Sør-Trøndelag,
33,2018,14076,Lismåsøy,ikke-medikamentell,,,,,,hele lokaliteten,1813,BRØNNØY,18,Nordland,65.4933,12.169217,8,Helgeland til Bodø,
33,2018,10794,Mortensnes,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,2012,ALTA,20,Finnmark,70.12487,23.223034,12,Vest-Finnmark,
33,2018,30157,Movik,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1845,SØRFOLD,18,Nordland,67.63265,15.26325,9,Vestfjorden og Vesterålen,
33,2018,33997,Næringsbukta,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,2015,HASVIK,20,Finnmark,70.65926,22.640932,12,Vest-Finnmark,
33,2018,10303,Nappeholmane,ikke-medikamentell,,,,,,hele lokaliteten,1219,BØMLO,12,Hordaland,59.742985,5.363633,3,Karmøy til Sotra,
33,2018,11041,Nord Gåsvær,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1818,HERØY I NORDLAND,18,Nordland,66.07035,12.065617,8,Helgeland til Bodø,
33,2018,23816,Nordbotnet,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1828,NESNA,18,Nordland,66.25612,12.8942,8,Helgeland til Bodø,
33,2018,26315,Nordgjæslingan,ikke-medikamentell,,,,,,deler av lokaliteten,5050,VIKNA,50,Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
33,2018,31697,Oksen,ikke-medikamentell,,,,,,hele lokaliteten,1246,FJELL,12,Hordaland,60.4336,4.940617,3,Karmøy til Sotra,
33,2018,12383,Omsøyholman,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.631966,8.575567,6,Nordmøre og Sør-Trøndelag,
33,2018,10197,Opshaugvik,ikke-medikamentell,,,,,,deler av lokaliteten,1525,STRANDA,15,Møre og Romsdal,62.28765,6.990333,5,Stadt til Hustadvika,
33,2018,10050,Ospøy Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.866566,5.228133,3,Karmøy til Sotra,
33,2018,12281,Rogne,ikke-medikamentell,,,,,,hele lokaliteten,1534,HARAM,15,Møre og Romsdal,62.6695,6.356833,5,Stadt til Hustadvika,
33,2018,11856,Salvågvika,ikke-medikamentell,,,,,,deler av lokaliteten,1004,FLEKKEFJORD,10,Vest-Agder,58.227165,6.632767,1,Svenskegrensen til Jæren,
33,2018,19135,Sandøya III,ikke-medikamentell,,,,,,deler av lokaliteten,5019,ROAN,50,Trøndelag,64.243385,10.26445,6,Nordmøre og Sør-Trøndelag,
33,2018,13035,Sauaneset I,ikke-medikamentell,,,,,,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.089085,5.267967,3,Karmøy til Sotra,
33,2018,37797,Skjortneset II,ikke-medikamentell,,,,,,deler av lokaliteten,1526,STORDAL,15,Møre og Romsdal,62.379368,6.889433,5,Stadt til Hustadvika,
33,2018,35337,Småvær,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1902,TROMSØ,19,Troms,69.896866,18.486267,11,Kvaløya til Loppa,
33,2018,11605,Soløy Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.90708,5.159833,3,Karmøy til Sotra,
33,2018,35318,Sortevika,ikke-medikamentell,,,,,,hele lokaliteten,1926,DYRØY,19,Troms,69.0188,17.520067,10,Andøya til Senja,
33,2018,34297,Stabben,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1852,TJELDSUND,18,Nordland,68.40072,16.216984,9,Vestfjorden og Vesterålen,
33,2018,10311,Storlia,ikke-medikamentell,,,,,,hele lokaliteten,1413,HYLLESTAD,14,Sogn og Fjordane,61.203133,5.193833,4,Nordhordaland til Stadt,
33,2018,19016,Storskogøya,ikke-medikamentell,,,,,,deler av lokaliteten,5012,SNILLFJORD,50,Trøndelag,63.506065,9.19075,6,Nordmøre og Sør-Trøndelag,
33,2018,29376,Sundsøy,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,1827,DØNNA,18,Nordland,66.17637,12.770283,8,Helgeland til Bodø,
33,2018,11312,Svartfjell,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,1848,STEIGEN,18,Nordland,67.93948,15.503168,9,Vestfjorden og Vesterålen,
33,2018,11776,Sveholmane,ikke-medikamentell,,,,,,hele lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.557716,5.215333,4,Nordhordaland til Stadt,
33,2018,12268,Terningen,ikke-medikamentell,,,,,,deler av lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.6431,6.54805,5,Stadt til Hustadvika,
33,2018,10054,Tobbeholmane,ikke-medikamentell,,,,,,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.02432,5.30815,3,Karmøy til Sotra,
33,2018,31297,Tortenneset,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1805,NARVIK,18,Nordland,68.485916,17.338667,9,Vestfjorden og Vesterålen,
33,2018,32717,Tranøya N,ikke-medikamentell,,,,,,hele lokaliteten,5017,BJUGN,50,Trøndelag,63.872032,9.769783,6,Nordmøre og Sør-Trøndelag,
33,2018,11315,Vinkfjorden,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1848,STEIGEN,18,Nordland,67.7267,15.3812,9,Vestfjorden og Vesterålen,
32,2018,15196,Aga Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.8451,5.261367,3,Karmøy til Sotra,
32,2018,32017,Ånholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5048,FOSNES,50,Trøndelag,64.7198,11.461683,7,Nord-Trøndelag med Bindal,
32,2018,11800,Austneståa,ikke-medikamentell,,,,,,deler av lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.490818,5.171167,4,Nordhordaland til Stadt,
32,2018,12730,Båfjorden,ikke-medikamentell,,,,,,deler av lokaliteten,5051,NÆRØY,50,Trøndelag,64.94988,11.5733,7,Nord-Trøndelag med Bindal,
32,2018,11749,Bårøy,ikke-medikamentell,,,,,,hele lokaliteten,1411,GULEN,14,Sogn og Fjordane,60.945866,4.845383,4,Nordhordaland til Stadt,
32,2018,13284,Bollhaugen,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1827,DØNNA,18,Nordland,66.11311,12.487683,8,Helgeland til Bodø,
32,2018,10256,Bondøya,ikke-medikamentell,,,,,,deler av lokaliteten,5050,VIKNA,50,Trøndelag,64.8168,10.7427,7,Nord-Trøndelag med Bindal,
32,2018,34897,Brandsfjorden,ikke-medikamentell,,,,,,deler av lokaliteten,5019,ROAN,50,Trøndelag,64.22307,10.279933,6,Nordmøre og Sør-Trøndelag,
32,2018,11015,Brattholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,8,Helgeland til Bodø,
32,2018,36118,Bremnesøya,medikamentell,fôrbehandling,Annet virkestoff,,,,hele lokaliteten,1870,SORTLAND,18,Nordland,68.82377,15.400217,9,Vestfjorden og Vesterålen,
32,2018,27976,Bukkholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1820,ALSTAHAUG,18,Nordland,65.918816,12.24605,8,Helgeland til Bodø,
32,2018,11857,Buksevika,ikke-medikamentell,,,,,,deler av lokaliteten,1004,FLEKKEFJORD,10,Vest-Agder,58.2074,6.63505,1,Svenskegrensen til Jæren,
32,2018,32497,Daljorda,medikamentell,fôrbehandling,Annet virkestoff,,,,hele lokaliteten,1870,SORTLAND,18,Nordland,68.697,14.963383,9,Vestfjorden og Vesterålen,
32,2018,14799,Djupestallen,ikke-medikamentell,,,,,,hele lokaliteten,1223,TYSNES,12,Hordaland,60.058735,5.453,3,Karmøy til Sotra,
32,2018,14041,Edøya,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.65835,8.694417,6,Nordmøre og Sør-Trøndelag,
32,2018,32677,Espnestaren,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.678017,8.66685,6,Nordmøre og Sør-Trøndelag,
32,2018,24575,Farmannsøya,ikke-medikamentell,,,,,,deler av lokaliteten,5019,ROAN,50,Trøndelag,64.18452,10.1222,6,Nordmøre og Sør-Trøndelag,
32,2018,26775,Fjølværet Ø,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.819233,8.636133,6,Nordmøre og Sør-Trøndelag,
32,2018,19115,Fugløya S,ikke-medikamentell,,,,,,deler av lokaliteten,5012,SNILLFJORD,50,Trøndelag,63.460682,9.1444,6,Nordmøre og Sør-Trøndelag,
32,2018,31357,Geitryggen,ikke-medikamentell,,,,,,deler av lokaliteten,5051,NÆRØY,50,Trøndelag,64.75085,11.189033,7,Nord-Trøndelag med Bindal,
32,2018,11365,Gjervika,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1927,TRANØY,19,Troms,69.050316,16.887266,10,Andøya til Senja,
32,2018,13886,Hallarøy V,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.998116,9.129283,6,Nordmøre og Sør-Trøndelag,
32,2018,11740,Haverøy,ikke-medikamentell,,,,,,deler av lokaliteten,1246,FJELL,12,Hordaland,60.404766,4.93995,3,Karmøy til Sotra,
32,2018,33957,Hofsøya,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.722168,8.913317,6,Nordmøre og Sør-Trøndelag,
32,2018,33957,Hofsøya,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.722168,8.913317,6,Nordmøre og Sør-Trøndelag,
32,2018,33218,Hosenøyan,ikke-medikamentell,,,,,,deler av lokaliteten,5018,ÅFJORD,50,Trøndelag,64.08518,9.884683,6,Nordmøre og Sør-Trøndelag,
32,2018,12599,Indre Skjervøy,ikke-medikamentell,,,,,,deler av lokaliteten,5020,OSEN,50,Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
32,2018,34797,Kalvhagan II,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5051,NÆRØY,50,Trøndelag,64.95078,12.0567,7,Nord-Trøndelag med Bindal,
32,2018,10087,Kalvøya N,ikke-medikamentell,,,,,,hele lokaliteten,1428,ASKVOLL,14,Sogn og Fjordane,61.319366,4.707167,4,Nordhordaland til Stadt,
32,2018,36297,Kjeringeholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1428,ASKVOLL,14,Sogn og Fjordane,61.38997,4.98405,4,Nordhordaland til Stadt,
32,2018,36037,Klipen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1822,LEIRFJORD,18,Nordland,66.1336,12.851983,8,Helgeland til Bodø,
32,2018,18755,Klungset,ikke-medikamentell,,,,,,deler av lokaliteten,5051,NÆRØY,50,Trøndelag,64.74997,11.394183,7,Nord-Trøndelag med Bindal,
32,2018,19195,Korsholman,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.597218,8.51575,6,Nordmøre og Sør-Trøndelag,
32,2018,11074,Kvalvika,ikke-medikamentell,,,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.66908,13.391633,8,Helgeland til Bodø,
32,2018,24975,Kvernavika,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.069283,5.351183,3,Karmøy til Sotra,
32,2018,30076,Kyrøyene,ikke-medikamentell,,,,,,deler av lokaliteten,5050,VIKNA,50,Trøndelag,64.764015,10.806633,7,Nord-Trøndelag med Bindal,
32,2018,11116,Langholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1838,GILDESKÅL,18,Nordland,67.05783,14.025333,8,Helgeland til Bodø,
32,2018,34257,Lekafjorden II,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5052,LEKA,50,Trøndelag,65.07878,11.724033,7,Nord-Trøndelag med Bindal,
32,2018,35317,Litjevika,ikke-medikamentell,,,,,,deler av lokaliteten,1926,DYRØY,19,Troms,69.00265,17.440567,10,Andøya til Senja,
32,2018,28996,Loddetå,ikke-medikamentell,,,,,,hele lokaliteten,1216,SVEIO,12,Hordaland,59.691643,5.54298,3,Karmøy til Sotra,
32,2018,12370,Måøydraga,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.676434,8.757283,6,Nordmøre og Sør-Trøndelag,
32,2018,31637,Melkøya,ikke-medikamentell,,,,,,deler av lokaliteten,1818,HERØY I NORDLAND,18,Nordland,66.08231,12.201167,8,Helgeland til Bodø,
32,2018,13541,Midtflua,ikke-medikamentell,,,,,,hele lokaliteten,1223,TYSNES,12,Hordaland,60.076267,5.466533,3,Karmøy til Sotra,
32,2018,10794,Mortensnes,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,2012,ALTA,20,Finnmark,70.12487,23.223034,12,Vest-Finnmark,
32,2018,11041,Nord Gåsvær,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1818,HERØY I NORDLAND,18,Nordland,66.07035,12.065617,8,Helgeland til Bodø,
32,2018,10375,Nord Leksa,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5016,AGDENES,50,Trøndelag,63.589367,9.409217,6,Nordmøre og Sør-Trøndelag,
32,2018,23816,Nordbotnet,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1828,NESNA,18,Nordland,66.25612,12.8942,8,Helgeland til Bodø,
32,2018,11129,Nordfugløy,ikke-medikamentell,,,,,,deler av lokaliteten,1838,GILDESKÅL,18,Nordland,67.083916,13.85685,8,Helgeland til Bodø,
32,2018,13020,Nygård,ikke-medikamentell,,,,,,deler av lokaliteten,1242,SAMNANGER,12,Hordaland,60.358067,5.683283,3,Karmøy til Sotra,
32,2018,31697,Oksen,ikke-medikamentell,,,,,,deler av lokaliteten,1246,FJELL,12,Hordaland,60.4336,4.940617,3,Karmøy til Sotra,
32,2018,12383,Omsøyholman,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.631966,8.575567,6,Nordmøre og Sør-Trøndelag,
32,2018,12179,Oslandsurda,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1416,HØYANGER,14,Sogn og Fjordane,61.0795,5.8099,4,Nordhordaland til Stadt,
32,2018,33477,Reinsnesøya,medikamentell,fôrbehandling,Annet virkestoff,,,,hele lokaliteten,1870,SORTLAND,18,Nordland,68.772835,15.446583,9,Vestfjorden og Vesterålen,
32,2018,12281,Rogne,ikke-medikamentell,,,,,,deler av lokaliteten,1534,HARAM,15,Møre og Romsdal,62.6695,6.356833,5,Stadt til Hustadvika,
32,2018,37197,Ruggstein,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.770084,8.476033,6,Nordmøre og Sør-Trøndelag,
32,2018,11413,Sandan Sø,medikamentell,fôrbehandling,Annet virkestoff,,,,hele lokaliteten,1868,ØKSNES,18,Nordland,68.88583,15.314567,9,Vestfjorden og Vesterålen,
32,2018,19135,Sandøya III,ikke-medikamentell,,,,,,deler av lokaliteten,5019,ROAN,50,Trøndelag,64.243385,10.26445,6,Nordmøre og Sør-Trøndelag,
32,2018,10398,Seiskjæra,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5018,ÅFJORD,50,Trøndelag,64.09225,10.115983,6,Nordmøre og Sør-Trøndelag,
32,2018,37857,Seiskjæret,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1818,HERØY I NORDLAND,18,Nordland,65.93428,12.071567,8,Helgeland til Bodø,
32,2018,24115,Singsholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.419617,8.4127,6,Nordmøre og Sør-Trøndelag,
32,2018,22315,Skavhella,ikke-medikamentell,,,,,,hele lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.218933,5.5593,3,Karmøy til Sotra,
32,2018,37797,Skjortneset II,ikke-medikamentell,,,,,,deler av lokaliteten,1526,STORDAL,15,Møre og Romsdal,62.379368,6.889433,5,Stadt til Hustadvika,
32,2018,23695,Skotungneset,ikke-medikamentell,,,,,,hele lokaliteten,1525,STRANDA,15,Møre og Romsdal,62.34895,6.910767,5,Stadt til Hustadvika,
32,2018,20815,Slettvika,ikke-medikamentell,,,,,,hele lokaliteten,1520,ØRSTA,15,Møre og Romsdal,62.334,6.157667,5,Stadt til Hustadvika,
32,2018,35337,Småvær,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1902,TROMSØ,19,Troms,69.896866,18.486267,11,Kvaløya til Loppa,
32,2018,29356,Smineset N,ikke-medikamentell,,,,,,deler av lokaliteten,5051,NÆRØY,50,Trøndelag,64.75597,11.54245,7,Nord-Trøndelag med Bindal,
32,2018,15375,Sørøyflesa,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.98405,9.057067,6,Nordmøre og Sør-Trøndelag,
32,2018,35318,Sortevika,ikke-medikamentell,,,,,,hele lokaliteten,1926,DYRØY,19,Troms,69.0188,17.520067,10,Andøya til Senja,
32,2018,34297,Stabben,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1852,TJELDSUND,18,Nordland,68.40072,16.216984,9,Vestfjorden og Vesterålen,
32,2018,13566,Storskrebukti,ikke-medikamentell,,,,,,deler av lokaliteten,1263,LINDÅS,12,Hordaland,60.653732,5.4192,4,Nordhordaland til Stadt,
32,2018,31817,Svartskjær,ikke-medikamentell,,,,,,deler av lokaliteten,1917,IBESTAD,19,Troms,68.71893,16.7745,10,Andøya til Senja,
32,2018,31297,Tortenneset,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1805,NARVIK,18,Nordland,68.485916,17.338667,9,Vestfjorden og Vesterålen,
32,2018,24197,Værøya Ø,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.415966,8.483883,6,Nordmøre og Sør-Trøndelag,
32,2018,10091,Vågsøya,ikke-medikamentell,,,,,,deler av lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.490383,5.0247,4,Nordhordaland til Stadt,
31,2018,15196,Aga Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.8451,5.261367,3,Karmøy til Sotra,
31,2018,11793,Ånnaholmane,ikke-medikamentell,,,,,,hele lokaliteten,1428,ASKVOLL,14,Sogn og Fjordane,61.284267,4.725433,4,Nordhordaland til Stadt,
31,2018,25055,Bekksneset,ikke-medikamentell,,,,,,deler av lokaliteten,1413,HYLLESTAD,14,Sogn og Fjordane,61.07662,5.38595,4,Nordhordaland til Stadt,
