Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
33,2019,35877,Eiterfjorden,ikke-medikamentell,,,,,,deler av lokaliteten,5051,NÆRØY,50,Trøndelag,64.971634,11.723933,7,Nord-Trøndelag med Bindal,
33,2019,11363,Enkeltstein,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1917,IBESTAD,19,Troms,68.7276,16.910467,10,Andøya til Senja,
33,2019,11363,Enkeltstein,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1917,IBESTAD,19,Troms,68.7276,16.910467,10,Andøya til Senja,
33,2019,12624,Feøyvika,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.56032,10.919133,7,Nord-Trøndelag med Bindal,
33,2019,13527,Finnkjerka,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1866,HADSEL,18,Nordland,68.33945,15.0358,9,Vestfjorden og Vesterålen,
33,2019,12407,Flesa,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.645,8.879483,6,Nordmøre og Sør-Trøndelag,
33,2019,11814,Furevika,ikke-medikamentell,,,,,,deler av lokaliteten,1429,FJALER,14,Sogn og Fjordane,61.305668,5.071783,4,Nordhordaland til Stadt,
33,2019,38757,Gaukværøy,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1867,BØ I NORDLAND,18,Nordland,68.61298,14.34655,9,Vestfjorden og Vesterålen,
33,2019,13021,Gaustad,ikke-medikamentell,,,,,,hele lokaliteten,1551,EIDE,15,Møre og Romsdal,62.9839,7.329667,6,Nordmøre og Sør-Trøndelag,
33,2019,11530,Gissøysundet S,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.623585,5.160067,3,Karmøy til Sotra,
33,2019,11365,Gjervika,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,1927,TRANØY,19,Troms,69.050316,16.887266,10,Andøya til Senja,
33,2019,34617,Gråøya,ikke-medikamentell,,,,,,hele lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.47635,7.951517,6,Nordmøre og Sør-Trøndelag,
33,2019,10318,Gulestø,ikke-medikamentell,,,,,,deler av lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.75802,5.069883,4,Nordhordaland til Stadt,
33,2019,11318,Hallvardøy,ikke-medikamentell,,,,,,deler av lokaliteten,1851,LØDINGEN,18,Nordland,68.37497,15.317333,9,Vestfjorden og Vesterålen,
33,2019,38217,Hardbakkeneset,ikke-medikamentell,,,,,,deler av lokaliteten,1411,GULEN,14,Sogn og Fjordane,61.01673,4.950517,4,Nordhordaland til Stadt,
33,2019,30257,Hausan,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5011,HEMNE,50,Trøndelag,63.458317,8.955683,6,Nordmøre og Sør-Trøndelag,
33,2019,30897,Havsundet,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,5017,BJUGN,50,Trøndelag,63.79933,9.440483,6,Nordmøre og Sør-Trøndelag,
33,2019,34677,Hestøya,ikke-medikamentell,,,,,,hele lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.3095,8.115567,6,Nordmøre og Sør-Trøndelag,
33,2019,13931,Hjartøy Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1848,STEIGEN,18,Nordland,67.6562,15.118567,9,Vestfjorden og Vesterålen,
33,2019,33957,Hofsøya,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.7224,8.9145,6,Nordmøre og Sør-Trøndelag,
33,2019,30377,Hogsneset N,ikke-medikamentell,,,,,,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,63.099934,7.670267,6,Nordmøre og Sør-Trøndelag,
33,2019,19939,Høysteinen,ikke-medikamentell,,,,,,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,60.157417,6.050117,3,Karmøy til Sotra,
33,2019,11719,Kråkenes,ikke-medikamentell,,,,,,deler av lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.05835,4.921317,4,Nordhordaland til Stadt,
33,2019,13222,Kunes,ikke-medikamentell,,,,,,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.21137,5.9532,2,Ryfylke,
33,2019,19356,Kvalrosskjæret,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.5387,10.877383,7,Nord-Trøndelag med Bindal,
33,2019,11074,Kvalvika,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1836,RØDØY,18,Nordland,66.66908,13.391633,8,Helgeland til Bodø,
33,2019,28196,Kvernes,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1854,BALLANGEN,18,Nordland,68.40205,16.914368,9,Vestfjorden og Vesterålen,
33,2019,11714,Kvernhusvika,ikke-medikamentell,,,,,,hele lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.0675,4.94345,4,Nordhordaland til Stadt,
33,2019,36457,Kvingra,ikke-medikamentell,,,,,,deler av lokaliteten,5052,LEKA,50,Trøndelag,65.20317,11.569,7,Nord-Trøndelag med Bindal,
33,2019,12380,Langøya Kvaløya,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.791515,8.6066,6,Nordmøre og Sør-Trøndelag,
33,2019,12870,Leite,ikke-medikamentell,,,,,,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,63.035984,7.678117,6,Nordmøre og Sør-Trøndelag,
33,2019,12633,Lyrnesset,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.5256,10.748133,7,Nord-Trøndelag med Bindal,
33,2019,35477,Makrellskjæret,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.54919,10.7341,7,Nord-Trøndelag med Bindal,
33,2019,10447,Mefaldskjæret,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1820,ALSTAHAUG,18,Nordland,65.85145,12.2872,8,Helgeland til Bodø,
33,2019,36077,Mollvika,ikke-medikamentell,,,,,,deler av lokaliteten,1903,HARSTAD,19,Troms,68.93653,16.72465,10,Andøya til Senja,
33,2019,10858,Mulingen,ikke-medikamentell,,,,,,deler av lokaliteten,1811,BINDAL,18,Nordland,65.10865,12.442233,7,Nord-Trøndelag med Bindal,
33,2019,37077,Oksbåsen,ikke-medikamentell,,,,,,deler av lokaliteten,1811,BINDAL,18,Nordland,65.19105,12.6723,7,Nord-Trøndelag med Bindal,
33,2019,14019,Øksningen,ikke-medikamentell,,,,,,hele lokaliteten,1811,BINDAL,18,Nordland,65.13924,12.31975,7,Nord-Trøndelag med Bindal,
33,2019,12394,Ørnøya,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.761868,8.445183,6,Nordmøre og Sør-Trøndelag,
33,2019,24696,Ørnøya II,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.758484,8.450367,6,Nordmøre og Sør-Trøndelag,
33,2019,31397,Oterneset,ikke-medikamentell,,,,,,deler av lokaliteten,1903,HARSTAD,19,Troms,68.929665,16.701433,10,Andøya til Senja,
33,2019,10996,Ramnøya S,ikke-medikamentell,,,,,,deler av lokaliteten,1827,DØNNA,18,Nordland,66.23212,12.280317,8,Helgeland til Bodø,
33,2019,28636,Rataren,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.780582,8.5176,6,Nordmøre og Sør-Trøndelag,
33,2019,31959,Rataren II,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.782383,8.52635,6,Nordmøre og Sør-Trøndelag,
33,2019,31777,Reinvika,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1845,SØRFOLD,18,Nordland,67.60568,15.368483,9,Vestfjorden og Vesterålen,
33,2019,11072,Rendalsvik,ikke-medikamentell,,,,,,deler av lokaliteten,1837,MELØY,18,Nordland,66.69935,13.624117,8,Helgeland til Bodø,
33,2019,12281,Rogne,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1534,HARAM,15,Møre og Romsdal,62.6695,6.356833,5,Stadt til Hustadvika,
33,2019,37197,Ruggstein,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.770084,8.476033,6,Nordmøre og Sør-Trøndelag,
33,2019,31677,Sandholmane,ikke-medikamentell,,,,,,deler av lokaliteten,1546,SANDØY,15,Møre og Romsdal,62.79658,6.67125,5,Stadt til Hustadvika,
33,2019,19855,Segelråa,ikke-medikamentell,,,,,,deler av lokaliteten,1576,AURE,15,Møre og Romsdal,63.149746,8.12855,6,Nordmøre og Sør-Trøndelag,
33,2019,10398,Seiskjæra,ikke-medikamentell,,,,,,deler av lokaliteten,5018,ÅFJORD,50,Trøndelag,64.09268,10.11655,6,Nordmøre og Sør-Trøndelag,
33,2019,13706,Seljeset,ikke-medikamentell,,,,,,hele lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.5771,5.237383,4,Nordhordaland til Stadt,
33,2019,11138,Skålsvika,ikke-medikamentell,,,,,,deler av lokaliteten,1837,MELØY,18,Nordland,66.7146,13.561517,8,Helgeland til Bodø,
33,2019,33097,Skjervøy V,ikke-medikamentell,,,,,,deler av lokaliteten,1941,SKJERVØY,19,Troms,70.04375,20.94965,11,Kvaløya til Loppa,
33,2019,32877,Skorpo,ikke-medikamentell,,,,,,deler av lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.173317,5.293683,3,Karmøy til Sotra,
33,2019,28096,Slåttenes,ikke-medikamentell,,,,,,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,59.832115,5.98365,3,Karmøy til Sotra,
33,2019,13032,Sølvøyane,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.609516,5.133367,3,Karmøy til Sotra,
33,2019,30537,Steinflesa,ikke-medikamentell,,,,,,deler av lokaliteten,5052,LEKA,50,Trøndelag,65.134834,11.515983,7,Nord-Trøndelag med Bindal,
33,2019,19015,Stokkvika,ikke-medikamentell,,,,,,deler av lokaliteten,5011,HEMNE,50,Trøndelag,63.333534,9.180583,6,Nordmøre og Sør-Trøndelag,
33,2019,36099,Store Kobbøy,ikke-medikamentell,,,,,,hele lokaliteten,2018,MÅSØY,20,Finnmark,70.91161,25.32495,12,Vest-Finnmark,
33,2019,22335,Storvika,ikke-medikamentell,,,,,,hele lokaliteten,1548,FRÆNA,15,Møre og Romsdal,62.8021,6.977733,5,Stadt til Hustadvika,
33,2019,31817,Svartskjær,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1917,IBESTAD,19,Troms,68.718414,16.775734,10,Andøya til Senja,
33,2019,38697,Takflua,ikke-medikamentell,,,,,,deler av lokaliteten,5018,ÅFJORD,50,Trøndelag,63.980415,9.865033,6,Nordmøre og Sør-Trøndelag,
33,2019,26055,Toppsund Ø,ikke-medikamentell,,,,,,hele lokaliteten,1903,HARSTAD,19,Troms,68.863716,16.403032,10,Andøya til Senja,
33,2019,30236,Toppsund V,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1903,HARSTAD,19,Troms,68.91164,16.2927,10,Andøya til Senja,
33,2019,29336,Trælsøyosen,ikke-medikamentell,,,,,,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.1178,5.2702,3,Karmøy til Sotra,
33,2019,35517,Vadholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1259,ØYGARDEN,12,Hordaland,60.695,4.761117,4,Nordhordaland til Stadt,
33,2019,35657,Varden,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.635715,9.186467,6,Nordmøre og Sør-Trøndelag,
33,2019,13246,Voldnes,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.2097,5.7849,5,Stadt til Hustadvika,
33,2019,13246,Voldnes,ikke-medikamentell,,,,,,deler av lokaliteten,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.2097,5.7849,5,Stadt til Hustadvika,
33,2019,11338,Ytre Stræte,ikke-medikamentell,,,,,,hele lokaliteten,1913,SKÅNLAND,19,Troms,68.71948,17.138817,10,Andøya til Senja,
32,2019,11364,Årberg,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1928,TORSKEN,19,Troms,69.1959,16.91595,10,Andøya til Senja,
32,2019,14016,Auenes,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,0926,LILLESAND,09,Aust-Agder,58.140266,8.2553,1,Svenskegrensen til Jæren,
32,2019,13254,Aukan,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,63.0603,7.594283,6,Nordmøre og Sør-Trøndelag,
32,2019,13845,Beitveit,ikke-medikamentell,,,,,,deler av lokaliteten,1441,SELJE,14,Sogn og Fjordane,62.141335,5.3397,5,Stadt til Hustadvika,
32,2019,12095,Bergadalen,ikke-medikamentell,,,,,,deler av lokaliteten,1238,KVAM,12,Hordaland,60.1216,5.908883,3,Karmøy til Sotra,
32,2019,10212,Bogen,ikke-medikamentell,,,,,,deler av lokaliteten,1505,KRISTIANSUND,15,Møre og Romsdal,63.076782,7.9046,6,Nordmøre og Sør-Trøndelag,
32,2019,35677,Brottøy,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1866,HADSEL,18,Nordland,68.4885,15.125917,9,Vestfjorden og Vesterålen,
32,2019,12361,Bukkholmen S,ikke-medikamentell,,,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.72378,8.8621,6,Nordmøre og Sør-Trøndelag,
32,2019,37217,Dale,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1903,HARSTAD,19,Troms,68.92503,16.3452,10,Andøya til Senja,
32,2019,13412,Dypeidet,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1868,ØKSNES,18,Nordland,68.829384,14.776167,9,Vestfjorden og Vesterålen,
32,2019,11381,Dypingen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1903,HARSTAD,19,Troms,68.96087,16.530416,10,Andøya til Senja,
32,2019,12624,Feøyvika,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.56032,10.919133,7,Nord-Trøndelag med Bindal,
32,2019,13527,Finnkjerka,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1866,HADSEL,18,Nordland,68.33945,15.0358,9,Vestfjorden og Vesterålen,
32,2019,26775,Fjølværet Ø,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.819233,8.636133,6,Nordmøre og Sør-Trøndelag,
32,2019,26775,Fjølværet Ø,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.819233,8.636133,6,Nordmøre og Sør-Trøndelag,
32,2019,11833,Flåtegrunnen,ikke-medikamentell,,,,,,deler av lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.57615,4.807333,4,Nordhordaland til Stadt,
32,2019,25835,Flatøyflu,ikke-medikamentell,,,,,,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.156033,5.2315,3,Karmøy til Sotra,
32,2019,29296,Fleina,ikke-medikamentell,,,,,,hele lokaliteten,1838,GILDESKÅL,18,Nordland,67.0951,13.875217,8,Helgeland til Bodø,
32,2019,25895,Flornes,ikke-medikamentell,,,,,,deler av lokaliteten,1223,TYSNES,12,Hordaland,59.890984,5.665983,3,Karmøy til Sotra,
32,2019,29876,Flotaren,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.52398,10.761667,7,Nord-Trøndelag med Bindal,
32,2019,26935,Frovågneset,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,1927,TRANØY,19,Troms,69.06865,17.061447,10,Andøya til Senja,
32,2019,38757,Gaukværøy,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1867,BØ I NORDLAND,18,Nordland,68.61298,14.34655,9,Vestfjorden og Vesterålen,
32,2019,11365,Gjervika,ikke-medikamentell,,,,,,deler av lokaliteten,1927,TRANØY,19,Troms,69.050316,16.887266,10,Andøya til Senja,
32,2019,29697,Hafsmo,ikke-medikamentell,,,,,,deler av lokaliteten,5012,SNILLFJORD,50,Trøndelag,63.3667,9.245217,6,Nordmøre og Sør-Trøndelag,
32,2019,16755,Hageberg,ikke-medikamentell,,,,,,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.944218,5.434733,3,Karmøy til Sotra,
32,2019,18639,Halsavika,ikke-medikamentell,,,,,,hele lokaliteten,1146,TYSVÆR,11,Rogaland,59.39232,5.883333,2,Ryfylke,
32,2019,13503,Heggvika,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.6106,9.050733,6,Nordmøre og Sør-Trøndelag,
32,2019,11920,Herøy,ikke-medikamentell,,,,,,hele lokaliteten,1160,VINDAFJORD,11,Rogaland,59.4664,6.0262,2,Ryfylke,
32,2019,10291,Hiskholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.72663,5.145617,3,Karmøy til Sotra,
32,2019,13931,Hjartøy Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1848,STEIGEN,18,Nordland,67.6562,15.118567,9,Vestfjorden og Vesterålen,
32,2019,33957,Hofsøya,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.7224,8.9145,6,Nordmøre og Sør-Trøndelag,
32,2019,10536,Høgholmen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1903,HARSTAD,19,Troms,69.031586,16.481867,10,Andøya til Senja,
32,2019,12871,Hogsnes,ikke-medikamentell,,,,,,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,63.093033,7.675883,6,Nordmøre og Sør-Trøndelag,
32,2019,30036,Jørstadskjera,ikke-medikamentell,,,,,,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.296318,5.936933,2,Ryfylke,
32,2019,12348,Kåholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5013,HITRA,50,Trøndelag,63.617184,8.994133,6,Nordmøre og Sør-Trøndelag,
32,2019,36817,Kariskjæret,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1804,BODØ,18,Nordland,67.38288,14.380617,9,Vestfjorden og Vesterålen,
32,2019,11913,Kjeahola,ikke-medikamentell,,,,,,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.2933,6.0729,2,Ryfylke,
32,2019,12980,Klubben,ikke-medikamentell,,,,,,hele lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.17955,5.00315,4,Nordhordaland til Stadt,
32,2019,11534,Klungsholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.596783,5.161567,3,Karmøy til Sotra,
32,2019,21676,Kråkholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.60255,10.854067,7,Nord-Trøndelag med Bindal,
32,2019,12652,Kråkøya,ikke-medikamentell,,,,,,hele lokaliteten,5050,VIKNA,50,Trøndelag,65.003784,11.042367,7,Nord-Trøndelag med Bindal,
32,2019,22775,Kvaløya,ikke-medikamentell,,,,,,hele lokaliteten,5050,VIKNA,50,Trøndelag,65.001915,11.058617,7,Nord-Trøndelag med Bindal,
32,2019,19356,Kvalrosskjæret,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.5387,10.877383,7,Nord-Trøndelag med Bindal,
32,2019,11074,Kvalvika,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1836,RØDØY,18,Nordland,66.66908,13.391633,8,Helgeland til Bodø,
32,2019,21337,Kveitholmen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1834,LURØY,18,Nordland,66.3242,12.647583,8,Helgeland til Bodø,
32,2019,20595,Kyrholmen S,ikke-medikamentell,,,,,,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.161583,5.207633,3,Karmøy til Sotra,
32,2019,11116,Langholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1838,GILDESKÅL,18,Nordland,67.05783,14.025333,8,Helgeland til Bodø,
32,2019,34637,Langholmen N,ikke-medikamentell,,,,,,deler av lokaliteten,1866,HADSEL,18,Nordland,68.66638,14.914717,9,Vestfjorden og Vesterålen,
32,2019,12380,Langøya Kvaløya,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.791515,8.6066,6,Nordmøre og Sør-Trøndelag,
32,2019,28036,Langskjæran,ikke-medikamentell,,,,,,deler av lokaliteten,1838,GILDESKÅL,18,Nordland,67.118385,13.898417,8,Helgeland til Bodø,
32,2019,11350,Lavika,ikke-medikamentell,,,,,,hele lokaliteten,1928,TORSKEN,19,Troms,69.25753,17.0887,10,Andøya til Senja,
32,2019,12385,Lyngvær Ø II,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.80621,8.567418,6,Nordmøre og Sør-Trøndelag,
32,2019,11129,Nordfugløy,ikke-medikamentell,,,,,,hele lokaliteten,1838,GILDESKÅL,18,Nordland,67.083916,13.85685,8,Helgeland til Bodø,
32,2019,38797,Oløya N,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.852734,8.591083,6,Nordmøre og Sør-Trøndelag,
32,2019,31397,Oterneset,ikke-medikamentell,,,,,,deler av lokaliteten,1903,HARSTAD,19,Troms,68.929665,16.701433,10,Andøya til Senja,
32,2019,33477,Reinsnesøya,ikke-medikamentell,,,,,,hele lokaliteten,1870,SORTLAND,18,Nordland,68.772835,15.446583,9,Vestfjorden og Vesterålen,
32,2019,31777,Reinvika,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1845,SØRFOLD,18,Nordland,67.60568,15.368483,9,Vestfjorden og Vesterålen,
32,2019,10893,Rensøya N,ikke-medikamentell,,,,,,hele lokaliteten,1835,TRÆNA,18,Nordland,66.502815,12.070967,8,Helgeland til Bodø,
32,2019,11964,Ringja,ikke-medikamentell,,,,,,hele lokaliteten,1146,TYSVÆR,11,Rogaland,59.405468,5.8631,2,Ryfylke,
32,2019,12832,Risholmen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,0926,LILLESAND,09,Aust-Agder,58.143982,8.26705,1,Svenskegrensen til Jæren,
32,2019,12281,Rogne,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1534,HARAM,15,Møre og Romsdal,62.6695,6.356833,5,Stadt til Hustadvika,
32,2019,12209,Rønstad,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1519,VOLDA,15,Møre og Romsdal,62.135117,6.021433,5,Stadt til Hustadvika,
32,2019,31677,Sandholmane,ikke-medikamentell,,,,,,deler av lokaliteten,1546,SANDØY,15,Møre og Romsdal,62.79658,6.67125,5,Stadt til Hustadvika,
32,2019,13243,Sandvika,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1519,VOLDA,15,Møre og Romsdal,62.195667,5.904417,5,Stadt til Hustadvika,
32,2019,11138,Skålsvika,ikke-medikamentell,,,,,,deler av lokaliteten,1837,MELØY,18,Nordland,66.7146,13.561517,8,Helgeland til Bodø,
32,2019,20796,Skarbukta,ikke-medikamentell,,,,,,deler av lokaliteten,1539,RAUMA,15,Møre og Romsdal,62.59785,7.367717,5,Stadt til Hustadvika,
32,2019,11966,Skigelstrand,ikke-medikamentell,,,,,,deler av lokaliteten,1160,VINDAFJORD,11,Rogaland,59.494118,5.846567,2,Ryfylke,
32,2019,12108,Skorpo Nv,ikke-medikamentell,,,,,,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,59.95323,5.827133,3,Karmøy til Sotra,
32,2019,28096,Slåttenes,ikke-medikamentell,,,,,,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,59.832115,5.98365,3,Karmøy til Sotra,
32,2019,13032,Sølvøyane,ikke-medikamentell,,,,,,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.609516,5.133367,3,Karmøy til Sotra,
32,2019,13936,Sørvika,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1866,HADSEL,18,Nordland,68.47335,15.222633,9,Vestfjorden og Vesterålen,
32,2019,10974,Store Bukkøy N,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1834,LURØY,18,Nordland,66.40135,12.420717,8,Helgeland til Bodø,
32,2019,11290,Stormneset,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1850,TYSFJORD,18,Nordland,68.19825,16.134117,9,Vestfjorden og Vesterålen,
32,2019,31338,Storskjeret,ikke-medikamentell,,,,,,deler av lokaliteten,1576,AURE,15,Møre og Romsdal,63.26985,8.228283,6,Nordmøre og Sør-Trøndelag,
