Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
33,2014,12067,Aldalen,rensefisk,,,1694,Grøngylt,6333,deler av lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.24995,5.571917,3,Karmøy til Sotra,
33,2014,10298,Ålforo,rensefisk,,,1693,Bergnebb,25,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.8665,5.244133,3,Karmøy til Sotra,
33,2014,10298,Ålforo,rensefisk,,,1694,Grøngylt,265,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.8665,5.244133,3,Karmøy til Sotra,
33,2014,24695,Årnes,rensefisk,,,1694,Grøngylt,705,deler av lokaliteten,1703,NAMSOS,17,Nord-Trøndelag,64.5961,11.273417,7,Nord-Trøndelag med Bindal,
33,2014,24695,Årnes,rensefisk,,,1691,Berggylt,10,deler av lokaliteten,1703,NAMSOS,17,Nord-Trøndelag,64.5961,11.273417,7,Nord-Trøndelag med Bindal,
33,2014,24695,Årnes,rensefisk,,,1693,Bergnebb,3306,deler av lokaliteten,1703,NAMSOS,17,Nord-Trøndelag,64.5961,11.273417,7,Nord-Trøndelag med Bindal,
33,2014,12988,Aukrasanden,rensefisk,,,1693,Bergnebb,3200,deler av lokaliteten,1547,AUKRA,15,Møre og Romsdal,62.783417,6.92605,5,Stadt til Hustadvika,
33,2014,26795,Austvika,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.41853,10.696033,7,Nord-Trøndelag med Bindal,
33,2014,26795,Austvika,ikke-medikamentell,,,,,,deler av lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.41853,10.696033,7,Nord-Trøndelag med Bindal,
33,2014,26795,Austvika,rensefisk,,,1694,Grøngylt,14611,deler av lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.41853,10.696033,7,Nord-Trøndelag med Bindal,
33,2014,26795,Austvika,rensefisk,,,1691,Berggylt,2745,deler av lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.41853,10.696033,7,Nord-Trøndelag med Bindal,
33,2014,31877,Barøya,rensefisk,,,1693,Bergnebb,5888,deler av lokaliteten,1703,NAMSOS,17,Nord-Trøndelag,64.6206,11.233183,7,Nord-Trøndelag med Bindal,
33,2014,31317,Bjørkvik,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1850,TYSFJORD,18,Nordland,68.02925,16.131416,9,Vestfjorden og Vesterålen,
33,2014,24915,Bøbukta,rensefisk,,,2221,Rognkjeks (felles),11050,deler av lokaliteten,1815,VEGA,18,Nordland,65.66164,12.083917,8,Helgeland til Bodø,
33,2014,10256,Bondøya,rensefisk,,,1693,Bergnebb,16898,deler av lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.81715,10.7425,7,Nord-Trøndelag med Bindal,
33,2014,12237,Brudevika,rensefisk,,,1694,Grøngylt,3000,deler av lokaliteten,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,5,Stadt til Hustadvika,
33,2014,12237,Brudevika,rensefisk,,,1693,Bergnebb,4542,deler av lokaliteten,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,5,Stadt til Hustadvika,
33,2014,11087,Bukkøya Ø,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.64097,12.994583,8,Helgeland til Bodø,
33,2014,31137,Danielsnes,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,2014,LOPPA,20,Finnmark,70.19172,22.321016,12,Vest-Finnmark,
33,2014,13229,Djupedalen,rensefisk,,,1692,Annen leppefisk,5574,deler av lokaliteten,1241,FUSA,12,Hordaland,60.230865,5.6733,3,Karmøy til Sotra,
33,2014,10110,Djupevik,rensefisk,,,1694,Grøngylt,2989,hele lokaliteten,1141,FINNØY,11,Rogaland,59.1474,5.863783,2,Ryfylke,
33,2014,10110,Djupevik,rensefisk,,,1691,Berggylt,811,hele lokaliteten,1141,FINNØY,11,Rogaland,59.1474,5.863783,2,Ryfylke,
33,2014,26595,Djupevika,rensefisk,,,1693,Bergnebb,3239,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.035816,5.342217,3,Karmøy til Sotra,
33,2014,26595,Djupevika,rensefisk,,,1694,Grøngylt,11962,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.035816,5.342217,3,Karmøy til Sotra,
33,2014,26595,Djupevika,rensefisk,,,1691,Berggylt,1043,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.035816,5.342217,3,Karmøy til Sotra,
33,2014,26595,Djupevika,rensefisk,,,1692,Annen leppefisk,1750,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.035816,5.342217,3,Karmøy til Sotra,
33,2014,13870,Eikebærånæ,rensefisk,,,1694,Grøngylt,4800,hele lokaliteten,1263,LINDÅS,12,Hordaland,60.563435,5.353017,4,Nordhordaland til Stadt,
33,2014,29537,Eldviktaren,ikke-medikamentell,,,,,,deler av lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.454636,10.630717,7,Nord-Trøndelag med Bindal,
33,2014,29876,Flotaren,rensefisk,,,1693,Bergnebb,18666,hele lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.52398,10.761667,7,Nord-Trøndelag med Bindal,
33,2014,31437,Fuglåsen,rensefisk,,,1691,Berggylt,433,deler av lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.44715,8.167767,6,Nordmøre og Sør-Trøndelag,
33,2014,31437,Fuglåsen,rensefisk,,,1694,Grøngylt,2403,deler av lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.44715,8.167767,6,Nordmøre og Sør-Trøndelag,
33,2014,11667,Gardskråneset,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.53972,4.903867,4,Nordhordaland til Stadt,
33,2014,11667,Gardskråneset,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.53972,4.903867,4,Nordhordaland til Stadt,
33,2014,10324,Gjerdeviksflua,rensefisk,,,1694,Grøngylt,4097,deler av lokaliteten,1241,FUSA,12,Hordaland,60.223083,5.641167,3,Karmøy til Sotra,
33,2014,12435,Grøttingsøy,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.879684,8.543767,6,Nordmøre og Sør-Trøndelag,
33,2014,12435,Grøttingsøy,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.879684,8.543767,6,Nordmøre og Sør-Trøndelag,
33,2014,17177,Grunneneset,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.893116,5.35185,4,Nordhordaland til Stadt,
33,2014,17177,Grunneneset,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.893116,5.35185,4,Nordhordaland til Stadt,
33,2014,17177,Grunneneset,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.893116,5.35185,4,Nordhordaland til Stadt,
33,2014,17177,Grunneneset,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.893116,5.35185,4,Nordhordaland til Stadt,
33,2014,17177,Grunneneset,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.893116,5.35185,4,Nordhordaland til Stadt,
33,2014,12723,Gullholmen,rensefisk,,,1693,Bergnebb,10500,hele lokaliteten,1751,NÆRØY,17,Nord-Trøndelag,65.01716,11.724247,7,Nord-Trøndelag med Bindal,
33,2014,22596,Hesbygrunnen,rensefisk,,,1694,Grøngylt,975,hele lokaliteten,1141,FINNØY,11,Rogaland,59.195816,5.807883,2,Ryfylke,
33,2014,22596,Hesbygrunnen,rensefisk,,,1691,Berggylt,638,hele lokaliteten,1141,FINNØY,11,Rogaland,59.195816,5.807883,2,Ryfylke,
33,2014,33218,Hosenøyan,rensefisk,,,1694,Grøngylt,21447,hele lokaliteten,1630,ÅFJORD,16,Sør-Trøndelag,64.08567,9.883383,6,Nordmøre og Sør-Trøndelag,
33,2014,33218,Hosenøyan,rensefisk,,,1691,Berggylt,1126,hele lokaliteten,1630,ÅFJORD,16,Sør-Trøndelag,64.08567,9.883383,6,Nordmøre og Sør-Trøndelag,
33,2014,19939,Høysteinen,rensefisk,,,1694,Grøngylt,800,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,60.157417,6.050117,3,Karmøy til Sotra,
33,2014,25235,Humulen,rensefisk,,,1693,Bergnebb,28710,deler av lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.94607,11.370513,7,Nord-Trøndelag med Bindal,
33,2014,12599,Indre Skjervøy,rensefisk,,,2221,Rognkjeks (felles),2443,deler av lokaliteten,1633,OSEN,16,Sør-Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
33,2014,14245,Jakobsteinsvika,rensefisk,,,2221,Rognkjeks (felles),23986,deler av lokaliteten,1755,LEKA,17,Nord-Trøndelag,65.11352,11.7929,7,Nord-Trøndelag med Bindal,
33,2014,15118,Kalvøya,rensefisk,,,1693,Bergnebb,2977,deler av lokaliteten,1834,LURØY,18,Nordland,66.39397,12.799817,8,Helgeland til Bodø,
33,2014,28976,Kelvesteinen,rensefisk,,,1694,Grøngylt,1775,deler av lokaliteten,1246,FJELL,12,Hordaland,60.4029,5.063717,3,Karmøy til Sotra,
33,2014,27015,Kjøsen,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,2014,LOPPA,20,Finnmark,70.14118,22.245033,12,Vest-Finnmark,
33,2014,10113,Kobbavika,rensefisk,,,1694,Grøngylt,749,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.12232,5.934433,2,Ryfylke,
33,2014,10113,Kobbavika,rensefisk,,,1691,Berggylt,73,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.12232,5.934433,2,Ryfylke,
33,2014,11575,Koløy N,rensefisk,,,1694,Grøngylt,300,hele lokaliteten,1222,FITJAR,12,Hordaland,59.8616,5.288267,3,Karmøy til Sotra,
