Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
33,2018,31317,Bjørkvik,,,,Ja,Nei,1850,TYSFJORD,18,Nordland,68.02925,16.131416,0.5,,,9,Vestfjorden og Vesterålen
33,2018,22455,Bjørlykkestranda,0.45,1.59,0.11,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.16655,5.5954,0.5,Nei,15.47,5,Stadt til Hustadvika
33,2018,12308,Bjørndal,,,,Ja,Nei,1520,ØRSTA,15,Møre og Romsdal,62.274883,6.00285,0.5,,,5,Stadt til Hustadvika
33,2018,23436,Bjørnholmen,0.83,1.12,0.47,Nei,Ja,1412,SOLUND,14,Sogn og Fjordane,61.20635,4.938083,0.5,Ja,17.07,4,Nordhordaland til Stadt
33,2018,11340,Bjørnstein,0.02,0.26,0.14,Nei,Ja,1917,IBESTAD,19,Troms,68.892365,17.110233,0.5,Nei,12.4,10,Andøya til Senja
33,2018,34997,Bjørnøya,0.33,0.73,0.03,Nei,Ja,1804,BODØ,18,Nordland,67.4164,14.428667,0.5,Nei,14.5,9,Vestfjorden og Vesterålen
33,2018,12156,Blom,0,0.01,0,Nei,Ja,1253,OSTERØY,12,Hordaland,60.436584,5.564833,0.5,Nei,16.9,4,Nordhordaland til Stadt
33,2018,31857,Blomsøråsa,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.85637,12.311833,0.5,,,8,Helgeland til Bodø
33,2018,29458,Blåmannsvik,,,,Ja,Nei,1902,TROMSØ,19,Troms,69.73064,18.653584,0.5,,,11,Kvaløya til Loppa
33,2018,19255,Blåsenborgneset,,,,Ja,Nei,2030,SØR-VARANGER,20,Finnmark,69.73305,30.1079,0.5,,,13,Øst-Finnmark
33,2018,11399,Bogelva,,,,Ja,Nei,1911,KVÆFJORD,19,Troms,68.6565,15.90035,0.5,,,10,Andøya til Senja
33,2018,10212,Bogen,0,0,0,Nei,Ja,1505,KRISTIANSUND,15,Møre og Romsdal,63.077667,7.90345,0.5,Nei,14.9,6,Nordmøre og Sør-Trøndelag
33,2018,13209,Bognøy,,,,Ja,Nei,1260,RADØY,12,Hordaland,60.60407,5.076983,0.5,,,4,Nordhordaland til Stadt
33,2018,13284,Bollhaugen,0.48,1.47,0.37,Nei,Ja,1827,DØNNA,18,Nordland,66.11311,12.487683,0.5,Nei,14.1,8,Helgeland til Bodø
33,2018,13143,Bondejorda,,,,Ja,Nei,2022,LEBESBY,20,Finnmark,70.81695,27.563717,0.5,,,12,Vest-Finnmark
33,2018,10256,Bondøya,0.35,1.88,0.32,Nei,Ja,5050,VIKNA,50,Trøndelag,64.8168,10.7427,0.5,Nei,13.4,7,Nord-Trøndelag med Bindal
33,2018,11248,Bonhammaren,0,0.11,0.34,Nei,Ja,1867,BØ I NORDLAND,18,Nordland,68.81738,14.7101,0.5,Nei,13.5,9,Vestfjorden og Vesterålen
33,2018,15796,Borgarliflot,0,0,0,Nei,Ja,1134,SULDAL,11,Rogaland,59.3892,5.924733,0.5,Nei,18.1,2,Ryfylke
33,2018,36417,Borvika,,,,Ja,Nei,2004,HAMMERFEST,20,Finnmark,70.75667,23.4353,0.5,,,12,Vest-Finnmark
33,2018,12040,Brandaskuta,0,0.38,0.16,Nei,Ja,1224,KVINNHERAD,12,Hordaland,59.975735,5.909183,0.5,Nei,16.54,3,Karmøy til Sotra
33,2018,34897,Brandsfjorden,0.47,0.51,0.1,Nei,Ja,5019,ROAN,50,Trøndelag,64.22307,10.279933,0.5,Nei,15,6,Nordmøre og Sør-Trøndelag
33,2018,11488,Brattavika,0.31,1.39,0.14,Nei,Ja,1244,AUSTEVOLL,12,Hordaland,60.044117,5.303317,0.5,Nei,17.03,3,Karmøy til Sotra
33,2018,33137,Brattberg,,,,Ja,Nei,1919,GRATANGEN,19,Troms,68.71352,17.429533,0.5,,,10,Andøya til Senja
33,2018,11015,Brattholmen,0.22,0.95,0,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,0.5,Nei,13.01,8,Helgeland til Bodø
33,2018,13205,Brattholmen,,,,Ja,Nei,1412,SOLUND,14,Sogn og Fjordane,61.068382,4.713817,0.5,,,4,Nordhordaland til Stadt
33,2018,37157,Brattvika II,,,,Ja,Nei,5049,FLATANGER,50,Trøndelag,64.38605,10.815717,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,12594,Breidvika,,,,Ja,Nei,5020,OSEN,50,Trøndelag,64.295364,10.397483,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2018,11574,Breivik S,0.45,2.63,0.05,Nei,Ja,1219,BØMLO,12,Hordaland,59.671185,5.31215,0.5,Nei,16.89,3,Karmøy til Sotra
33,2018,15621,Breivika,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.58036,13.015637,0.5,,,8,Helgeland til Bodø
33,2018,28336,Breivika,,,,Ja,Nei,1827,DØNNA,18,Nordland,66.1609,12.681467,0.5,,,8,Helgeland til Bodø
33,2018,32897,Breivika S,,,,Ja,Nei,1827,DØNNA,18,Nordland,66.1581,12.682017,0.5,,,8,Helgeland til Bodø
33,2018,13765,Breiviken,,,,Ja,Nei,1834,LURØY,18,Nordland,66.46165,12.958033,0.5,,,8,Helgeland til Bodø
33,2018,33237,Breivoll,,,,Ja,Nei,1917,IBESTAD,19,Troms,68.758514,17.152582,0.5,,,10,Andøya til Senja
33,2018,10223,Bremnessvaet,0.06,0.34,0.05,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.39795,8.214317,0.5,Nei,13.76,6,Nordmøre og Sør-Trøndelag
33,2018,36118,Bremnesøya,0,0.05,0.01,Nei,Ja,1870,SORTLAND,18,Nordland,68.82377,15.400217,0.5,Nei,13.66,9,Vestfjorden og Vesterålen
33,2018,33637,Brennevinsgrunnen,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.1833,5.66115,0.5,,,2,Ryfylke
33,2018,34197,Brennholmen,,,,Ja,Nei,1818,HERØY I NORDLAND,18,Nordland,65.978714,12.16355,0.5,,,8,Helgeland til Bodø
33,2018,37357,Brensholmen,0,0.03,0.14,Nei,Ja,1902,TROMSØ,19,Troms,69.57837,17.994267,0.5,Nei,10.6,10,Andøya til Senja
33,2018,12466,Brettingen,0.11,0.62,0.08,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.3582,8.237267,0.5,Nei,14.13,6,Nordmøre og Sør-Trøndelag
33,2018,35677,Brottøy,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.4885,15.125917,0.5,,,9,Vestfjorden og Vesterålen
33,2018,12237,Brudevika,0.07,0.4,0.11,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,0.5,Nei,16.11,5,Stadt til Hustadvika
33,2018,13841,Brunsvik,1.12,0.75,0.05,Nei,Ja,1439,VÅGSØY,14,Sogn og Fjordane,61.910183,5.29085,0.5,Ja,15.69,4,Nordhordaland til Stadt
33,2018,11435,Bryggelandsholmane,,,,Ja,Nei,1106,HAUGESUND,11,Rogaland,59.429016,5.096417,0.5,,,3,Karmøy til Sotra
33,2018,31038,Buarøy,0,0.45,0.15,Nei,Ja,1245,SUND,12,Hordaland,60.220066,5.21455,0.5,Nei,16.5,3,Karmøy til Sotra
33,2018,33537,Buholmen,0.14,0.23,0.04,Nei,Ja,5019,ROAN,50,Trøndelag,64.1569,10.008917,0.5,Nei,14.5,6,Nordmøre og Sør-Trøndelag
33,2018,11543,Buholmen,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.020916,5.081517,0.5,,,3,Karmøy til Sotra
33,2018,11721,Bukkeholmen,,,,Ja,Nei,1412,SOLUND,14,Sogn og Fjordane,61.098267,4.90485,0.5,,,4,Nordhordaland til Stadt
33,2018,27976,Bukkholmen,0.25,0.53,0,Nei,Ja,1820,ALSTAHAUG,18,Nordland,65.918816,12.24605,0.5,Nei,13.01,8,Helgeland til Bodø
33,2018,12361,Bukkholmen S,0.23,1.06,0.15,Nei,Ja,5014,FRØYA,50,Trøndelag,63.72378,8.8621,0.5,Nei,12.3,6,Nordmøre og Sør-Trøndelag
33,2018,11087,Bukkøya Ø,0.17,0.84,0.08,Nei,Ja,1836,RØDØY,18,Nordland,66.64097,12.994583,0.5,Nei,13.8,8,Helgeland til Bodø
33,2018,11857,Buksevika,0.19,0.72,0.04,Nei,Ja,1004,FLEKKEFJORD,10,Vest-Agder,58.2074,6.63505,0.5,Nei,17.11,1,Svenskegrensen til Jæren
33,2018,22035,Buktodden Nø,0.05,0.11,0.02,Nei,Ja,1833,RANA,18,Nordland,66.30817,13.432333,0.5,Nei,12.9,8,Helgeland til Bodø
33,2018,11162,Bullatholmen,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.43512,14.848083,0.5,,,9,Vestfjorden og Vesterålen
33,2018,12730,Båfjorden,,,,Nei,Nei,5051,NÆRØY,50,Trøndelag,64.94988,11.5733,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,29016,Båfjordstranda,,,,Ja,Nei,5051,NÆRØY,50,Trøndelag,64.96465,11.592733,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,11749,Bårøy,0.07,0.27,0.45,Nei,Ja,1411,GULEN,14,Sogn og Fjordane,60.945866,4.845383,0.5,Nei,16.5,4,Nordhordaland til Stadt
33,2018,10862,Båsen,,,,Ja,Nei,1811,BINDAL,18,Nordland,65.11767,12.321467,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,24915,Bøbukta,,,,Ja,Nei,1815,VEGA,18,Nordland,65.66164,12.083917,0.5,,,8,Helgeland til Bodø
33,2018,37237,Børfjord,0.35,0.38,0.02,Nei,Ja,2015,HASVIK,20,Finnmark,70.64533,22.694317,0.5,Nei,10.4,12,Vest-Finnmark
33,2018,20876,Børøya,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.84438,14.854633,0.5,,,9,Vestfjorden og Vesterålen
33,2018,11230,Børøya Slaktemerd,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.57425,14.959733,0.5,,,9,Vestfjorden og Vesterålen
33,2018,11754,Bøøy,,,,Ja,Nei,1260,RADØY,12,Hordaland,60.727882,4.8641,0.5,,,4,Nordhordaland til Stadt
33,2018,37217,Dale,0.02,0.12,0.01,Nei,Ja,1903,HARSTAD,19,Troms,68.92503,16.3452,0.5,Nei,13.93,10,Andøya til Senja
33,2018,12007,Dale II,0.27,0.58,0,Nei,Ja,1142,RENNESØY,11,Rogaland,59.08215,5.71055,0.5,Nei,17.3,2,Ryfylke
33,2018,32497,Daljorda,0.02,0.06,0.02,Nei,Ja,1870,SORTLAND,18,Nordland,68.697,14.963383,0.5,Nei,14.24,9,Vestfjorden og Vesterålen
33,2018,32457,Dalsvåg Nv,0.13,0.23,0.01,Nei,Ja,1149,KARMØY,11,Rogaland,59.410816,5.21725,0.5,Nei,16.7,3,Karmøy til Sotra
33,2018,31137,Danielsnes,,,,Ja,Nei,2014,LOPPA,20,Finnmark,70.19172,22.321016,0.5,,,12,Vest-Finnmark
33,2018,35957,Danielsvika,,,,Ja,Nei,2017,KVALSUND,20,Finnmark,70.67102,24.487232,0.5,,,12,Vest-Finnmark
33,2018,15455,Daumannsvika,0,0,0,Nei,Ja,1840,SALTDAL,18,Nordland,67.17802,15.409383,0.5,Nei,12.4,8,Helgeland til Bodø
33,2018,37557,Davatluft,0.06,0.08,0.03,Nei,Ja,2012,ALTA,20,Finnmark,70.24665,22.887466,0.5,Nei,11.4,12,Vest-Finnmark
33,2018,11076,Digermulen,0.49,3.1,0.23,Nei,Ja,1836,RØDØY,18,Nordland,66.67648,13.316867,0.5,Nei,15.93,8,Helgeland til Bodø
33,2018,12659,Digerneset,,,,Ja,Nei,5051,NÆRØY,50,Trøndelag,64.78657,11.727917,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,13229,Djupedalen,0,0.19,0,Nei,Ja,1241,FUSA,12,Hordaland,60.230865,5.6733,0.5,Nei,17.94,3,Karmøy til Sotra
33,2018,21336,Djupeleget,0.07,0.27,0.01,Nei,Ja,1416,HØYANGER,14,Sogn og Fjordane,61.16942,5.80735,0.5,Nei,16.6,4,Nordhordaland til Stadt
33,2018,14799,Djupestallen,0.08,1.21,0.84,Nei,Ja,1223,TYSNES,12,Hordaland,60.058735,5.453,0.5,Nei,17.2,3,Karmøy til Sotra
33,2018,10110,Djupevik,0.17,1.48,0.14,Nei,Ja,1141,FINNØY,11,Rogaland,59.1474,5.863783,0.5,Nei,17.34,2,Ryfylke
33,2018,10338,Djupevik,0,0.04,0.12,Nei,Ja,1238,KVAM,12,Hordaland,60.4075,6.356717,0.5,Nei,16.4,3,Karmøy til Sotra
33,2018,26595,Djupevika,0.13,0.61,0.15,Nei,Ja,1223,TYSNES,12,Hordaland,60.035816,5.342217,0.5,Nei,16.6,3,Karmøy til Sotra
33,2018,25135,Djupevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.21965,6.652167,0.5,,,1,Svenskegrensen til Jæren
33,2018,20455,Djupevika,0.02,0.16,0.41,Nei,Ja,1224,KVINNHERAD,12,Hordaland,60.04095,6.009367,0.5,Nei,16.9,3,Karmøy til Sotra
33,2018,11684,Djupevika I,,,,Ja,Nei,1411,GULEN,14,Sogn og Fjordane,60.96958,5.168283,0.5,,,4,Nordhordaland til Stadt
33,2018,37177,Djuptaren,,,,Ja,Nei,5050,VIKNA,50,Trøndelag,64.769165,10.62895,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,33117,Djupvik,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.60053,15.344867,0.5,,,9,Vestfjorden og Vesterålen
33,2018,30097,Djupvik,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.73299,13.33115,0.5,,,8,Helgeland til Bodø
33,2018,34018,Dolma N,,,,Ja,Nei,5051,NÆRØY,50,Trøndelag,65.02533,11.676017,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,10505,Dragnes,0.03,0.08,0.04,Nei,Ja,1866,HADSEL,18,Nordland,68.58348,14.706217,0.5,Nei,13.44,9,Vestfjorden og Vesterålen
33,2018,36917,Drevflesa,0.32,0.39,0.04,Nei,Ja,5019,ROAN,50,Trøndelag,64.21093,10.115183,0.5,Nei,14.6,6,Nordmøre og Sør-Trøndelag
33,2018,32197,Dryna,0.25,1.48,0.08,Nei,Ja,1545,MIDSUND,15,Møre og Romsdal,62.6444,6.5568,0.5,Nei,15.2,5,Stadt til Hustadvika
33,2018,35497,Drøno,0.05,0.7,0.05,Nei,Ja,1244,AUSTEVOLL,12,Hordaland,60.08077,5.192033,0.5,Nei,17,3,Karmøy til Sotra
33,2018,11644,Duesund,,,,Ja,Nei,1266,MASFJORDEN,12,Hordaland,60.808567,5.295383,0.5,,,4,Nordhordaland til Stadt
33,2018,35237,Durmålsvika,0.01,0.02,0.02,Nei,Ja,1931,LENVIK,19,Troms,69.4328,18.147734,0.5,Nei,11.56,10,Andøya til Senja
33,2018,13412,Dypeidet,0.07,0.1,0.07,Nei,Ja,1868,ØKSNES,18,Nordland,68.82935,14.776017,0.5,Nei,13,9,Vestfjorden og Vesterålen
33,2018,11381,Dypingen,,,,Ja,Nei,1903,HARSTAD,19,Troms,68.96087,16.530416,0.5,,,10,Andøya til Senja
33,2018,21415,Dyrholmen,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.285484,5.8583,0.5,,,2,Ryfylke
33,2018,32157,Dyrholmen V,0.1,0.37,0.13,Nei,Ja,1222,FITJAR,12,Hordaland,59.928234,5.230717,0.5,Nei,16.9,3,Karmøy til Sotra
33,2018,32117,Dyrholmen Ø,0.03,0.23,0.6,Nei,Ja,1222,FITJAR,12,Hordaland,59.9332,5.239467,0.5,Nei,16.83,3,Karmøy til Sotra
33,2018,12128,Dyrnes,,,,Ja,Nei,1224,KVINNHERAD,12,Hordaland,59.71765,5.72205,0.5,,,3,Karmøy til Sotra
33,2018,35697,Dyrvikholman,,,,Ja,Nei,5013,HITRA,50,Trøndelag,63.47025,8.679067,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2018,12033,Dysvik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.191017,5.967617,0.5,,,3,Karmøy til Sotra
33,2018,13711,Dyvika,,,,Ja,Nei,1428,ASKVOLL,14,Sogn og Fjordane,61.478584,5.375967,0.5,,,4,Nordhordaland til Stadt
33,2018,10757,Dåvøya,,,,Ja,Nei,1936,KARLSØY,19,Troms,70.0722,19.341066,0.5,,,11,Kvaløya til Loppa
33,2018,12109,Ebne,0.21,0.55,0.03,Nei,Ja,1211,ETNE,12,Hordaland,59.71443,5.8238,0.5,Nei,17,3,Karmøy til Sotra
33,2018,12574,Edøya,,,,Ja,Nei,5050,VIKNA,50,Trøndelag,64.802666,10.9777,0.5,,,7,Nord-Trøndelag med Bindal
33,2018,14041,Edøya,0.36,2.46,0.54,Nei,Ja,5013,HITRA,50,Trøndelag,63.65835,8.694417,0.5,Nei,13.3,6,Nordmøre og Sør-Trøndelag
33,2018,30137,Edøya II,0.42,2.2,0.57,Nei,Ja,5013,HITRA,50,Trøndelag,63.65805,8.683667,0.5,Nei,13.3,6,Nordmøre og Sør-Trøndelag
33,2018,30597,Eggesbønes,,,,Ja,Nei,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.321518,5.655833,0.5,,,5,Stadt til Hustadvika
33,2018,15456,Eidesberget,0.09,0.13,0,Nei,Ja,1416,HØYANGER,14,Sogn og Fjordane,61.105118,5.853883,0.5,Nei,16.4,4,Nordhordaland til Stadt
33,2018,10045,Eidholmen,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.08808,5.120633,0.5,,,3,Karmøy til Sotra
33,2018,34717,Eidisholman,0,0.02,0,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.13462,13.867217,0.5,Nei,15,9,Vestfjorden og Vesterålen
33,2018,10819,Eidsnes,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.091,22.755167,0.5,,,12,Vest-Finnmark
33,2018,13870,Eikebærånæ,0,0,0,Nei,Ja,1263,LINDÅS,12,Hordaland,60.563435,5.353017,0.5,Nei,16.96,4,Nordhordaland til Stadt
33,2018,34817,Eime,,,,Ja,Nei,1144,KVITSØY,11,Rogaland,59.0872,5.510417,0.5,,,2,Ryfylke
33,2018,35877,Eiterfjorden,0,0.01,0,Nei,Ja,5051,NÆRØY,50,Trøndelag,64.971634,11.723933,0.5,Nei,13.2,7,Nord-Trøndelag med Bindal
33,2018,29537,Eldviktaren,0.48,0.63,0.25,Nei,Ja,5049,FLATANGER,50,Trøndelag,64.454636,10.630717,0.5,Nei,14.7,7,Nord-Trøndelag med Bindal
33,2018,30917,Elgen,0,0.01,0.01,Nei,Ja,1903,HARSTAD,19,Troms,68.87695,16.287382,0.5,Nei,14.06,10,Andøya til Senja
33,2018,10811,Elva I Årøysundet,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.1337,23.330383,0.5,,,12,Vest-Finnmark
33,2018,33077,Elveneset,,,,Ja,Nei,1413,HYLLESTAD,14,Sogn og Fjordane,61.206,5.131733,0.5,,,4,Nordhordaland til Stadt
33,2018,32797,Elvevika Ny,0,0.03,0,Nei,Ja,2018,MÅSØY,20,Finnmark,70.9178,25.00625,0.5,Nei,9.4,12,Vest-Finnmark
33,2018,13241,Endal Vest,,,,Ja,Nei,1438,BREMANGER,14,Sogn og Fjordane,61.909832,5.464267,0.5,,,4,Nordhordaland til Stadt
33,2018,12236,Endal Ø,,,,Ja,Nei,1438,BREMANGER,14,Sogn og Fjordane,61.9076,5.493317,0.5,,,4,Nordhordaland til Stadt
33,2018,12879,Endresetbukta,,,,Ja,Nei,1505,KRISTIANSUND,15,Møre og Romsdal,63.03018,7.71615,0.5,,,6,Nordmøre og Sør-Trøndelag
