Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
28,2012,10091,Vågsøya,rensefisk,,,1692,Annen leppefisk,750,hele lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.489735,5.023517,4,Nordhordaland til Stadt,
28,2012,13837,Verpeide,rensefisk,,,1694,Grøngylt,250,deler av lokaliteten,1439,VÅGSØY,14,Sogn og Fjordane,61.902954,5.207967,4,Nordhordaland til Stadt,
28,2012,13837,Verpeide,rensefisk,,,1691,Berggylt,900,deler av lokaliteten,1439,VÅGSØY,14,Sogn og Fjordane,61.902954,5.207967,4,Nordhordaland til Stadt,
28,2012,27315,Vikane 1,rensefisk,,,1694,Grøngylt,3069,hele lokaliteten,1227,JONDAL,12,Hordaland,60.26125,6.225083,3,Karmøy til Sotra,
28,2012,11305,,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,,,,,,,,,
27,2012,15196,Aga Ø,rensefisk,,,1691,Berggylt,6763,hele lokaliteten,1219,BØMLO,12,Hordaland,59.8451,5.261367,3,Karmøy til Sotra,
27,2012,10331,Åkre,rensefisk,,,1694,Grøngylt,21830,hele lokaliteten,1224,KVINNHERAD,12,Hordaland,60.112434,6.042483,3,Karmøy til Sotra,
27,2012,10331,Åkre,rensefisk,,,1691,Berggylt,12000,hele lokaliteten,1224,KVINNHERAD,12,Hordaland,60.112434,6.042483,3,Karmøy til Sotra,
27,2012,12067,Aldalen,medikamentell,badebehandling,Cypermethrin,,,,deler av lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.248333,5.5709,3,Karmøy til Sotra,
27,2012,12067,Aldalen,medikamentell,badebehandling,Cypermethrin,,,,deler av lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.248333,5.5709,3,Karmøy til Sotra,
27,2012,12067,Aldalen,medikamentell,badebehandling,Cypermethrin,,,,deler av lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.248333,5.5709,3,Karmøy til Sotra,
27,2012,12067,Aldalen,rensefisk,,,1692,Annen leppefisk,1979,deler av lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.248333,5.5709,3,Karmøy til Sotra,
27,2012,10298,Ålforo,rensefisk,,,1694,Grøngylt,1050,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.8659,5.245217,3,Karmøy til Sotra,
27,2012,11513,Andal,rensefisk,,,1691,Berggylt,2,hele lokaliteten,1219,BØMLO,12,Hordaland,59.63655,5.2466,3,Karmøy til Sotra,
27,2012,11513,Andal,rensefisk,,,1693,Bergnebb,9475,hele lokaliteten,1219,BØMLO,12,Hordaland,59.63655,5.2466,3,Karmøy til Sotra,
27,2012,12308,Bjørndal,rensefisk,,,1694,Grøngylt,2515,hele lokaliteten,1520,ØRSTA,15,Møre og Romsdal,62.274834,6.002983,5,Stadt til Hustadvika,
27,2012,12308,Bjørndal,rensefisk,,,1693,Bergnebb,3485,hele lokaliteten,1520,ØRSTA,15,Møre og Romsdal,62.274834,6.002983,5,Stadt til Hustadvika,
27,2012,12252,Bogen Md,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.69082,6.868767,5,Stadt til Hustadvika,
27,2012,12252,Bogen Md,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.69082,6.868767,5,Stadt til Hustadvika,
27,2012,12252,Bogen Md,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.69082,6.868767,5,Stadt til Hustadvika,
27,2012,13209,Bognøy,rensefisk,,,1694,Grøngylt,2595,deler av lokaliteten,1260,RADØY,12,Hordaland,60.60407,5.076983,4,Nordhordaland til Stadt,
27,2012,13209,Bognøy,rensefisk,,,1691,Berggylt,735,deler av lokaliteten,1260,RADØY,12,Hordaland,60.60407,5.076983,4,Nordhordaland til Stadt,
27,2012,13209,Bognøy,rensefisk,,,1692,Annen leppefisk,2595,deler av lokaliteten,1260,RADØY,12,Hordaland,60.60407,5.076983,4,Nordhordaland til Stadt,
27,2012,10256,Bondøya,rensefisk,,,1693,Bergnebb,8697,hele lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.81715,10.7425,7,Nord-Trøndelag med Bindal,
27,2012,11514,Brattholmen S,rensefisk,,,1691,Berggylt,10000,hele lokaliteten,1216,SVEIO,12,Hordaland,59.51832,5.244383,3,Karmøy til Sotra,
27,2012,32457,Dalsvåg Nv,rensefisk,,,1693,Bergnebb,2408,deler av lokaliteten,1149,KARMØY,11,Rogaland,59.410416,5.218033,3,Karmøy til Sotra,
27,2012,13229,Djupedalen,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1241,FUSA,12,Hordaland,60.230865,5.6733,3,Karmøy til Sotra,
27,2012,14799,Djupestallen,rensefisk,,,1693,Bergnebb,15536,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.058735,5.453,3,Karmøy til Sotra,
27,2012,10110,Djupevik,rensefisk,,,1694,Grøngylt,1926,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.14955,5.863017,2,Ryfylke,
27,2012,10110,Djupevik,rensefisk,,,1691,Berggylt,1298,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.14955,5.863017,2,Ryfylke,
27,2012,26595,Djupevika,rensefisk,,,1691,Berggylt,2082,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.03628,5.344117,3,Karmøy til Sotra,
27,2012,26595,Djupevika,rensefisk,,,1694,Grøngylt,9455,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.03628,5.344117,3,Karmøy til Sotra,
27,2012,20455,Djupevika,rensefisk,,,1693,Bergnebb,17673,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,60.0406,6.010917,3,Karmøy til Sotra,
27,2012,12128,Dyrnes,rensefisk,,,1691,Berggylt,38,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,59.71765,5.72205,3,Karmøy til Sotra,
27,2012,12128,Dyrnes,rensefisk,,,1694,Grøngylt,1553,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,59.71765,5.72205,3,Karmøy til Sotra,
27,2012,12109,Ebne,rensefisk,,,1692,Annen leppefisk,3000,hele lokaliteten,1211,ETNE,12,Hordaland,59.712322,5.826833,3,Karmøy til Sotra,
27,2012,29537,Eldviktaren,medikamentell,badebehandling,Annet virkestoff,,,,hele lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.45454,10.630117,7,Nord-Trøndelag med Bindal,
27,2012,11556,Engevik,rensefisk,,,1693,Bergnebb,115,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.96425,5.379817,3,Karmøy til Sotra,
27,2012,11556,Engevik,rensefisk,,,1691,Berggylt,228,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.96425,5.379817,3,Karmøy til Sotra,
