Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
33,2016,32457,Dalsvåg Nv,rensefisk,,,1691,Berggylt,512,deler av lokaliteten,1149,KARMØY,11,Rogaland,59.410816,5.21725,3,Karmøy til Sotra,
33,2016,32457,Dalsvåg Nv,rensefisk,,,1694,Grøngylt,3729,deler av lokaliteten,1149,KARMØY,11,Rogaland,59.410816,5.21725,3,Karmøy til Sotra,
33,2016,12659,Digerneset,medikamentell,badebehandling,Annet virkestoff,,,,hele lokaliteten,1751,NÆRØY,17,Nord-Trøndelag,64.78657,11.727917,7,Nord-Trøndelag med Bindal,
33,2016,12659,Digerneset,ikke-medikamentell,,,,,,deler av lokaliteten,1751,NÆRØY,17,Nord-Trøndelag,64.78657,11.727917,7,Nord-Trøndelag med Bindal,
33,2016,14799,Djupestallen,rensefisk,,,1692,Annen leppefisk,5168,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.058735,5.453,3,Karmøy til Sotra,
33,2016,20455,Djupevika,rensefisk,,,222120,Rognkjeks (hun),31410,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,60.0406,6.010917,3,Karmøy til Sotra,
33,2016,26595,Djupevika,rensefisk,,,1692,Annen leppefisk,1890,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.035816,5.342217,3,Karmøy til Sotra,
33,2016,32197,Dryna,ikke-medikamentell,,,,,,deler av lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.6444,6.5568,5,Stadt til Hustadvika,
33,2016,11381,Dypingen,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1903,HARSTAD,19,Troms,68.96087,16.530416,10,Andøya til Senja,
33,2016,11381,Dypingen,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1903,HARSTAD,19,Troms,68.96087,16.530416,10,Andøya til Senja,
33,2016,21415,Dyrholmen,rensefisk,,,1691,Berggylt,10591,deler av lokaliteten,1141,FINNØY,11,Rogaland,59.285484,5.8583,2,Ryfylke,
33,2016,32117,Dyrholmen Øst,ikke-medikamentell,,,,,,hele lokaliteten,1222,FITJAR,12,Hordaland,59.9332,5.239467,3,Karmøy til Sotra,
33,2016,12033,Dysvik,rensefisk,,,1694,Grøngylt,5629,deler av lokaliteten,1238,KVAM,12,Hordaland,60.191017,5.967617,3,Karmøy til Sotra,
33,2016,12033,Dysvik,rensefisk,,,1691,Berggylt,361,deler av lokaliteten,1238,KVAM,12,Hordaland,60.191017,5.967617,3,Karmøy til Sotra,
33,2016,14041,Edøya,ikke-medikamentell,,,,,,deler av lokaliteten,1617,HITRA,16,Sør-Trøndelag,63.65835,8.694417,6,Nordmøre og Sør-Trøndelag,
33,2016,35877,Eiterfjorden,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1751,NÆRØY,17,Nord-Trøndelag,64.971634,11.723933,7,Nord-Trøndelag med Bindal,
33,2016,35877,Eiterfjorden,rensefisk,,,1693,Bergnebb,22222,deler av lokaliteten,1751,NÆRØY,17,Nord-Trøndelag,64.971634,11.723933,7,Nord-Trøndelag med Bindal,
33,2016,12624,Feøyvika,rensefisk,,,1693,Bergnebb,13231,deler av lokaliteten,1749,FLATANGER,17,Nord-Trøndelag,64.56073,10.91895,7,Nord-Trøndelag med Bindal,
33,2016,32597,Fjordprakken,rensefisk,,,1691,Berggylt,2576,deler av lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.256516,7.928067,6,Nordmøre og Sør-Trøndelag,
33,2016,32597,Fjordprakken,rensefisk,,,1694,Grøngylt,1960,deler av lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.256516,7.928067,6,Nordmøre og Sør-Trøndelag,
33,2016,11833,Flåtegrunnen,rensefisk,,,1694,Grøngylt,27180,deler av lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.57615,4.807333,4,Nordhordaland til Stadt,
33,2016,11833,Flåtegrunnen,rensefisk,,,1693,Bergnebb,12146,deler av lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.57615,4.807333,4,Nordhordaland til Stadt,
33,2016,11833,Flåtegrunnen,rensefisk,,,1691,Berggylt,3621,deler av lokaliteten,1401,FLORA,14,Sogn og Fjordane,61.57615,4.807333,4,Nordhordaland til Stadt,
33,2016,30176,Flehammer,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1848,STEIGEN,18,Nordland,67.7292,15.444317,9,Vestfjorden og Vesterålen,
33,2016,29296,Fleina,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1838,GILDESKÅL,18,Nordland,67.0951,13.875217,8,Helgeland til Bodø,
33,2016,25895,Flornes,rensefisk,,,1694,Grøngylt,4197,deler av lokaliteten,1223,TYSNES,12,Hordaland,59.890984,5.665983,3,Karmøy til Sotra,
33,2016,25895,Flornes,rensefisk,,,1691,Berggylt,217,deler av lokaliteten,1223,TYSNES,12,Hordaland,59.890984,5.665983,3,Karmøy til Sotra,
33,2016,11893,Fosså,rensefisk,,,1694,Grøngylt,554,deler av lokaliteten,1133,HJELMELAND,11,Rogaland,59.2699,6.14295,2,Ryfylke,
33,2016,11893,Fosså,rensefisk,,,1693,Bergnebb,1946,deler av lokaliteten,1133,HJELMELAND,11,Rogaland,59.2699,6.14295,2,Ryfylke,
33,2016,31437,Fuglåsen,rensefisk,,,1691,Berggylt,261,hele lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.44715,8.167767,6,Nordmøre og Sør-Trøndelag,
33,2016,31437,Fuglåsen,rensefisk,,,1694,Grøngylt,650,hele lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.44715,8.167767,6,Nordmøre og Sør-Trøndelag,
33,2016,31437,Fuglåsen,rensefisk,,,1693,Bergnebb,8493,hele lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.44715,8.167767,6,Nordmøre og Sør-Trøndelag,
33,2016,11736,Fureholmen S,rensefisk,,,1694,Grøngylt,687,deler av lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.056084,4.867017,4,Nordhordaland til Stadt,
33,2016,11736,Fureholmen S,rensefisk,,,1691,Berggylt,183,deler av lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.056084,4.867017,4,Nordhordaland til Stadt,
33,2016,11814,Furevika,rensefisk,,,1691,Berggylt,14000,deler av lokaliteten,1429,FJALER,14,Sogn og Fjordane,61.30595,5.072183,4,Nordhordaland til Stadt,
33,2016,12078,Gangdal,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1227,JONDAL,12,Hordaland,60.215935,6.156667,3,Karmøy til Sotra,
33,2016,33617,Gjerde,rensefisk,,,1691,Berggylt,3213,hele lokaliteten,1576,AURE,15,Møre og Romsdal,63.299618,8.4183,6,Nordmøre og Sør-Trøndelag,
33,2016,33617,Gjerde,rensefisk,,,1693,Bergnebb,2239,hele lokaliteten,1576,AURE,15,Møre og Romsdal,63.299618,8.4183,6,Nordmøre og Sør-Trøndelag,
33,2016,33617,Gjerde,rensefisk,,,1694,Grøngylt,1674,hele lokaliteten,1576,AURE,15,Møre og Romsdal,63.299618,8.4183,6,Nordmøre og Sør-Trøndelag,
33,2016,13852,Gjermundnes,rensefisk,,,222120,Rognkjeks (hun),14216,hele lokaliteten,1535,VESTNES,15,Møre og Romsdal,62.6275,7.192817,5,Stadt til Hustadvika,
33,2016,13852,Gjermundnes,rensefisk,,,1694,Grøngylt,18399,hele lokaliteten,1535,VESTNES,15,Møre og Romsdal,62.6275,7.192817,5,Stadt til Hustadvika,
33,2016,13852,Gjermundnes,rensefisk,,,1693,Bergnebb,4882,hele lokaliteten,1535,VESTNES,15,Møre og Romsdal,62.6275,7.192817,5,Stadt til Hustadvika,
33,2016,13852,Gjermundnes,rensefisk,,,1691,Berggylt,1040,hele lokaliteten,1535,VESTNES,15,Møre og Romsdal,62.6275,7.192817,5,Stadt til Hustadvika,
33,2016,31717,Gjerset Vest,rensefisk,,,1694,Grøngylt,12145,hele lokaliteten,1534,HARAM,15,Møre og Romsdal,62.5305,6.428583,5,Stadt til Hustadvika,
33,2016,31717,Gjerset Vest,rensefisk,,,1693,Bergnebb,17719,hele lokaliteten,1534,HARAM,15,Møre og Romsdal,62.5305,6.428583,5,Stadt til Hustadvika,
33,2016,31717,Gjerset Vest,rensefisk,,,1691,Berggylt,1878,hele lokaliteten,1534,HARAM,15,Møre og Romsdal,62.5305,6.428583,5,Stadt til Hustadvika,
33,2016,32037,Grasholman,rensefisk,,,222120,Rognkjeks (hun),8000,deler av lokaliteten,1834,LURØY,18,Nordland,66.34873,12.779417,8,Helgeland til Bodø,
33,2016,11690,Grasholmen,rensefisk,,,1692,Annen leppefisk,2535,deler av lokaliteten,1260,RADØY,12,Hordaland,60.595768,5.159717,4,Nordhordaland til Stadt,
33,2016,11771,Grisholmsundet,rensefisk,,,1694,Grøngylt,6730,hele lokaliteten,1265,FEDJE,12,Hordaland,60.7927,4.693717,4,Nordhordaland til Stadt,
33,2016,11771,Grisholmsundet,rensefisk,,,1693,Bergnebb,4519,hele lokaliteten,1265,FEDJE,12,Hordaland,60.7927,4.693717,4,Nordhordaland til Stadt,
33,2016,11771,Grisholmsundet,rensefisk,,,1692,Annen leppefisk,25,hele lokaliteten,1265,FEDJE,12,Hordaland,60.7927,4.693717,4,Nordhordaland til Stadt,
33,2016,11771,Grisholmsundet,rensefisk,,,1691,Berggylt,1343,hele lokaliteten,1265,FEDJE,12,Hordaland,60.7927,4.693717,4,Nordhordaland til Stadt,
33,2016,12265,Gudmundset,rensefisk,,,1691,Berggylt,1441,hele lokaliteten,1529,SKODJE,15,Møre og Romsdal,62.4527,6.602483,5,Stadt til Hustadvika,
33,2016,10318,Gulestø,rensefisk,,,1694,Grøngylt,5699,deler av lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.75802,5.069883,4,Nordhordaland til Stadt,
33,2016,10318,Gulestø,rensefisk,,,1693,Bergnebb,5849,deler av lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.75802,5.069883,4,Nordhordaland til Stadt,
33,2016,10318,Gulestø,rensefisk,,,1691,Berggylt,1451,deler av lokaliteten,1438,BREMANGER,14,Sogn og Fjordane,61.75802,5.069883,4,Nordhordaland til Stadt,
33,2016,24735,Gulholmen,rensefisk,,,1692,Annen leppefisk,368,deler av lokaliteten,1243,OS I HORDALAND,12,Hordaland,60.1282,5.400467,3,Karmøy til Sotra,
33,2016,16755,Hageberg,rensefisk,,,1694,Grøngylt,6000,hele lokaliteten,1222,FITJAR,12,Hordaland,59.944218,5.434733,3,Karmøy til Sotra,
33,2016,16755,Hageberg,rensefisk,,,1693,Bergnebb,12000,hele lokaliteten,1222,FITJAR,12,Hordaland,59.944218,5.434733,3,Karmøy til Sotra,
33,2016,16755,Hageberg,rensefisk,,,1691,Berggylt,6000,hele lokaliteten,1222,FITJAR,12,Hordaland,59.944218,5.434733,3,Karmøy til Sotra,
33,2016,13886,Hallarøy V,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.998116,9.129283,6,Nordmøre og Sør-Trøndelag,
33,2016,13886,Hallarøy V,rensefisk,,,1693,Bergnebb,3644,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.998116,9.129283,6,Nordmøre og Sør-Trøndelag,
33,2016,26615,Haug,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1911,KVÆFJORD,19,Troms,68.76693,16.06485,10,Andøya til Senja,
33,2016,11740,Haverøy,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1246,FJELL,12,Hordaland,60.404766,4.93995,3,Karmøy til Sotra,
33,2016,11740,Haverøy,rensefisk,,,1694,Grøngylt,6087,deler av lokaliteten,1246,FJELL,12,Hordaland,60.404766,4.93995,3,Karmøy til Sotra,
33,2016,11740,Haverøy,rensefisk,,,1691,Berggylt,590,deler av lokaliteten,1246,FJELL,12,Hordaland,60.404766,4.93995,3,Karmøy til Sotra,
33,2016,10194,Hellaren,rensefisk,,,1694,Grøngylt,2178,hele lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.735832,6.74745,5,Stadt til Hustadvika,
33,2016,10194,Hellaren,rensefisk,,,1693,Bergnebb,4420,hele lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.735832,6.74745,5,Stadt til Hustadvika,
33,2016,10194,Hellaren,rensefisk,,,1691,Berggylt,8,hele lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.735832,6.74745,5,Stadt til Hustadvika,
33,2016,18015,Hestabyneset,rensefisk,,,1692,Annen leppefisk,22834,deler av lokaliteten,1223,TYSNES,12,Hordaland,59.954018,5.451667,3,Karmøy til Sotra,
33,2016,14136,Hestholmen Ø,rensefisk,,,1693,Bergnebb,12310,hele lokaliteten,1144,KVITSØY,11,Rogaland,59.061516,5.445683,2,Ryfylke,
33,2016,33797,Hidlekjerringa,rensefisk,,,1694,Grøngylt,24320,hele lokaliteten,1130,STRAND,11,Rogaland,59.067284,5.839383,2,Ryfylke,
33,2016,33797,Hidlekjerringa,rensefisk,,,1691,Berggylt,1906,hele lokaliteten,1130,STRAND,11,Rogaland,59.067284,5.839383,2,Ryfylke,
33,2016,34017,Hilbåan,rensefisk,,,1694,Grøngylt,15933,hele lokaliteten,1617,HITRA,16,Sør-Trøndelag,63.6686,8.844717,6,Nordmøre og Sør-Trøndelag,
33,2016,34017,Hilbåan,rensefisk,,,1693,Bergnebb,5416,hele lokaliteten,1617,HITRA,16,Sør-Trøndelag,63.6686,8.844717,6,Nordmøre og Sør-Trøndelag,
33,2016,34017,Hilbåan,rensefisk,,,1691,Berggylt,2448,hele lokaliteten,1617,HITRA,16,Sør-Trøndelag,63.6686,8.844717,6,Nordmøre og Sør-Trøndelag,
33,2016,12036,Hisdalen,rensefisk,,,1694,Grøngylt,8331,hele lokaliteten,1224,KVINNHERAD,12,Hordaland,60.126118,5.9305,3,Karmøy til Sotra,
33,2016,10291,Hiskholmen,rensefisk,,,1693,Bergnebb,6000,hele lokaliteten,1219,BØMLO,12,Hordaland,59.72663,5.145617,3,Karmøy til Sotra,
33,2016,10291,Hiskholmen,rensefisk,,,1694,Grøngylt,20000,hele lokaliteten,1219,BØMLO,12,Hordaland,59.72663,5.145617,3,Karmøy til Sotra,
33,2016,13643,Hjartholm,rensefisk,,,1694,Grøngylt,4079,deler av lokaliteten,1411,GULEN,14,Sogn og Fjordane,61.03512,5.33105,4,Nordhordaland til Stadt,
33,2016,13643,Hjartholm,rensefisk,,,1691,Berggylt,328,deler av lokaliteten,1411,GULEN,14,Sogn og Fjordane,61.03512,5.33105,4,Nordhordaland til Stadt,
33,2016,17176,Holandselv,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1911,KVÆFJORD,19,Troms,68.69912,15.978933,10,Andøya til Senja,
33,2016,17176,Holandselv,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1911,KVÆFJORD,19,Troms,68.69912,15.978933,10,Andøya til Senja,
33,2016,33218,Hosenøyan,ikke-medikamentell,,,,,,deler av lokaliteten,1630,ÅFJORD,16,Sør-Trøndelag,64.08518,9.884683,6,Nordmøre og Sør-Trøndelag,
33,2016,33218,Hosenøyan,rensefisk,,,1691,Berggylt,2645,deler av lokaliteten,1630,ÅFJORD,16,Sør-Trøndelag,64.08518,9.884683,6,Nordmøre og Sør-Trøndelag,
33,2016,33218,Hosenøyan,rensefisk,,,1694,Grøngylt,22658,deler av lokaliteten,1630,ÅFJORD,16,Sør-Trøndelag,64.08518,9.884683,6,Nordmøre og Sør-Trøndelag,
33,2016,12599,Indre Skjervøy,medikamentell,fôrbehandling,Annet virkestoff,,,,deler av lokaliteten,1633,OSEN,16,Sør-Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
33,2016,12599,Indre Skjervøy,rensefisk,,,1694,Grøngylt,22256,deler av lokaliteten,1633,OSEN,16,Sør-Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
33,2016,12599,Indre Skjervøy,rensefisk,,,1691,Berggylt,396,deler av lokaliteten,1633,OSEN,16,Sør-Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
33,2016,24295,Isbergan,ikke-medikamentell,,,,,,deler av lokaliteten,1837,MELØY,18,Nordland,66.81468,13.678183,8,Helgeland til Bodø,
33,2016,11269,Jektvika I,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1845,SØRFOLD,18,Nordland,67.53132,15.443567,9,Vestfjorden og Vesterålen,
33,2016,13220,Kalhag,rensefisk,,,1694,Grøngylt,6861,hele lokaliteten,1130,STRAND,11,Rogaland,58.974716,5.93595,2,Ryfylke,
33,2016,13220,Kalhag,rensefisk,,,1691,Berggylt,793,hele lokaliteten,1130,STRAND,11,Rogaland,58.974716,5.93595,2,Ryfylke,
33,2016,14042,Kattholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.870968,8.679017,6,Nordmøre og Sør-Trøndelag,
33,2016,30437,Kattholmen II,ikke-medikamentell,,,,,,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.8661,8.675683,6,Nordmøre og Sør-Trøndelag,
33,2016,28976,Kelvesteinen,rensefisk,,,1692,Annen leppefisk,8683,hele lokaliteten,1246,FJELL,12,Hordaland,60.4029,5.063717,3,Karmøy til Sotra,
33,2016,28976,Kelvesteinen,rensefisk,,,1694,Grøngylt,9488,hele lokaliteten,1246,FJELL,12,Hordaland,60.4029,5.063717,3,Karmøy til Sotra,
33,2016,28976,Kelvesteinen,rensefisk,,,1691,Berggylt,1204,hele lokaliteten,1246,FJELL,12,Hordaland,60.4029,5.063717,3,Karmøy til Sotra,
33,2016,13225,Kilaneset,rensefisk,,,1693,Bergnebb,901,deler av lokaliteten,1134,SULDAL,11,Rogaland,59.31335,6.2672,2,Ryfylke,
33,2016,13225,Kilaneset,rensefisk,,,1694,Grøngylt,1432,deler av lokaliteten,1134,SULDAL,11,Rogaland,59.31335,6.2672,2,Ryfylke,
33,2016,33577,Kjeholmen II,rensefisk,,,1694,Grøngylt,10000,hele lokaliteten,1003,FARSUND,10,Vest-Agder,58.06008,6.885683,1,Svenskegrensen til Jæren,
33,2016,33577,Kjeholmen II,rensefisk,,,1694,Grøngylt,7000,hele lokaliteten,1003,FARSUND,10,Vest-Agder,58.06008,6.885683,1,Svenskegrensen til Jæren,
33,2016,10828,Kleppenes N,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,2004,HAMMERFEST,20,Finnmark,70.53805,23.558533,12,Vest-Finnmark,
33,2016,13764,Kokvika,rensefisk,,,1693,Bergnebb,3997,deler av lokaliteten,1834,LURØY,18,Nordland,66.41282,12.956867,8,Helgeland til Bodø,
33,2016,11575,Koløy N,rensefisk,,,1694,Grøngylt,4300,hele lokaliteten,1222,FITJAR,12,Hordaland,59.8616,5.288267,3,Karmøy til Sotra,
33,2016,11575,Koløy N,rensefisk,,,1693,Bergnebb,8000,hele lokaliteten,1222,FITJAR,12,Hordaland,59.8616,5.288267,3,Karmøy til Sotra,
33,2016,11575,Koløy N,rensefisk,,,1691,Berggylt,4500,hele lokaliteten,1222,FITJAR,12,Hordaland,59.8616,5.288267,3,Karmøy til Sotra,
33,2016,12855,Kornstad,rensefisk,,,1694,Grøngylt,1000,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,62.960384,7.45015,6,Nordmøre og Sør-Trøndelag,
