Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
33,2013,33137,Brattberg,,,,Ja,Nei,1919,GRATANGEN,19,Troms,68.7131,17.4296,0.5,,,10,Andøya til Senja
33,2013,11015,Brattholmen,0.02,0.12,0,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.9068,12.221317,0.5,Nei,12.54,8,Helgeland til Bodø
33,2013,13205,Brattholmen,0,0.36,0.04,Nei,Ja,1412,SOLUND,14,Sogn og Fjordane,61.068382,4.713817,0.5,Nei,15.1,4,Nordhordaland til Stadt
33,2013,11514,Brattholmen S,,,,Ja,Nei,1216,SVEIO,12,Hordaland,59.51832,5.244383,0.5,,,3,Karmøy til Sotra
33,2013,12594,Breidvika,,,,Ja,Nei,1633,OSEN,16,Sør-Trøndelag,64.295364,10.397483,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2013,11574,Breivik S,0,0.25,0.1,Nei,Ja,1219,BØMLO,12,Hordaland,59.671185,5.31215,0.5,Nei,16.2,3,Karmøy til Sotra
33,2013,15621,Breivika,0,0.03,0,Nei,Ja,1836,RØDØY,18,Nordland,66.58036,13.015637,0.5,Nei,12.8,8,Helgeland til Bodø
33,2013,12628,Breivika,,,,Ja,Nei,1750,VIKNA,17,Nord-Trøndelag,64.87444,10.894678,0.5,,,7,Nord-Trøndelag med Bindal
33,2013,28336,Breivika,,,,Ja,Nei,1827,DØNNA,18,Nordland,66.1609,12.681467,0.5,,,8,Helgeland til Bodø
33,2013,13765,Breivika,,,,Ja,Nei,1834,LURØY,18,Nordland,66.46167,12.956983,0.5,,,8,Helgeland til Bodø
33,2013,32897,Breivika Sør,,,,Ja,Nei,1827,DØNNA,18,Nordland,66.1581,12.682017,0.5,,,8,Helgeland til Bodø
33,2013,33237,Breivoll,,,,Ja,Nei,1917,IBESTAD,19,Troms,68.758514,17.152582,0.5,,,10,Andøya til Senja
33,2013,10223,Bremnessvaet,,,,Nei,Nei,1573,SMØLA,15,Møre og Romsdal,63.39795,8.214317,0.5,,13.59,6,Nordmøre og Sør-Trøndelag
33,2013,10674,Brennelvbukt,,,,Ja,Nei,2027,UNJARGGA-NESSEBY,20,Finnmark,70.01514,29.2673,0.5,,,13,Øst-Finnmark
33,2013,12466,Brettingen,,,,Nei,Nei,1573,SMØLA,15,Møre og Romsdal,63.3582,8.237267,0.5,,14.06,6,Nordmøre og Sør-Trøndelag
33,2013,13491,Bringberget,0.15,2.1,0.45,Nei,Ja,1612,HEMNE,16,Sør-Trøndelag,63.355484,9.133583,0.5,Nei,17.9,6,Nordmøre og Sør-Trøndelag
33,2013,12237,Brudevika,0.25,3.1,0.07,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,0.5,Nei,14.66,5,Stadt til Hustadvika
33,2013,13841,Brunsvik,0,0,0,Nei,Ja,1439,VÅGSØY,14,Sogn og Fjordane,61.910183,5.29085,0.5,Nei,14.21,4,Nordhordaland til Stadt
33,2013,11435,Bryggelandsholmane,,,,Ja,Nei,1106,HAUGESUND,11,Rogaland,59.429016,5.096417,0.5,,,3,Karmøy til Sotra
33,2013,31038,Buarøy,0.23,1.97,0.04,Nei,Ja,1245,SUND,12,Hordaland,60.220066,5.21455,0.5,Nei,16,3,Karmøy til Sotra
33,2013,33537,Buholmen,,,,Ja,Nei,1632,ROAN,16,Sør-Trøndelag,64.1569,10.008917,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2013,25655,Buholmen,,,,Ja,Nei,1160,VINDAFJORD,11,Rogaland,59.562416,5.55465,0.5,,,3,Karmøy til Sotra
33,2013,11543,Buholmen Ø,0,0.38,0.25,Nei,Ja,1244,AUSTEVOLL,12,Hordaland,60.0216,5.07985,0.5,Nei,16.1,3,Karmøy til Sotra
33,2013,13105,Bukalholmane Ø,0.23,0.66,0.3,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,66.10757,12.177017,0.5,Nei,13,8,Helgeland til Bodø
33,2013,27976,Bukkholmen,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.9184,12.244683,0.5,,,8,Helgeland til Bodø
33,2013,12361,Bukkholmen S,0,0.23,0.15,Nei,Ja,1620,FRØYA,16,Sør-Trøndelag,63.72368,8.8631,0.5,Nei,13,6,Nordmøre og Sør-Trøndelag
33,2013,11087,Bukkøya Ø,0,0.05,0.1,Nei,Ja,1836,RØDØY,18,Nordland,66.64097,12.994583,0.5,Nei,12.5,8,Helgeland til Bodø
33,2013,10995,Bukkøysundet,,,,Ja,Nei,1835,TRÆNA,18,Nordland,66.54743,12.242067,0.5,,,8,Helgeland til Bodø
33,2013,11857,Buksevika,0,0.04,0.02,Nei,Ja,1004,FLEKKEFJORD,10,Vest-Agder,58.2074,6.63505,0.5,Nei,15.96,1,Svenskegrensen til Jæren
33,2013,22035,Buktodden Nø,0.27,0.24,0,Nei,Ja,1833,RANA,18,Nordland,66.30838,13.4324,0.5,Nei,12,8,Helgeland til Bodø
33,2013,11162,Bullatholmen,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.43512,14.848083,0.5,,12.63,9,Vestfjorden og Vesterålen
33,2013,11204,Buviknakken,0.05,0.5,1.62,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.08428,13.659167,0.5,Nei,13.5,9,Vestfjorden og Vesterålen
33,2013,12267,Byttingsneset,,,,Ja,Nei,1529,SKODJE,15,Møre og Romsdal,62.4437,6.566017,0.5,,,5,Stadt til Hustadvika
33,2013,12730,Båfjorden,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.94988,11.5733,0.5,,,7,Nord-Trøndelag med Bindal
33,2013,29016,Båfjordstranda,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.96465,11.592733,0.5,,,7,Nord-Trøndelag med Bindal
33,2013,11749,Bårøy,,,,Ja,Nei,1411,GULEN,14,Sogn og Fjordane,60.9452,4.84605,0.5,,9,4,Nordhordaland til Stadt
33,2013,24915,Bøbukta,0,0,0,Nei,Ja,1815,VEGA,18,Nordland,65.66164,12.083917,0.5,Nei,13.2,8,Helgeland til Bodø
33,2013,20876,Børøya,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.84385,14.852667,0.5,,,9,Vestfjorden og Vesterålen
33,2013,11230,Børøya Slaktemerd,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.574135,14.957767,0.5,,,9,Vestfjorden og Vesterålen
33,2013,11754,Bøøy,0.75,0.5,0,Nei,Ja,1260,RADØY,12,Hordaland,60.72798,4.863417,0.5,Ja,14.1,4,Nordhordaland til Stadt
33,2013,12007,Dale II,0.01,0.06,0,Nei,Ja,1142,RENNESØY,11,Rogaland,59.082565,5.710467,0.5,Nei,15.5,2,Ryfylke
33,2013,32497,Daljorda,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.697,14.963383,0.5,,,9,Vestfjorden og Vesterålen
33,2013,32457,Dalsvåg Nv,,,,Ja,Nei,1149,KARMØY,11,Rogaland,59.410416,5.218033,0.5,,,3,Karmøy til Sotra
33,2013,31137,Danielsnes,,,,Ja,Nei,2014,LOPPA,20,Finnmark,70.19172,22.321016,0.5,,,12,Vest-Finnmark
33,2013,15455,Daumannsvika,,,,Ja,Nei,1840,SALTDAL,18,Nordland,67.17802,15.409383,0.5,,,8,Helgeland til Bodø
33,2013,11076,Digermulen,0.02,0.22,0.09,Nei,Ja,1836,RØDØY,18,Nordland,66.67667,13.31555,0.5,Nei,12.27,8,Helgeland til Bodø
33,2013,10264,Digermulen,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.9774,11.728117,0.5,,,7,Nord-Trøndelag med Bindal
33,2013,12659,Digerneset,0.1,0.47,0.5,Nei,Ja,1751,NÆRØY,17,Nord-Trøndelag,64.78657,11.727917,0.5,Nei,10.91,7,Nord-Trøndelag med Bindal
33,2013,13229,Djupedalen,,,,Ja,Nei,1241,FUSA,12,Hordaland,60.230865,5.6733,0.5,,,3,Karmøy til Sotra
33,2013,14799,Djupestallen,0.23,0.6,0.05,Nei,Ja,1223,TYSNES,12,Hordaland,60.058735,5.453,0.5,Nei,15.4,3,Karmøy til Sotra
33,2013,10338,Djupevik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.4075,6.356717,0.5,,,3,Karmøy til Sotra
33,2013,10110,Djupevik,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.1474,5.863783,0.5,,,2,Ryfylke
33,2013,25135,Djupevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.21965,6.652167,0.5,,,1,Svenskegrensen til Jæren
33,2013,20455,Djupevika,0,0.53,0,Nei,Ja,1224,KVINNHERAD,12,Hordaland,60.0406,6.010917,0.5,Nei,16.1,3,Karmøy til Sotra
33,2013,26595,Djupevika,,,,Ja,Nei,1223,TYSNES,12,Hordaland,60.035816,5.342217,0.5,,,3,Karmøy til Sotra
33,2013,11684,Djupevika I,0.15,1.95,2.25,Nei,Ja,1411,GULEN,14,Sogn og Fjordane,60.9683,5.16585,0.5,Nei,14,4,Nordhordaland til Stadt
33,2013,20018,Djupskjæret,,,,Ja,Nei,1834,LURØY,18,Nordland,66.347,12.750285,0.5,,,8,Helgeland til Bodø
33,2013,30097,Djupvik,0.85,1.2,0.11,Nei,Ja,1836,RØDØY,18,Nordland,66.73305,13.331833,0.5,Ja,12.7,8,Helgeland til Bodø
33,2013,33117,Djupvik,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.60053,15.344867,0.5,,,9,Vestfjorden og Vesterålen
33,2013,10802,Dorras,,,,Ja,Nei,1943,KVÆNANGEN,19,Troms,69.8823,21.896177,0.5,,,11,Kvaløya til Loppa
33,2013,10505,Dragnes,0.07,0.15,0.01,Nei,Ja,1866,HADSEL,18,Nordland,68.58348,14.706217,0.5,Nei,12.89,9,Vestfjorden og Vesterålen
33,2013,31337,Dragneset,,,,Ja,Nei,1535,VESTNES,15,Møre og Romsdal,62.652035,6.81105,0.5,,,5,Stadt til Hustadvika
33,2013,32197,Dryna,0.01,0.26,0.03,Nei,Ja,1545,MIDSUND,15,Møre og Romsdal,62.6444,6.5568,0.5,Nei,14.7,5,Stadt til Hustadvika
33,2013,11644,Duesund,0.43,0.93,0.2,Nei,Ja,1266,MASFJORDEN,12,Hordaland,60.809,5.295667,0.5,Nei,13.5,4,Nordhordaland til Stadt
33,2013,13412,Dypeidet,0.09,0.09,0,Nei,Ja,1868,ØKSNES,18,Nordland,68.828964,14.7734,0.5,Nei,12,9,Vestfjorden og Vesterålen
33,2013,11381,Dypingen,,,,Ja,Nei,1915,BJARKØY FØR 2013,19,Troms,68.96087,16.530416,0.5,,,10,Andøya til Senja
33,2013,21415,Dyrholmen,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.285484,5.8583,0.5,,15,2,Ryfylke
33,2013,32157,Dyrholmen Vest,,,,Ja,Nei,1222,FITJAR,12,Hordaland,59.928516,5.2307,0.5,,,3,Karmøy til Sotra
33,2013,32117,Dyrholmen Øst,,,,Ja,Nei,1222,FITJAR,12,Hordaland,59.9332,5.239467,0.5,,,3,Karmøy til Sotra
33,2013,12128,Dyrnes,0,0.3,0.08,Nei,Ja,1224,KVINNHERAD,12,Hordaland,59.71765,5.72205,0.5,Nei,16.7,3,Karmøy til Sotra
33,2013,12033,Dysvik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.191017,5.967617,0.5,,,3,Karmøy til Sotra
33,2013,13711,Dyvika,0.12,0.03,0,Nei,Ja,1428,ASKVOLL,14,Sogn og Fjordane,61.478584,5.375967,0.5,Nei,13.74,4,Nordhordaland til Stadt
33,2013,10757,Dåvøya,,,,Ja,Nei,1936,KARLSØY,19,Troms,70.05627,19.34205,0.5,,,11,Kvaløya til Loppa
33,2013,26035,Dølløyråsa,,,,Ja,Nei,1749,FLATANGER,17,Nord-Trøndelag,64.53345,10.736397,0.5,,,7,Nord-Trøndelag med Bindal
33,2013,12109,Ebne,,,,Ja,Nei,1211,ETNE,12,Hordaland,59.71465,5.824167,0.5,,,3,Karmøy til Sotra
33,2013,12574,Edøya,,,,Ja,Nei,1750,VIKNA,17,Nord-Trøndelag,64.802666,10.9777,0.5,,,7,Nord-Trøndelag med Bindal
33,2013,14041,Edøya,0,0.05,0.55,Nei,Ja,1617,HITRA,16,Sør-Trøndelag,63.65835,8.694417,0.5,Nei,12,6,Nordmøre og Sør-Trøndelag
33,2013,30137,Edøya II,,,,Ja,Nei,1617,HITRA,16,Sør-Trøndelag,63.65805,8.683667,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2013,30597,Eggebønes,,,,Ja,Nei,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.321518,5.655833,0.5,,,5,Stadt til Hustadvika
33,2013,19335,Eidemolla,,,,Ja,Nei,2022,LEBESBY,20,Finnmark,70.67173,27.13395,0.5,,,12,Vest-Finnmark
33,2013,15456,Eidesberget,0,0.1,0,Nei,Ja,1416,HØYANGER,14,Sogn og Fjordane,61.105118,5.853883,0.5,Nei,15,4,Nordhordaland til Stadt
33,2013,11345,Eidestranda,,,,Ja,Nei,1927,TRANØY,19,Troms,69.07848,17.11995,0.5,,,10,Andøya til Senja
33,2013,10045,Eidholmen,0,0.05,0.1,Nei,Ja,1244,AUSTEVOLL,12,Hordaland,60.08808,5.120633,0.5,Nei,16,3,Karmøy til Sotra
33,2013,10819,Eidsnes,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.091,22.755167,0.5,,,12,Vest-Finnmark
33,2013,13870,Eikebærånæ,0.19,0.33,0.19,Nei,Ja,1263,LINDÅS,12,Hordaland,60.563435,5.353017,0.5,Nei,15.44,4,Nordhordaland til Stadt
33,2013,29537,Eldviktaren,0,0,0,Nei,Ja,1749,FLATANGER,17,Nord-Trøndelag,64.45454,10.630117,0.5,Nei,11.6,7,Nord-Trøndelag med Bindal
