Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
33,2017,33257,Andreggrunnen,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.238884,5.740617,0.5,,,2,Ryfylke
33,2017,30156,Anevik,0.03,0.02,0.08,Nei,Ja,1848,STEIGEN,18,Nordland,68.00592,15.264333,0.5,Nei,13.9,9,Vestfjorden og Vesterålen
33,2017,13563,Angelskår,,,,Ja,Nei,1253,OSTERØY,12,Hordaland,60.524418,5.3568,0.5,,,4,Nordhordaland til Stadt
33,2017,13518,Angstauren,,,,Ja,Nei,1902,TROMSØ,19,Troms,69.695335,18.170267,0.5,,,11,Kvaløya til Loppa
33,2017,29816,Apalvikneset,0.41,0.35,0,Nei,Ja,1227,JONDAL,12,Hordaland,60.146217,6.121133,0.5,Nei,15.31,3,Karmøy til Sotra
33,2017,12085,Aplavika,0.04,0.19,0.01,Nei,Ja,1238,KVAM,12,Hordaland,60.25865,6.055333,0.5,Nei,15.3,3,Karmøy til Sotra
33,2017,11119,Arnøysundet,,,,Ja,Nei,1838,GILDESKÅL,18,Nordland,67.14978,13.991,0.5,,,8,Helgeland til Bodø
33,2017,12668,Astridholmen,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.80798,11.542583,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,20496,Atlatveit,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.227734,5.984233,0.5,,,2,Ryfylke
33,2017,14016,Auenes,,,,Ja,Nei,0926,LILLESAND,09,Aust-Agder,58.140266,8.2553,0.5,,16.7,1,Svenskegrensen til Jæren
33,2017,13254,Aukan,0.05,0.31,0,Nei,Ja,1554,AVERØY,15,Møre og Romsdal,63.0603,7.594283,0.5,Nei,15.57,6,Nordmøre og Sør-Trøndelag
33,2017,32077,Aukan,,,,Ja,Nei,1576,AURE,15,Møre og Romsdal,63.162266,8.309633,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2017,12988,Aukrasanden,0.18,0.44,0.02,Nei,Ja,1547,AUKRA,15,Møre og Romsdal,62.783417,6.92605,0.5,Nei,15.13,5,Stadt til Hustadvika
33,2017,10870,Aunholmen Ø,,,,Ja,Nei,1816,VEVELSTAD,18,Nordland,65.7061,12.622733,0.5,,,8,Helgeland til Bodø
33,2017,12357,Aursøysva,,,,Ja,Nei,1620,FRØYA,16,Sør-Trøndelag,63.801968,8.910767,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2017,10275,Auskarnes Ø,,,,Ja,Nei,2014,LOPPA,20,Finnmark,70.14145,22.3542,0.5,,,12,Vest-Finnmark
33,2017,11800,Austneståa,,,,Ja,Nei,1401,FLORA,14,Sogn og Fjordane,61.490818,5.171167,0.5,,,4,Nordhordaland til Stadt
33,2017,26795,Austvika,0,0.06,0.01,Nei,Ja,1749,FLATANGER,17,Nord-Trøndelag,64.41853,10.696033,0.5,Nei,14.9,7,Nord-Trøndelag med Bindal
33,2017,13572,Badstuvika,0.07,0.16,0.08,Nei,Ja,1617,HITRA,16,Sør-Trøndelag,63.53398,9.1469,0.5,Nei,13.9,6,Nordmøre og Sør-Trøndelag
33,2017,13341,Bakjestranda,,,,Ja,Nei,1438,BREMANGER,14,Sogn og Fjordane,61.819984,4.940183,0.5,,,4,Nordhordaland til Stadt
33,2017,19395,Bakka,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.23498,6.006217,0.5,,,3,Karmøy til Sotra
33,2017,32537,Baltsfjord,0.09,1.45,0.03,Nei,Ja,1931,LENVIK,19,Troms,69.5463,17.7697,0.5,Nei,11.5,10,Andøya til Senja
33,2017,13305,Barbogen,,,,Ja,Nei,1928,TORSKEN,19,Troms,69.36843,17.0281,0.5,,,10,Andøya til Senja
33,2017,13873,Barlingebotten,0.45,0.3,0.18,Nei,Ja,1266,MASFJORDEN,12,Hordaland,60.863083,5.364017,0.5,Nei,15,4,Nordhordaland til Stadt
33,2017,31877,Barøya,,,,Ja,Nei,1703,NAMSOS,17,Nord-Trøndelag,64.6206,11.233183,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,18235,Bastli,,,,Ja,Nei,1133,HJELMELAND,11,Rogaland,59.2694,6.193083,0.5,,,2,Ryfylke
33,2017,13845,Beitveit,0.06,0.32,0.08,Nei,Ja,1441,SELJE,14,Sogn og Fjordane,62.141216,5.32675,0.5,Nei,18.64,5,Stadt til Hustadvika
33,2017,25055,Bekksneset,,,,Ja,Nei,1413,HYLLESTAD,14,Sogn og Fjordane,61.07662,5.38595,0.5,,,4,Nordhordaland til Stadt
33,2017,12095,Bergadalen,0.02,0.06,0,Nei,Ja,1238,KVAM,12,Hordaland,60.1216,5.908883,0.5,Nei,15.2,3,Karmøy til Sotra
33,2017,20396,Bergsnes V,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.22971,23.336117,0.5,,,12,Vest-Finnmark
33,2017,13872,Bergsvik,0.41,0.42,0.1,Nei,Ja,1266,MASFJORDEN,12,Hordaland,60.86295,5.3474,0.5,Nei,15,4,Nordhordaland til Stadt
33,2017,30397,Bergsøy,0,0.19,0.05,Nei,Ja,1848,STEIGEN,18,Nordland,67.897,15.15785,0.5,Nei,13.5,9,Vestfjorden og Vesterålen
33,2017,11241,Bergvikodden,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.57475,14.850883,0.5,,,9,Vestfjorden og Vesterålen
33,2017,11930,Bjelkavik,0.21,0.76,0.08,Nei,Ja,1134,SULDAL,11,Rogaland,59.45165,5.991917,0.5,Nei,15.8,2,Ryfylke
33,2017,12178,Bjønnspjotneset,,,,Ja,Nei,1416,HØYANGER,14,Sogn og Fjordane,61.098083,5.82545,0.5,,,4,Nordhordaland til Stadt
33,2017,12625,Bjørgan,0.12,1.07,0.08,Nei,Ja,1749,FLATANGER,17,Nord-Trøndelag,64.59268,10.908333,0.5,Nei,14.77,7,Nord-Trøndelag med Bindal
33,2017,31317,Bjørkvik,,,,Ja,Nei,1850,TYSFJORD,18,Nordland,68.02925,16.131416,0.5,,,9,Vestfjorden og Vesterålen
33,2017,22455,Bjørlykkestranda,0.13,1.71,0.03,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.16655,5.5954,0.5,Nei,14.87,5,Stadt til Hustadvika
33,2017,12308,Bjørndal,0.35,2.51,0.26,Nei,Ja,1520,ØRSTA,15,Møre og Romsdal,62.274883,6.00285,0.5,Nei,15.8,5,Stadt til Hustadvika
33,2017,23436,Bjørnholmen,,,,Ja,Nei,1412,SOLUND,14,Sogn og Fjordane,61.20635,4.938083,0.5,,,4,Nordhordaland til Stadt
33,2017,11340,Bjørnstein,,,,Ja,Nei,1917,IBESTAD,19,Troms,68.892365,17.110233,0.5,,,10,Andøya til Senja
33,2017,34997,Bjørnøya,,,,Ja,Nei,1804,BODØ,18,Nordland,67.4164,14.428667,0.5,,,9,Vestfjorden og Vesterålen
33,2017,12156,Blom,0,0,0,Nei,Ja,1253,OSTERØY,12,Hordaland,60.436584,5.564833,0.5,Nei,13.6,4,Nordhordaland til Stadt
33,2017,31857,Blomsøråsa,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.85637,12.311833,0.5,,,8,Helgeland til Bodø
33,2017,29458,Blåmannsvik,,,,Ja,Nei,1902,TROMSØ,19,Troms,69.73064,18.653584,0.5,,,11,Kvaløya til Loppa
33,2017,19255,Blåsenborgneset,,,,Ja,Nei,2030,SØR-VARANGER,20,Finnmark,69.73305,30.1079,0.5,,,13,Øst-Finnmark
33,2017,11399,Bogelva,,,,Ja,Nei,1911,KVÆFJORD,19,Troms,68.6565,15.90035,0.5,,,10,Andøya til Senja
33,2017,10212,Bogen,0.04,0.18,0.02,Nei,Ja,1505,KRISTIANSUND,15,Møre og Romsdal,63.077667,7.90345,0.5,Nei,15,6,Nordmøre og Sør-Trøndelag
33,2017,12252,Bogen Md,,,,Ja,Nei,1545,MIDSUND,15,Møre og Romsdal,62.69082,6.868767,0.5,,,5,Stadt til Hustadvika
33,2017,13209,Bognøy,,,,Ja,Nei,1260,RADØY,12,Hordaland,60.60407,5.076983,0.5,,,4,Nordhordaland til Stadt
33,2017,13284,Bollhaugen,0.55,0.1,0.1,Nei,Ja,1827,DØNNA,18,Nordland,66.11311,12.487683,0.5,Ja,14,8,Helgeland til Bodø
33,2017,13143,Bondejorda,0.28,0.6,0.1,Nei,Ja,2022,LEBESBY,20,Finnmark,70.81695,27.563717,0.5,Nei,11.1,12,Vest-Finnmark
33,2017,10256,Bondøya,0.02,0.08,0.04,Nei,Ja,1750,VIKNA,17,Nord-Trøndelag,64.8168,10.7427,0.5,Nei,14,7,Nord-Trøndelag med Bindal
33,2017,11248,Bonhammaren,0,0.01,0.01,Nei,Ja,1867,BØ I NORDLAND,18,Nordland,68.81738,14.7101,0.5,Nei,11.4,9,Vestfjorden og Vesterålen
33,2017,15796,Borgarliflot,0.16,0.64,0.01,Nei,Ja,1134,SULDAL,11,Rogaland,59.3892,5.924733,0.5,Nei,15.6,2,Ryfylke
33,2017,36417,Borvika,,,,Ja,Nei,2004,HAMMERFEST,20,Finnmark,70.75667,23.4353,0.5,,,12,Vest-Finnmark
33,2017,12040,Brandaskuta,0.45,0.73,0,Nei,Ja,1224,KVINNHERAD,12,Hordaland,59.975735,5.909183,0.5,Nei,15.6,3,Karmøy til Sotra
33,2017,34897,Brandsfjorden,0.03,0.09,0.02,Nei,Ja,1632,ROAN,16,Sør-Trøndelag,64.22307,10.279933,0.5,Nei,16.2,6,Nordmøre og Sør-Trøndelag
33,2017,11488,Brattavika,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.044117,5.303317,0.5,,,3,Karmøy til Sotra
33,2017,33137,Brattberg,,,,Ja,Nei,1919,GRATANGEN,19,Troms,68.7131,17.4296,0.5,,,10,Andøya til Senja
33,2017,13205,Brattholmen,0,0,0,Nei,Ja,1412,SOLUND,14,Sogn og Fjordane,61.068382,4.713817,0.5,Nei,15.03,4,Nordhordaland til Stadt
33,2017,11015,Brattholmen,0.01,0.07,0.1,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,0.5,Nei,13.14,8,Helgeland til Bodø
33,2017,37157,Brattvika II,,,,Ja,Nei,1749,FLATANGER,17,Nord-Trøndelag,64.38605,10.815717,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,12594,Breidvika,,,,Ja,Nei,1633,OSEN,16,Sør-Trøndelag,64.295364,10.397483,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2017,11574,Breivik S,,,,Ja,Nei,1219,BØMLO,12,Hordaland,59.671185,5.31215,0.5,,,3,Karmøy til Sotra
33,2017,28336,Breivika,0,0.04,0,Nei,Ja,1827,DØNNA,18,Nordland,66.1609,12.681467,0.5,Nei,13.47,8,Helgeland til Bodø
33,2017,15621,Breivika,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.58036,13.015637,0.5,,,8,Helgeland til Bodø
33,2017,32897,Breivika S,0.01,0.05,0,Nei,Ja,1827,DØNNA,18,Nordland,66.1581,12.682017,0.5,Nei,13.49,8,Helgeland til Bodø
33,2017,13765,Breiviken,,,,Ja,Nei,1834,LURØY,18,Nordland,66.46165,12.958033,0.5,,,8,Helgeland til Bodø
33,2017,33237,Breivoll,,,,Ja,Nei,1917,IBESTAD,19,Troms,68.758514,17.152582,0.5,,,10,Andøya til Senja
33,2017,10223,Bremnessvaet,0.43,1.85,0.13,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.39795,8.214317,0.5,Nei,14.53,6,Nordmøre og Sør-Trøndelag
33,2017,36118,Bremnesøya,0.05,0.08,0,Nei,Ja,1870,SORTLAND,18,Nordland,68.82377,15.400217,0.5,Nei,11.9,9,Vestfjorden og Vesterålen
33,2017,10674,Brennelvbukt,,,,Ja,Nei,2027,UNJARGGA-NESSEBY,20,Finnmark,70.01514,29.2673,0.5,,,13,Øst-Finnmark
33,2017,33637,Brennevinsgrunnen,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.1833,5.66115,0.5,,,2,Ryfylke
33,2017,34197,Brennholmen,0.42,1.45,0.13,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.978714,12.16355,0.5,Nei,13.7,8,Helgeland til Bodø
33,2017,37357,Brensholmen,,,,Ja,Nei,1902,TROMSØ,19,Troms,69.57837,17.994267,0.5,,,10,Andøya til Senja
33,2017,12466,Brettingen,0.35,1.83,0.1,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.3582,8.237267,0.5,Nei,14.3,6,Nordmøre og Sør-Trøndelag
33,2017,35677,Brottøy,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.4885,15.125917,0.5,,,9,Vestfjorden og Vesterålen
33,2017,12237,Brudevika,0.35,0.46,0,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,0.5,Nei,14.97,5,Stadt til Hustadvika
33,2017,13841,Brunsvik,0.01,0.01,0,Nei,Ja,1439,VÅGSØY,14,Sogn og Fjordane,61.910183,5.29085,0.5,Nei,15.1,4,Nordhordaland til Stadt
33,2017,11435,Bryggelandsholmane,,,,Ja,Nei,1106,HAUGESUND,11,Rogaland,59.429016,5.096417,0.5,,,3,Karmøy til Sotra
33,2017,31038,Buarøy,0.13,0.27,0.03,Nei,Ja,1245,SUND,12,Hordaland,60.220066,5.21455,0.5,Nei,15.5,3,Karmøy til Sotra
33,2017,25655,Buholmen,,,,Ja,Nei,1160,VINDAFJORD,11,Rogaland,59.562416,5.55465,0.5,,,3,Karmøy til Sotra
33,2017,11543,Buholmen,0.17,0.64,0.08,Nei,Ja,1244,AUSTEVOLL,12,Hordaland,60.020916,5.081517,0.5,Nei,15.9,3,Karmøy til Sotra
33,2017,33537,Buholmen,0,0.04,0,Nei,Ja,1632,ROAN,16,Sør-Trøndelag,64.1569,10.008917,0.5,Nei,14.8,6,Nordmøre og Sør-Trøndelag
33,2017,11721,Bukkeholmen,,,,Ja,Nei,1412,SOLUND,14,Sogn og Fjordane,61.098267,4.90485,0.5,,,4,Nordhordaland til Stadt
33,2017,27976,Bukkholmen,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.9184,12.244683,0.5,,,8,Helgeland til Bodø
33,2017,12361,Bukkholmen S,0.45,0.7,0.1,Nei,Ja,1620,FRØYA,16,Sør-Trøndelag,63.72368,8.8631,0.5,Nei,13.3,6,Nordmøre og Sør-Trøndelag
33,2017,11087,Bukkøya Ø,0.03,0.18,0.13,Nei,Ja,1836,RØDØY,18,Nordland,66.64097,12.994583,0.5,Nei,13.8,8,Helgeland til Bodø
33,2017,11857,Buksevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.2074,6.63505,0.5,,,1,Svenskegrensen til Jæren
33,2017,22035,Buktodden Nø,0.07,0.22,0.08,Nei,Ja,1833,RANA,18,Nordland,66.30817,13.432333,0.5,Nei,13.7,8,Helgeland til Bodø
33,2017,11162,Bullatholmen,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.43512,14.848083,0.5,,,9,Vestfjorden og Vesterålen
33,2017,12267,Byttingsneset,,,,Ja,Nei,1529,SKODJE,15,Møre og Romsdal,62.4437,6.566017,0.5,,,5,Stadt til Hustadvika
33,2017,12730,Båfjorden,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.94988,11.5733,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,29016,Båfjordstranda,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.96465,11.592733,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,11749,Bårøy,0,0,0.15,Nei,Ja,1411,GULEN,14,Sogn og Fjordane,60.945866,4.845383,0.5,Nei,16,4,Nordhordaland til Stadt
33,2017,10862,Båsen,0.29,0.25,0,Nei,Ja,1811,BINDAL,18,Nordland,65.11767,12.321467,0.5,Nei,13.4,7,Nord-Trøndelag med Bindal
33,2017,24915,Bøbukta,,,,Ja,Nei,1815,VEGA,18,Nordland,65.66164,12.083917,0.5,,,8,Helgeland til Bodø
33,2017,37237,Børfjord,,,,Ja,Nei,2015,HASVIK,20,Finnmark,70.64533,22.694317,0.5,,,12,Vest-Finnmark
33,2017,20876,Børøya,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.84438,14.854633,0.5,,,9,Vestfjorden og Vesterålen
33,2017,11230,Børøya Slaktemerd,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.57418,14.958867,0.5,,,9,Vestfjorden og Vesterålen
33,2017,11754,Bøøy,0.1,0.15,0,Nei,Ja,1260,RADØY,12,Hordaland,60.727882,4.8641,0.5,Nei,14.5,4,Nordhordaland til Stadt
33,2017,37217,Dale,,,,Ja,Nei,1903,HARSTAD,19,Troms,68.92503,16.3452,0.5,,,10,Andøya til Senja
33,2017,12007,Dale II,,,,Ja,Nei,1142,RENNESØY,11,Rogaland,59.08215,5.71055,0.5,,,2,Ryfylke
33,2017,32497,Daljorda,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.697,14.963383,0.5,,,9,Vestfjorden og Vesterålen
33,2017,32457,Dalsvåg Nv,0,0,0,Nei,Ja,1149,KARMØY,11,Rogaland,59.410816,5.21725,0.5,Nei,15.1,3,Karmøy til Sotra
33,2017,31137,Danielsnes,0,0,0,Nei,Ja,2014,LOPPA,20,Finnmark,70.19172,22.321016,0.5,Nei,11,12,Vest-Finnmark
33,2017,35957,Danielsvika,0.08,0.02,0.27,Nei,Ja,2017,KVALSUND,20,Finnmark,70.67102,24.487232,0.5,Nei,9.4,12,Vest-Finnmark
33,2017,15455,Daumannsvika,,,,Ja,Nei,1840,SALTDAL,18,Nordland,67.17802,15.409383,0.5,,7.6,8,Helgeland til Bodø
33,2017,37557,Davatluft,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.24665,22.887466,0.5,,,12,Vest-Finnmark
33,2017,11076,Digermulen,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.67648,13.316867,0.5,,,8,Helgeland til Bodø
33,2017,12659,Digerneset,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.78657,11.727917,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,13229,Djupedalen,,,,Ja,Nei,1241,FUSA,12,Hordaland,60.230865,5.6733,0.5,,,3,Karmøy til Sotra
33,2017,21336,Djupeleget,0.39,0.46,0.11,Nei,Ja,1416,HØYANGER,14,Sogn og Fjordane,61.16942,5.807467,0.5,Nei,14,4,Nordhordaland til Stadt
33,2017,14799,Djupestallen,0.22,0.53,0.13,Nei,Ja,1223,TYSNES,12,Hordaland,60.058735,5.453,0.5,Nei,15.9,3,Karmøy til Sotra
33,2017,10110,Djupevik,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.1474,5.863783,0.5,,,2,Ryfylke
33,2017,10338,Djupevik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.4075,6.356717,0.5,,,3,Karmøy til Sotra
33,2017,25135,Djupevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.21965,6.652167,0.5,,,1,Svenskegrensen til Jæren
33,2017,20455,Djupevika,,,,Ja,Nei,1224,KVINNHERAD,12,Hordaland,60.0406,6.010917,0.5,,,3,Karmøy til Sotra
33,2017,26595,Djupevika,,,,Ja,Nei,1223,TYSNES,12,Hordaland,60.035816,5.342217,0.5,,,3,Karmøy til Sotra
33,2017,11684,Djupevika I,,,,Ja,Nei,1411,GULEN,14,Sogn og Fjordane,60.96958,5.168283,0.5,,14,4,Nordhordaland til Stadt
33,2017,37177,Djuptaren,,,,Ja,Nei,1750,VIKNA,17,Nord-Trøndelag,64.769165,10.62895,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,33117,Djupvik,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.60053,15.344867,0.5,,,9,Vestfjorden og Vesterålen
33,2017,30097,Djupvik,0.34,0.7,0.03,Nei,Ja,1836,RØDØY,18,Nordland,66.73299,13.33115,0.5,Nei,14.3,8,Helgeland til Bodø
33,2017,34018,Dolma N,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,65.02533,11.676017,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,10505,Dragnes,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.58348,14.706217,0.5,,,9,Vestfjorden og Vesterålen
33,2017,36917,Drevflesa,,,,Ja,Nei,1632,ROAN,16,Sør-Trøndelag,64.21093,10.115183,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2017,32197,Dryna,0.45,0.65,0.11,Nei,Ja,1545,MIDSUND,15,Møre og Romsdal,62.6444,6.5568,0.5,Nei,14.9,5,Stadt til Hustadvika
33,2017,35497,Drøno,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.08077,5.192033,0.5,,,3,Karmøy til Sotra
33,2017,11644,Duesund,0,0.45,0.35,Nei,Ja,1266,MASFJORDEN,12,Hordaland,60.808567,5.295383,0.5,Nei,10.5,4,Nordhordaland til Stadt
33,2017,35237,Durmålsvika,,,,Ja,Nei,1931,LENVIK,19,Troms,69.4334,18.153482,0.5,,,10,Andøya til Senja
33,2017,13412,Dypeidet,0.03,0.05,0.3,Nei,Ja,1868,ØKSNES,18,Nordland,68.82935,14.776017,0.5,Nei,11.7,9,Vestfjorden og Vesterålen
33,2017,11381,Dypingen,,,,Ja,Nei,1903,HARSTAD,19,Troms,68.96087,16.530416,0.5,,,10,Andøya til Senja
33,2017,21415,Dyrholmen,0.11,1.16,0.05,Nei,Ja,1141,FINNØY,11,Rogaland,59.285484,5.8583,0.5,Nei,16.2,2,Ryfylke
33,2017,32157,Dyrholmen V,0.2,0.2,0.02,Nei,Ja,1222,FITJAR,12,Hordaland,59.928234,5.230717,0.5,Nei,16.1,3,Karmøy til Sotra
33,2017,32117,Dyrholmen Ø,,,,Ja,Nei,1222,FITJAR,12,Hordaland,59.9332,5.239467,0.5,,,3,Karmøy til Sotra
33,2017,12128,Dyrnes,,,,Ja,Nei,1224,KVINNHERAD,12,Hordaland,59.71765,5.72205,0.5,,,3,Karmøy til Sotra
33,2017,35697,Dyrvikholman,,,,Ja,Nei,1617,HITRA,16,Sør-Trøndelag,63.47025,8.679067,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2017,12033,Dysvik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.191017,5.967617,0.5,,,3,Karmøy til Sotra
33,2017,13711,Dyvika,0,0.53,0.1,Nei,Ja,1428,ASKVOLL,14,Sogn og Fjordane,61.478584,5.375967,0.5,Nei,15.22,4,Nordhordaland til Stadt
33,2017,10757,Dåvøya,0.04,0.26,0.07,Nei,Ja,1936,KARLSØY,19,Troms,70.0722,19.341066,0.5,Nei,9.3,11,Kvaløya til Loppa
33,2017,12109,Ebne,0,0,0,Nei,Ja,1211,ETNE,12,Hordaland,59.71443,5.8238,0.5,Nei,15.6,3,Karmøy til Sotra
33,2017,12574,Edøya,,,,Ja,Nei,1750,VIKNA,17,Nord-Trøndelag,64.802666,10.9777,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,14041,Edøya,0,0,0,Nei,Ja,1617,HITRA,16,Sør-Trøndelag,63.65835,8.694417,0.5,Nei,14.5,6,Nordmøre og Sør-Trøndelag
33,2017,30137,Edøya II,0.02,0.25,0.05,Nei,Ja,1617,HITRA,16,Sør-Trøndelag,63.65805,8.683667,0.5,Nei,14.6,6,Nordmøre og Sør-Trøndelag
33,2017,30597,Eggesbønes,,,,Ja,Nei,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.321518,5.655833,0.5,,,5,Stadt til Hustadvika
33,2017,19335,Eidemolla,,,,Ja,Nei,2022,LEBESBY,20,Finnmark,70.67173,27.13395,0.5,,,12,Vest-Finnmark
33,2017,15456,Eidesberget,,,,Ja,Nei,1416,HØYANGER,14,Sogn og Fjordane,61.105118,5.853883,0.5,,,4,Nordhordaland til Stadt
33,2017,10045,Eidholmen,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.08808,5.120633,0.5,,,3,Karmøy til Sotra
33,2017,34717,Eidisholman,,,,Ja,Nei,1860,VESTVÅGØY,18,Nordland,68.13462,13.867217,0.5,,,9,Vestfjorden og Vesterålen
33,2017,10819,Eidsnes,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.091,22.755167,0.5,,,12,Vest-Finnmark
33,2017,13870,Eikebærånæ,0.1,0.12,0,Nei,Ja,1263,LINDÅS,12,Hordaland,60.563435,5.353017,0.5,Nei,15.1,4,Nordhordaland til Stadt
33,2017,34817,Eime,,,,Ja,Nei,1144,KVITSØY,11,Rogaland,59.0872,5.510417,0.5,,,2,Ryfylke
33,2017,35877,Eiterfjorden,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.971634,11.723933,0.5,,,7,Nord-Trøndelag med Bindal
33,2017,29537,Eldviktaren,0,0,0,Nei,Ja,1749,FLATANGER,17,Nord-Trøndelag,64.454636,10.630717,0.5,Nei,15,7,Nord-Trøndelag med Bindal
