Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
33,2014,13518,Angstauren,0,0.05,0,Nei,Ja,1902,TROMSØ,19,Troms,69.695335,18.170267,0.5,Nei,10.9,11,Kvaløya til Loppa
33,2014,29816,Apalvikneset,0,0,0,Nei,Ja,1227,JONDAL,12,Hordaland,60.145584,6.120467,0.5,Nei,18.17,3,Karmøy til Sotra
33,2014,12085,Aplavika,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.25865,6.055333,0.5,,,3,Karmøy til Sotra
33,2014,11119,Arnøysundet,,,,Ja,Nei,1838,GILDESKÅL,18,Nordland,67.14978,13.991,0.5,,,8,Helgeland til Bodø
33,2014,10960,Aspviksundet,0.25,2.5,1.06,Nei,Ja,1820,ALSTAHAUG,18,Nordland,65.86287,12.624533,0.5,Nei,12.6,8,Helgeland til Bodø
33,2014,11942,Aspøy Nv,,,,Ja,Nei,1102,SANDNES,11,Rogaland,58.93247,5.988867,0.5,,,2,Ryfylke
33,2014,11938,Aspøy Ø,,,,Ja,Nei,1102,SANDNES,11,Rogaland,58.93025,5.99725,0.5,,,2,Ryfylke
33,2014,12668,Astridholmen,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.80798,11.542583,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,20496,Atlatveit,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.227734,5.984233,0.5,,,2,Ryfylke
33,2014,14016,Auenes,,,,Nei,Nei,0926,LILLESAND,09,Aust-Agder,58.140266,8.2553,0.5,,,1,Svenskegrensen til Jæren
33,2014,13254,Aukan,,,,Ja,Nei,1554,AVERØY,15,Møre og Romsdal,63.0603,7.594283,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2014,32077,Aukan,,,,Ja,Nei,1576,AURE,15,Møre og Romsdal,63.162266,8.309633,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2014,12988,Aukrasanden,0.08,0.9,0.33,Nei,Ja,1547,AUKRA,15,Møre og Romsdal,62.783417,6.92605,0.5,Nei,16.64,5,Stadt til Hustadvika
33,2014,10870,Aunholmen Ø,,,,Ja,Nei,1816,VEVELSTAD,18,Nordland,65.7061,12.622733,0.5,,,8,Helgeland til Bodø
33,2014,12357,Aursøysva,0.37,2.17,0.1,Nei,Ja,1620,FRØYA,16,Sør-Trøndelag,63.80015,8.906083,0.5,Nei,12.7,6,Nordmøre og Sør-Trøndelag
33,2014,10275,Auskarnes Ø,0.07,0.83,0.21,Nei,Ja,2014,LOPPA,20,Finnmark,70.14145,22.3542,0.5,Nei,12.1,12,Vest-Finnmark
33,2014,11800,Austneståa,0.4,0.7,0.32,Nei,Ja,1401,FLORA,14,Sogn og Fjordane,61.49072,5.169133,0.5,Nei,17.58,4,Nordhordaland til Stadt
33,2014,26795,Austvika,,,,Nei,Nei,1749,FLATANGER,17,Nord-Trøndelag,64.41853,10.696033,0.5,,15.93,7,Nord-Trøndelag med Bindal
33,2014,13572,Badstuvika,,,,Ja,Nei,1617,HITRA,16,Sør-Trøndelag,63.53398,9.1469,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2014,13341,Bakjestranda,,,,Ja,Nei,1438,BREMANGER,14,Sogn og Fjordane,61.81885,4.940267,0.5,,,4,Nordhordaland til Stadt
33,2014,19395,Bakka,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.23498,6.006217,0.5,,,3,Karmøy til Sotra
33,2014,32537,Baltsfjord,0.03,0.05,0,Nei,Ja,1931,LENVIK,19,Troms,69.5463,17.7697,0.5,Nei,13.6,10,Andøya til Senja
33,2014,13305,Barbogen,,,,Ja,Nei,1928,TORSKEN,19,Troms,69.36843,17.0281,0.5,,,10,Andøya til Senja
33,2014,13873,Barlingebotten,,,,Ja,Nei,1266,MASFJORDEN,12,Hordaland,60.863083,5.364017,0.5,,,4,Nordhordaland til Stadt
33,2014,31877,Barøya,0.01,0.31,0.06,Nei,Ja,1703,NAMSOS,17,Nord-Trøndelag,64.6206,11.233183,0.5,Nei,13.6,7,Nord-Trøndelag med Bindal
33,2014,18235,Bastli,,,,Nei,Nei,1133,HJELMELAND,11,Rogaland,59.2694,6.193083,0.5,,,2,Ryfylke
33,2014,13845,Beitveit,0,0.22,0.03,Nei,Ja,1441,SELJE,14,Sogn og Fjordane,62.141216,5.32675,0.5,Nei,17.17,5,Stadt til Hustadvika
33,2014,25055,Bekksneset,0.33,0.81,0.36,Nei,Ja,1413,HYLLESTAD,14,Sogn og Fjordane,61.07662,5.38595,0.5,Nei,17.6,4,Nordhordaland til Stadt
33,2014,12095,Bergadalen,0.17,0.37,0,Nei,Ja,1238,KVAM,12,Hordaland,60.1216,5.908883,0.5,Nei,17.7,3,Karmøy til Sotra
33,2014,27295,Bergneset N,,,,Ja,Nei,1612,HEMNE,16,Sør-Trøndelag,63.32495,9.109805,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2014,20396,Bergsnes V,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.22971,23.336117,0.5,,,12,Vest-Finnmark
33,2014,13872,Bergsvik,0,0.08,0.06,Nei,Ja,1266,MASFJORDEN,12,Hordaland,60.86295,5.3474,0.5,Nei,18,4,Nordhordaland til Stadt
33,2014,30397,Bergsøy,,,,Ja,Nei,1848,STEIGEN,18,Nordland,67.89719,15.158883,0.5,,14.5,9,Vestfjorden og Vesterålen
33,2014,11241,Bergvikodden,0,0.33,0.13,Nei,Ja,1866,HADSEL,18,Nordland,68.57475,14.850883,0.5,Nei,13.64,9,Vestfjorden og Vesterålen
33,2014,11930,Bjelkavik,0,0,0.33,Nei,Ja,1134,SULDAL,11,Rogaland,59.45165,5.991917,0.5,Nei,19.9,2,Ryfylke
33,2014,12178,Bjønnspjotneset,0.05,0.4,0.45,Nei,Ja,1416,HØYANGER,14,Sogn og Fjordane,61.0985,5.825533,0.5,Nei,17.5,4,Nordhordaland til Stadt
33,2014,31738,Bjørga,0.04,0.11,0.02,Nei,Ja,1925,SØRREISA,19,Troms,69.151436,17.9562,0.5,Nei,14,10,Andøya til Senja
33,2014,12625,Bjørgan,,,,Ja,Nei,1749,FLATANGER,17,Nord-Trøndelag,64.59268,10.908333,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,31317,Bjørkvik,0.28,0.38,0,Nei,Ja,1850,TYSFJORD,18,Nordland,68.02925,16.131416,0.5,Nei,14,9,Vestfjorden og Vesterålen
33,2014,22455,Bjørlykkestranda,0.76,3.94,0.21,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.16655,5.5954,0.5,Ja,16.86,5,Stadt til Hustadvika
33,2014,12308,Bjørndal,0.03,0.46,0.03,Nei,Ja,1520,ØRSTA,15,Møre og Romsdal,62.274883,6.00285,0.5,Nei,17.1,5,Stadt til Hustadvika
33,2014,23436,Bjørnholmen,0.31,0.66,0.1,Nei,Ja,1412,SOLUND,14,Sogn og Fjordane,61.20625,4.936283,0.5,Nei,18,4,Nordhordaland til Stadt
33,2014,25975,Bjørnskjæret,,,,Ja,Nei,1755,LEKA,17,Nord-Trøndelag,65.038506,11.459672,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,11340,Bjørnstein,0.18,0.22,0.18,Nei,Ja,1917,IBESTAD,19,Troms,68.892365,17.110233,0.5,Nei,14,10,Andøya til Senja
33,2014,11274,Bjørnsvik,,,,Ja,Nei,1845,SØRFOLD,18,Nordland,67.533035,15.386383,0.5,,,9,Vestfjorden og Vesterålen
33,2014,32957,Bjørshammaren,,,,Ja,Nei,1822,LEIRFJORD,18,Nordland,66.14032,12.91035,0.5,,,8,Helgeland til Bodø
33,2014,12156,Blom,0,0,0,Nei,Ja,1253,OSTERØY,12,Hordaland,60.436584,5.564833,0.5,Nei,8.5,4,Nordhordaland til Stadt
33,2014,31857,Blomsøråsa,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.85637,12.311833,0.5,,,8,Helgeland til Bodø
33,2014,29458,Blåmannsvik,,,,Nei,Nei,1902,TROMSØ,19,Troms,69.73064,18.653584,0.5,,,11,Kvaløya til Loppa
33,2014,19255,Blåsenborgneset,,,,Ja,Nei,2030,SØR-VARANGER,20,Finnmark,69.73305,30.1079,0.5,,,13,Øst-Finnmark
33,2014,11399,Bogelva,,,,Ja,Nei,1911,KVÆFJORD,19,Troms,68.6565,15.90035,0.5,,,10,Andøya til Senja
33,2014,10212,Bogen,0,0.01,0.03,Nei,Ja,1505,KRISTIANSUND,15,Møre og Romsdal,63.077667,7.90345,0.5,Nei,15,6,Nordmøre og Sør-Trøndelag
33,2014,12252,Bogen Md,,,,Ja,Nei,1545,MIDSUND,15,Møre og Romsdal,62.69082,6.868767,0.5,,,5,Stadt til Hustadvika
33,2014,13209,Bognøy,0.83,1.93,0.05,Nei,Ja,1260,RADØY,12,Hordaland,60.60407,5.076983,0.5,Ja,18.3,4,Nordhordaland til Stadt
33,2014,13284,Bollhaugen,0.55,0.6,0.05,Nei,Ja,1827,DØNNA,18,Nordland,66.1125,12.4868,0.5,Ja,9.9,8,Helgeland til Bodø
33,2014,13143,Bondejorda,0,0,0,Nei,Ja,2022,LEBESBY,20,Finnmark,70.81695,27.563717,0.5,Nei,10,12,Vest-Finnmark
33,2014,10256,Bondøya,0.05,0.18,0.35,Nei,Ja,1750,VIKNA,17,Nord-Trøndelag,64.81715,10.7425,0.5,Nei,14.8,7,Nord-Trøndelag med Bindal
33,2014,11248,Bonhammaren,,,,Ja,Nei,1867,BØ I NORDLAND,18,Nordland,68.81738,14.7101,0.5,,,9,Vestfjorden og Vesterålen
33,2014,15796,Borgarliflot,,,,Ja,Nei,1134,SULDAL,11,Rogaland,59.388035,5.929283,0.5,,,2,Ryfylke
33,2014,13747,Bragstadsundet III,,,,Ja,Nei,1748,FOSNES,17,Nord-Trøndelag,64.686325,11.257278,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,12040,Brandaskuta,,,,Ja,Nei,1224,KVINNHERAD,12,Hordaland,59.977615,5.912417,0.5,,,3,Karmøy til Sotra
33,2014,11488,Brattavika,0.35,0.8,0.55,Nei,Ja,1244,AUSTEVOLL,12,Hordaland,60.04143,5.303367,0.5,Nei,17.69,3,Karmøy til Sotra
33,2014,33137,Brattberg,,,,Ja,Nei,1919,GRATANGEN,19,Troms,68.7131,17.4296,0.5,,,10,Andøya til Senja
33,2014,11015,Brattholmen,0.83,1.79,0.87,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,0.5,Ja,12.63,8,Helgeland til Bodø
33,2014,13205,Brattholmen,,,,Ja,Nei,1412,SOLUND,14,Sogn og Fjordane,61.068382,4.713817,0.5,,,4,Nordhordaland til Stadt
33,2014,11514,Brattholmen S,,,,Ja,Nei,1216,SVEIO,12,Hordaland,59.51832,5.244383,0.5,,,3,Karmøy til Sotra
33,2014,12594,Breidvika,0.88,2.5,0.23,Nei,Ja,1633,OSEN,16,Sør-Trøndelag,64.295364,10.397483,0.5,Ja,13.7,6,Nordmøre og Sør-Trøndelag
33,2014,11574,Breivik S,1.35,2.05,2.55,Nei,Ja,1219,BØMLO,12,Hordaland,59.671185,5.31215,0.5,Ja,16.86,3,Karmøy til Sotra
33,2014,15621,Breivika,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.58036,13.015637,0.5,,,8,Helgeland til Bodø
33,2014,12628,Breivika,,,,Ja,Nei,1750,VIKNA,17,Nord-Trøndelag,64.87444,10.894678,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,28336,Breivika,0,0.19,0.04,Nei,Ja,1827,DØNNA,18,Nordland,66.1609,12.681467,0.5,Nei,12.31,8,Helgeland til Bodø
33,2014,13765,Breivika,,,,Ja,Nei,1834,LURØY,18,Nordland,66.46167,12.956983,0.5,,,8,Helgeland til Bodø
33,2014,32897,Breivika Sør,0,0.23,0,Nei,Ja,1827,DØNNA,18,Nordland,66.1581,12.682017,0.5,Nei,12.31,8,Helgeland til Bodø
33,2014,33237,Breivoll,,,,Ja,Nei,1917,IBESTAD,19,Troms,68.758514,17.152582,0.5,,,10,Andøya til Senja
33,2014,10223,Bremnessvaet,0.02,0.2,0.1,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.39795,8.214317,0.5,Nei,14.88,6,Nordmøre og Sør-Trøndelag
33,2014,10674,Brennelvbukt,,,,Ja,Nei,2027,UNJARGGA-NESSEBY,20,Finnmark,70.01514,29.2673,0.5,,,13,Øst-Finnmark
33,2014,33637,Brennevinsgrunnen,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.1833,5.66115,0.5,,,2,Ryfylke
33,2014,34197,Brennholmen,,,,Nei,Nei,1818,HERØY I NORDLAND,18,Nordland,65.978714,12.16355,0.5,,,8,Helgeland til Bodø
33,2014,12466,Brettingen,0.15,0.43,0.08,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.3582,8.237267,0.5,Nei,15,6,Nordmøre og Sør-Trøndelag
33,2014,13491,Bringberget,,,,Ja,Nei,1612,HEMNE,16,Sør-Trøndelag,63.355484,9.133583,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2014,12237,Brudevika,0,0.26,0.06,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,0.5,Nei,17.38,5,Stadt til Hustadvika
33,2014,13841,Brunsvik,0.14,0.46,0.17,Nei,Ja,1439,VÅGSØY,14,Sogn og Fjordane,61.910183,5.29085,0.5,Nei,17.22,4,Nordhordaland til Stadt
33,2014,11435,Bryggelandsholmane,0,0,0.8,Nei,Ja,1106,HAUGESUND,11,Rogaland,59.429016,5.096417,0.5,Nei,19.4,3,Karmøy til Sotra
33,2014,31038,Buarøy,,,,Ja,Nei,1245,SUND,12,Hordaland,60.220066,5.21455,0.5,,,3,Karmøy til Sotra
33,2014,33537,Buholmen,0,0.2,0.15,Nei,Ja,1632,ROAN,16,Sør-Trøndelag,64.1569,10.008917,0.5,Nei,14.4,6,Nordmøre og Sør-Trøndelag
33,2014,25655,Buholmen,,,,Ja,Nei,1160,VINDAFJORD,11,Rogaland,59.562416,5.55465,0.5,,,3,Karmøy til Sotra
33,2014,11543,Buholmen Ø,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.0216,5.07985,0.5,,,3,Karmøy til Sotra
33,2014,13105,Bukalholmane Ø,,,,Ja,Nei,1818,HERØY I NORDLAND,18,Nordland,66.10757,12.177017,0.5,,,8,Helgeland til Bodø
33,2014,27976,Bukkholmen,0.28,0.53,0.1,Nei,Ja,1820,ALSTAHAUG,18,Nordland,65.9184,12.244683,0.5,Nei,12.63,8,Helgeland til Bodø
33,2014,12361,Bukkholmen S,0.01,0.3,0.05,Nei,Ja,1620,FRØYA,16,Sør-Trøndelag,63.72368,8.8631,0.5,Nei,13.1,6,Nordmøre og Sør-Trøndelag
33,2014,11087,Bukkøya Ø,,,,Nei,Nei,1836,RØDØY,18,Nordland,66.64097,12.994583,0.5,,13.7,8,Helgeland til Bodø
33,2014,10995,Bukkøysundet,,,,Ja,Nei,1835,TRÆNA,18,Nordland,66.54743,12.242067,0.5,,,8,Helgeland til Bodø
33,2014,11857,Buksevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.2074,6.63505,0.5,,,1,Svenskegrensen til Jæren
33,2014,22035,Buktodden Nø,,,,Ja,Nei,1833,RANA,18,Nordland,66.30838,13.4324,0.5,,,8,Helgeland til Bodø
33,2014,11162,Bullatholmen,0,0.08,0,Nei,Ja,1866,HADSEL,18,Nordland,68.43512,14.848083,0.5,Nei,13.66,9,Vestfjorden og Vesterålen
33,2014,11204,Buviknakken,,,,Ja,Nei,1860,VESTVÅGØY,18,Nordland,68.08428,13.659167,0.5,,,9,Vestfjorden og Vesterålen
33,2014,12267,Byttingsneset,,,,Ja,Nei,1529,SKODJE,15,Møre og Romsdal,62.4437,6.566017,0.5,,,5,Stadt til Hustadvika
33,2014,12730,Båfjorden,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.94988,11.5733,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,29016,Båfjordstranda,0.01,0.07,0.07,Nei,Ja,1751,NÆRØY,17,Nord-Trøndelag,64.96465,11.592733,0.5,Nei,14,7,Nord-Trøndelag med Bindal
33,2014,11749,Bårøy,0.25,1.3,1.55,Nei,Ja,1411,GULEN,14,Sogn og Fjordane,60.9452,4.84605,0.5,Nei,17,4,Nordhordaland til Stadt
33,2014,24915,Bøbukta,0.88,2.28,0,Nei,Ja,1815,VEGA,18,Nordland,65.66164,12.083917,0.5,Ja,15,8,Helgeland til Bodø
33,2014,20876,Børøya,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.84438,14.854633,0.5,,5.4,9,Vestfjorden og Vesterålen
33,2014,11230,Børøya Slaktemerd,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.574135,14.957767,0.5,,,9,Vestfjorden og Vesterålen
33,2014,11754,Bøøy,,,,Ja,Nei,1260,RADØY,12,Hordaland,60.72798,4.863417,0.5,,,4,Nordhordaland til Stadt
33,2014,12007,Dale II,,,,Ja,Nei,1142,RENNESØY,11,Rogaland,59.082565,5.710467,0.5,,17.7,2,Ryfylke
33,2014,32497,Daljorda,0.07,0.07,0.2,Nei,Ja,1870,SORTLAND,18,Nordland,68.697,14.963383,0.5,Nei,14,9,Vestfjorden og Vesterålen
33,2014,32457,Dalsvåg Nv,0.58,5.4,2.7,Nei,Ja,1149,KARMØY,11,Rogaland,59.410816,5.21725,0.5,Ja,18,3,Karmøy til Sotra
33,2014,31137,Danielsnes,,,,Nei,Nei,2014,LOPPA,20,Finnmark,70.19172,22.321016,0.5,,9,12,Vest-Finnmark
33,2014,15455,Daumannsvika,,,,Nei,Nei,1840,SALTDAL,18,Nordland,67.17802,15.409383,0.5,,12.6,8,Helgeland til Bodø
33,2014,10264,Digermulen,0,0.03,0.02,Nei,Ja,1751,NÆRØY,17,Nord-Trøndelag,64.9774,11.728117,0.5,Nei,12.4,7,Nord-Trøndelag med Bindal
33,2014,11076,Digermulen,,,,Nei,Nei,1836,RØDØY,18,Nordland,66.67667,13.31555,0.5,,14.03,8,Helgeland til Bodø
33,2014,12659,Digerneset,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,64.78657,11.727917,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,13229,Djupedalen,0.6,4.23,0.47,Nei,Ja,1241,FUSA,12,Hordaland,60.230865,5.6733,0.5,Ja,19.3,3,Karmøy til Sotra
33,2014,21336,Djupeleget,,,,Ja,Nei,1416,HØYANGER,14,Sogn og Fjordane,61.16942,5.807467,0.5,,,4,Nordhordaland til Stadt
33,2014,14799,Djupestallen,,,,Ja,Nei,1223,TYSNES,12,Hordaland,60.058735,5.453,0.5,,,3,Karmøy til Sotra
33,2014,10110,Djupevik,0,0.45,0.37,Nei,Ja,1141,FINNØY,11,Rogaland,59.1474,5.863783,0.5,Nei,18.23,2,Ryfylke
33,2014,10338,Djupevik,0,0,0,Nei,Ja,1238,KVAM,12,Hordaland,60.4075,6.356717,0.5,Nei,18.2,3,Karmøy til Sotra
33,2014,25135,Djupevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.21965,6.652167,0.5,,,1,Svenskegrensen til Jæren
33,2014,26595,Djupevika,0.04,0.19,0.05,Nei,Ja,1223,TYSNES,12,Hordaland,60.035816,5.342217,0.5,Nei,17.1,3,Karmøy til Sotra
33,2014,20455,Djupevika,0.03,0,0.1,Nei,Ja,1224,KVINNHERAD,12,Hordaland,60.0406,6.010917,0.5,Nei,17.6,3,Karmøy til Sotra
33,2014,11684,Djupevika I,,,,Ja,Nei,1411,GULEN,14,Sogn og Fjordane,60.9683,5.16585,0.5,,,4,Nordhordaland til Stadt
33,2014,33117,Djupvik,0.05,1.1,0.25,Nei,Ja,1870,SORTLAND,18,Nordland,68.60053,15.344867,0.5,Nei,13.5,9,Vestfjorden og Vesterålen
33,2014,30097,Djupvik,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.73305,13.331833,0.5,,,8,Helgeland til Bodø
33,2014,34018,Dolma Nord,,,,Ja,Nei,1751,NÆRØY,17,Nord-Trøndelag,65.02533,11.676017,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,10505,Dragnes,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.58348,14.706217,0.5,,,9,Vestfjorden og Vesterålen
33,2014,32197,Dryna,0.07,0.18,0.75,Nei,Ja,1545,MIDSUND,15,Møre og Romsdal,62.6444,6.5568,0.5,Nei,16.6,5,Stadt til Hustadvika
33,2014,11644,Duesund,,,,Ja,Nei,1266,MASFJORDEN,12,Hordaland,60.809,5.295667,0.5,,,4,Nordhordaland til Stadt
33,2014,13412,Dypeidet,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.828964,14.7734,0.5,,8,9,Vestfjorden og Vesterålen
33,2014,11381,Dypingen,,,,Ja,Nei,1915,BJARKØY FØR 2013,19,Troms,68.96087,16.530416,0.5,,,10,Andøya til Senja
33,2014,21415,Dyrholmen,0,0.29,0.45,Nei,Ja,1141,FINNØY,11,Rogaland,59.285484,5.8583,0.5,Nei,17.8,2,Ryfylke
33,2014,32157,Dyrholmen Vest,,,,Nei,Nei,1222,FITJAR,12,Hordaland,59.928516,5.2307,0.5,,,3,Karmøy til Sotra
33,2014,32117,Dyrholmen Øst,0.18,0.22,0.07,Nei,Ja,1222,FITJAR,12,Hordaland,59.9332,5.239467,0.5,Nei,20.4,3,Karmøy til Sotra
33,2014,12128,Dyrnes,0.3,0.5,0,Nei,Ja,1224,KVINNHERAD,12,Hordaland,59.71765,5.72205,0.5,Nei,19.8,3,Karmøy til Sotra
33,2014,12033,Dysvik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.191017,5.967617,0.5,,,3,Karmøy til Sotra
33,2014,13711,Dyvika,,,,Ja,Nei,1428,ASKVOLL,14,Sogn og Fjordane,61.478584,5.375967,0.5,,,4,Nordhordaland til Stadt
33,2014,10757,Dåvøya,,,,Ja,Nei,1936,KARLSØY,19,Troms,70.05627,19.34205,0.5,,,11,Kvaløya til Loppa
33,2014,26035,Dølløyråsa,,,,Ja,Nei,1749,FLATANGER,17,Nord-Trøndelag,64.53345,10.736397,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,12109,Ebne,0.2,0.98,0,Nei,Ja,1211,ETNE,12,Hordaland,59.71465,5.824167,0.5,Nei,20,3,Karmøy til Sotra
33,2014,12574,Edøya,,,,Ja,Nei,1750,VIKNA,17,Nord-Trøndelag,64.802666,10.9777,0.5,,,7,Nord-Trøndelag med Bindal
33,2014,14041,Edøya,0.17,0.84,1.02,Nei,Ja,1617,HITRA,16,Sør-Trøndelag,63.65835,8.694417,0.5,Nei,14,6,Nordmøre og Sør-Trøndelag
33,2014,30137,Edøya II,,,,Nei,Nei,1617,HITRA,16,Sør-Trøndelag,63.65805,8.683667,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2014,30597,Eggesbønes,,,,Ja,Nei,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.321518,5.655833,0.5,,,5,Stadt til Hustadvika
33,2014,19335,Eidemolla,0.2,0.25,0.08,Nei,Ja,2022,LEBESBY,20,Finnmark,70.67173,27.13395,0.5,Nei,10.7,12,Vest-Finnmark
33,2014,15456,Eidesberget,,,,Ja,Nei,1416,HØYANGER,14,Sogn og Fjordane,61.105118,5.853883,0.5,,,4,Nordhordaland til Stadt
33,2014,10045,Eidholmen,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.08808,5.120633,0.5,,,3,Karmøy til Sotra
33,2014,10819,Eidsnes,0,0.03,0.05,Nei,Ja,2012,ALTA,20,Finnmark,70.091,22.755167,0.5,Nei,10.6,12,Vest-Finnmark
33,2014,13870,Eikebærånæ,0,0,0,Nei,Ja,1263,LINDÅS,12,Hordaland,60.563435,5.353017,0.5,Nei,15.1,4,Nordhordaland til Stadt
33,2014,29537,Eldviktaren,0.15,0.18,0.1,Nei,Ja,1749,FLATANGER,17,Nord-Trøndelag,64.454636,10.630717,0.5,Nei,12.4,7,Nord-Trøndelag med Bindal
33,2014,30917,Elgen,1.2,2.1,1.4,Nei,Ja,1901,HARSTAD FØR 2013,19,Troms,68.87695,16.287382,0.5,Ja,14.17,10,Andøya til Senja
33,2014,10811,Elva I Årøysundet,0,0.05,0.08,Nei,Ja,2012,ALTA,20,Finnmark,70.1337,23.330383,0.5,Nei,12,12,Vest-Finnmark
