Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
33,2023,19977,Jektholmen,ikke-medikamentell,,,,,,hele lokaliteten,5058,ÅFJORD,50,Trøndelag,63.99495,9.928317,6,Nordmøre og Sør-Trøndelag,
33,2023,12348,Kåholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5056,HITRA,50,Trøndelag,63.617184,8.994133,6,Nordmøre og Sør-Trøndelag,
33,2023,12872,Kattholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1505,KRISTIANSUND,15,Møre og Romsdal,63.055332,7.695317,6,Nordmøre og Sør-Trøndelag,
33,2023,26135,Kjørsvikgrunn,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,5055,HEIM,50,Trøndelag,63.457565,9.076,6,Nordmøre og Sør-Trøndelag,
33,2023,40377,Klampvika N,ikke-medikamentell,,,,,,deler av lokaliteten,1811,BINDAL,18,Nordland,65.21104,12.250167,7,Nord-Trøndelag med Bindal,
33,2023,24455,Klavelandet,ikke-medikamentell,,,,,,deler av lokaliteten,4602,KINN,46,Vestland,61.60395,5.186533,4,Nordhordaland til Stadt,
33,2023,36797,Korsnes,ikke-medikamentell,,,,,,deler av lokaliteten,5423,KARLSØY,54,Troms og Finnmark,69.986916,19.931633,11,Kvaløya til Loppa,
33,2023,30297,Krabbholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5058,ÅFJORD,50,Trøndelag,63.944485,9.8814,6,Nordmøre og Sør-Trøndelag,
33,2023,33177,Krabbholmen II,ikke-medikamentell,,,,,,deler av lokaliteten,5058,ÅFJORD,50,Trøndelag,63.94,9.886633,6,Nordmøre og Sør-Trøndelag,
33,2023,14040,Krigsholmen,ikke-medikamentell,,,,,,hele lokaliteten,4625,AUSTEVOLL,46,Vestland,60.081383,5.124117,3,Karmøy til Sotra,
33,2023,45070,Kristianneset,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,5434,MÅSØY,54,Troms og Finnmark,70.8911,25.01295,12,Vest-Finnmark,
33,2023,45070,Kristianneset,ikke-medikamentell,,,,,,deler av lokaliteten,5434,MÅSØY,54,Troms og Finnmark,70.8911,25.01295,12,Vest-Finnmark,
33,2023,39197,Kverhelleskjeret,ikke-medikamentell,,,,,,hele lokaliteten,4636,SOLUND,46,Vestland,60.99405,4.69375,4,Nordhordaland til Stadt,
33,2023,36457,Kvingra,ikke-medikamentell,,,,,,deler av lokaliteten,5052,LEKA,50,Trøndelag,65.20317,11.569,7,Nord-Trøndelag med Bindal,
33,2023,45129,Kvitholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.46975,8.156933,6,Nordmøre og Sør-Trøndelag,
33,2023,11116,Langholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1838,GILDESKÅL,18,Nordland,67.05783,14.025333,8,Helgeland til Bodø,
33,2023,45154,Langneset,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5423,KARLSØY,54,Troms og Finnmark,70.05127,19.76845,11,Kvaløya til Loppa,
33,2023,20559,Langskjæra,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.8225,8.75505,6,Nordmøre og Sør-Trøndelag,
33,2023,37297,Larstangen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5423,KARLSØY,54,Troms og Finnmark,70.08442,20.090418,11,Kvaløya til Loppa,
33,2023,35977,Lian,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.55787,13.525907,8,Helgeland til Bodø,
33,2023,36497,Lille Djupfest,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1851,LØDINGEN,18,Nordland,68.47665,16.09135,9,Vestfjorden og Vesterålen,
33,2023,36497,Lille Djupfest,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1851,LØDINGEN,18,Nordland,68.47665,16.09135,9,Vestfjorden og Vesterålen,
33,2023,10262,Lille Kvitholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5060,NÆRØYSUND,50,Trøndelag,65.01145,11.6139,7,Nord-Trøndelag med Bindal,
33,2023,28396,Lindarholmen,ikke-medikamentell,,,,,,deler av lokaliteten,4616,TYSNES,46,Vestland,60.083866,5.63925,3,Karmøy til Sotra,
33,2023,12966,Lindvik,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,1160,VINDAFJORD,11,Rogaland,59.474068,5.976433,2,Ryfylke,
33,2023,40137,Lønngrunnen,ikke-medikamentell,,,,,,deler av lokaliteten,5057,ØRLAND,50,Trøndelag,63.937534,9.779517,6,Nordmøre og Sør-Trøndelag,
33,2023,12385,Lyngvær Ø II,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.80621,8.567418,6,Nordmøre og Sør-Trøndelag,
33,2023,38517,Måvær,ikke-medikamentell,,,,,,deler av lokaliteten,1834,LURØY,18,Nordland,66.47767,12.7355,8,Helgeland til Bodø,
33,2023,10877,Mortenøy,ikke-medikamentell,,,,,,hele lokaliteten,1813,BRØNNØY,18,Nordland,65.45723,12.549733,8,Helgeland til Bodø,
33,2023,11332,Myrlandshaug,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5414,GRATANGEN,54,Troms og Finnmark,68.78055,17.282284,10,Andøya til Senja,
33,2023,11611,Naveide,ikke-medikamentell,,,,,,deler av lokaliteten,4625,AUSTEVOLL,46,Vestland,60.1386,5.110533,3,Karmøy til Sotra,
33,2023,45014,Nordfoldleira I,ikke-medikamentell,,,,,,deler av lokaliteten,1848,STEIGEN,18,Nordland,67.75228,15.239067,9,Vestfjorden og Vesterålen,
33,2023,33297,Nye Skorpa,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1827,DØNNA,18,Nordland,66.03093,12.481483,8,Helgeland til Bodø,
33,2023,27055,Oddane,ikke-medikamentell,,,,,,deler av lokaliteten,4602,KINN,46,Vestland,61.540367,4.968933,4,Nordhordaland til Stadt,
33,2023,27876,Olderbakken,ikke-medikamentell,,,,,,deler av lokaliteten,1812,SØMNA,18,Nordland,65.31118,12.368633,7,Nord-Trøndelag med Bindal,
33,2023,19875,Or,ikke-medikamentell,,,,,,deler av lokaliteten,1505,KRISTIANSUND,15,Møre og Romsdal,63.039932,7.850267,6,Nordmøre og Sør-Trøndelag,
33,2023,12394,Ørnøya,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.761868,8.445183,6,Nordmøre og Sør-Trøndelag,
33,2023,24696,Ørnøya II,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.758484,8.450367,6,Nordmøre og Sør-Trøndelag,
33,2023,13345,Oterstegdalen,ikke-medikamentell,,,,,,hele lokaliteten,4624,BJØRNAFJORDEN,46,Vestland,60.23545,5.638267,3,Karmøy til Sotra,
33,2023,12366,Raskjæret,ikke-medikamentell,,,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.793617,8.854567,6,Nordmøre og Sør-Trøndelag,
33,2023,29116,Reiråklakken,ikke-medikamentell,,,,,,deler av lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.44995,8.167133,6,Nordmøre og Sør-Trøndelag,
33,2023,11964,Ringja,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,1146,TYSVÆR,11,Rogaland,59.405468,5.8631,2,Ryfylke,
33,2023,14795,Rinøyvåg Ø,ikke-medikamentell,,,,,,hele lokaliteten,1851,LØDINGEN,18,Nordland,68.3779,15.767883,9,Vestfjorden og Vesterålen,
33,2023,34857,Salatskjæra,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.90485,8.589133,6,Nordmøre og Sør-Trøndelag,
33,2023,45013,Sandskjæret,ikke-medikamentell,,,,,,deler av lokaliteten,1812,SØMNA,18,Nordland,65.3103,12.326,7,Nord-Trøndelag med Bindal,
33,2023,13284,Sjølyst,ikke-medikamentell,,,,,,deler av lokaliteten,1827,DØNNA,18,Nordland,66.11311,12.487683,8,Helgeland til Bodø,
33,2023,10550,Skardbergvika,ikke-medikamentell,,,,,,deler av lokaliteten,5414,GRATANGEN,54,Troms og Finnmark,68.728386,17.309683,10,Andøya til Senja,
33,2023,12048,Skiftesneset N,ikke-medikamentell,,,,,,deler av lokaliteten,4624,BJØRNAFJORDEN,46,Vestland,60.07472,5.736783,3,Karmøy til Sotra,
33,2023,10961,Skonseng,ikke-medikamentell,,,,,,hele lokaliteten,1824,VEFSN,18,Nordland,65.80763,12.6242,8,Helgeland til Bodø,
33,2023,13000,Slåttvika,ikke-medikamentell,,,,,,deler av lokaliteten,1813,BRØNNØY,18,Nordland,65.52393,12.545017,8,Helgeland til Bodø,
33,2023,12712,Slokkholmen Ø,ikke-medikamentell,,,,,,deler av lokaliteten,5052,LEKA,50,Trøndelag,65.03989,11.4847,7,Nord-Trøndelag med Bindal,
33,2023,38297,Sør Gåsvær,ikke-medikamentell,,,,,,hele lokaliteten,1818,HERØY I NORDLAND,18,Nordland,66.03118,12.02305,8,Helgeland til Bodø,
33,2023,34297,Stabben,ikke-medikamentell,,,,,,deler av lokaliteten,5412,TJELDSUND,54,Troms og Finnmark,68.40113,16.2172,9,Vestfjorden og Vesterålen,
33,2023,30537,Steinflesa,ikke-medikamentell,,,,,,deler av lokaliteten,5052,LEKA,50,Trøndelag,65.134834,11.515983,7,Nord-Trøndelag med Bindal,
33,2023,36099,Store Kobbøy,ikke-medikamentell,,,,,,deler av lokaliteten,5434,MÅSØY,54,Troms og Finnmark,70.91161,25.32495,12,Vest-Finnmark,
33,2023,10789,Store Lerresfjord,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5403,ALTA,54,Troms og Finnmark,70.2875,23.465883,12,Vest-Finnmark,
33,2023,10311,Storlia,ikke-medikamentell,,,,,,hele lokaliteten,4637,HYLLESTAD,46,Vestland,61.203133,5.193833,4,Nordhordaland til Stadt,
33,2023,11298,Storøya Nø,ikke-medikamentell,,,,,,hele lokaliteten,1851,LØDINGEN,18,Nordland,68.42872,15.867383,9,Vestfjorden og Vesterålen,
33,2023,19016,Storskogøya,ikke-medikamentell,,,,,,deler av lokaliteten,5056,HITRA,50,Trøndelag,63.506065,9.19075,6,Nordmøre og Sør-Trøndelag,
33,2023,29376,Sundsøy,ikke-medikamentell,,,,,,hele lokaliteten,1827,DØNNA,18,Nordland,66.17637,12.770283,8,Helgeland til Bodø,
33,2023,11312,Svartfjell,ikke-medikamentell,,,,,,deler av lokaliteten,1848,STEIGEN,18,Nordland,67.93948,15.503168,9,Vestfjorden og Vesterålen,
33,2023,13727,Svellungen,medikamentell,fôrbehandling,Annet virkestoff,,,,deler av lokaliteten,5056,HITRA,50,Trøndelag,63.655785,9.15525,6,Nordmøre og Sør-Trøndelag,
33,2023,13727,Svellungen,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,5056,HITRA,50,Trøndelag,63.655785,9.15525,6,Nordmøre og Sør-Trøndelag,
33,2023,38697,Takflua,ikke-medikamentell,,,,,,deler av lokaliteten,5058,ÅFJORD,50,Trøndelag,63.980667,9.868733,6,Nordmøre og Sør-Trøndelag,
33,2023,10635,Toknebuktneset,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5406,HAMMERFEST,54,Troms og Finnmark,70.57253,24.075567,12,Vest-Finnmark,
33,2023,26055,Toppsund Ø,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,5402,HARSTAD,54,Troms og Finnmark,68.863716,16.403032,10,Andøya til Senja,
33,2023,30560,Tristeinen,ikke-medikamentell,,,,,,deler av lokaliteten,5057,ØRLAND,50,Trøndelag,63.868935,9.619183,6,Nordmøre og Sør-Trøndelag,
33,2023,31557,Valøyan,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.81835,8.463817,6,Nordmøre og Sør-Trøndelag,
33,2023,12678,Vedøya,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5007,NAMSOS,50,Trøndelag,64.60743,11.354817,7,Nord-Trøndelag med Bindal,
33,2023,12678,Vedøya,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,5007,NAMSOS,50,Trøndelag,64.60743,11.354817,7,Nord-Trøndelag med Bindal,
33,2023,13246,Voldnes,ikke-medikamentell,,,,,,deler av lokaliteten,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.2097,5.7849,5,Stadt til Hustadvika,
33,2023,45135,Voravika,ikke-medikamentell,,,,,,deler av lokaliteten,1514,SANDE I MØRE OG ROMSDAL,15,Møre og Romsdal,62.229916,5.49525,5,Stadt til Hustadvika,
33,2023,45003,Ystøya,ikke-medikamentell,,,,,,hele lokaliteten,1820,ALSTAHAUG,18,Nordland,65.7725,12.245217,8,Helgeland til Bodø,
33,2023,11338,Ytre Stræte,ikke-medikamentell,,,,,,deler av lokaliteten,5412,TJELDSUND,54,Troms og Finnmark,68.71948,17.138817,10,Andøya til Senja,
32,2023,12067,Aldalen,ikke-medikamentell,,,,,,hele lokaliteten,4624,BJØRNAFJORDEN,46,Vestland,60.24995,5.571917,3,Karmøy til Sotra,
32,2023,10862,Båsen,ikke-medikamentell,,,,,,deler av lokaliteten,1811,BINDAL,18,Nordland,65.11767,12.321467,7,Nord-Trøndelag med Bindal,
32,2023,10212,Bogen,ikke-medikamentell,,,,,,deler av lokaliteten,1505,KRISTIANSUND,15,Møre og Romsdal,63.076782,7.9046,6,Nordmøre og Sør-Trøndelag,
32,2023,10256,Bondøya,ikke-medikamentell,,,,,,deler av lokaliteten,5060,NÆRØYSUND,50,Trøndelag,64.8168,10.7427,7,Nord-Trøndelag med Bindal,
32,2023,11015,Brattholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,8,Helgeland til Bodø,
32,2023,34197,Brennholmen,medikamentell,fôrbehandling,Emamectin benzoat,,,,deler av lokaliteten,1818,HERØY I NORDLAND,18,Nordland,65.978714,12.16355,8,Helgeland til Bodø,
32,2023,11435,Bryggelandsholmane,ikke-medikamentell,,,,,,deler av lokaliteten,1106,HAUGESUND,11,Rogaland,59.428783,5.09895,3,Karmøy til Sotra,
32,2023,22035,Buktodden Nø,ikke-medikamentell,,,,,,deler av lokaliteten,1833,RANA,18,Nordland,66.30817,13.432333,8,Helgeland til Bodø,
32,2023,37217,Dale,ikke-medikamentell,,,,,,deler av lokaliteten,5402,HARSTAD,54,Troms og Finnmark,68.92503,16.3452,10,Andøya til Senja,
32,2023,11076,Digermulen,ikke-medikamentell,,,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.675735,13.317517,8,Helgeland til Bodø,
32,2023,30097,Djupvik,ikke-medikamentell,,,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.73299,13.33115,8,Helgeland til Bodø,
32,2023,19336,Flatholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1106,HAUGESUND,11,Rogaland,59.4293,5.114483,3,Karmøy til Sotra,
32,2023,16939,Fornes,ikke-medikamentell,,,,,,hele lokaliteten,1851,LØDINGEN,18,Nordland,68.410484,15.435433,9,Vestfjorden og Vesterålen,
32,2023,13669,Furneset,ikke-medikamentell,,,,,,deler av lokaliteten,1535,VESTNES,15,Møre og Romsdal,62.6461,7.101183,5,Stadt til Hustadvika,
32,2023,31357,Geitryggen,ikke-medikamentell,,,,,,deler av lokaliteten,5060,NÆRØYSUND,50,Trøndelag,64.75127,11.189217,7,Nord-Trøndelag med Bindal,
32,2023,11530,Gissøysundet S,ikke-medikamentell,,,,,,hele lokaliteten,4613,BØMLO,46,Vestland,59.623585,5.160067,3,Karmøy til Sotra,
32,2023,33757,Håbranden,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5014,FRØYA,50,Trøndelag,63.942,9.133483,6,Nordmøre og Sør-Trøndelag,
32,2023,19995,Hagahammaren,ikke-medikamentell,,,,,,deler av lokaliteten,1576,AURE,15,Møre og Romsdal,63.137917,8.0306,6,Nordmøre og Sør-Trøndelag,
32,2023,13886,Hallarøy V,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.99758,9.1299,6,Nordmøre og Sør-Trøndelag,
32,2023,30257,Hausan,ikke-medikamentell,,,,,,deler av lokaliteten,5055,HEIM,50,Trøndelag,63.458317,8.955683,6,Nordmøre og Sør-Trøndelag,
32,2023,45167,Heggeset,ikke-medikamentell,,,,,,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,62.973415,7.645567,6,Nordmøre og Sør-Trøndelag,
32,2023,13503,Heggvika,ikke-medikamentell,,,,,,deler av lokaliteten,5056,HITRA,50,Trøndelag,63.610733,9.0523,6,Nordmøre og Sør-Trøndelag,
32,2023,10291,Hiskholmen,ikke-medikamentell,,,,,,deler av lokaliteten,4613,BØMLO,46,Vestland,59.72585,5.144717,3,Karmøy til Sotra,
32,2023,13931,Hjartøy Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1848,STEIGEN,18,Nordland,67.65652,15.121867,9,Vestfjorden og Vesterålen,
32,2023,12483,Hjortholman,ikke-medikamentell,,,,,,deler av lokaliteten,1573,SMØLA,15,Møre og Romsdal,63.458965,7.852167,6,Nordmøre og Sør-Trøndelag,
32,2023,10876,Istervika,ikke-medikamentell,,,,,,deler av lokaliteten,1813,BRØNNØY,18,Nordland,65.446884,12.56175,8,Helgeland til Bodø,
32,2023,12348,Kåholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5056,HITRA,50,Trøndelag,63.617184,8.994133,6,Nordmøre og Sør-Trøndelag,
32,2023,12872,Kattholmen,ikke-medikamentell,,,,,,deler av lokaliteten,1505,KRISTIANSUND,15,Møre og Romsdal,63.055332,7.695317,6,Nordmøre og Sør-Trøndelag,
32,2023,11913,Kjeahola,ikke-medikamentell,,,,,,deler av lokaliteten,1103,STAVANGER,11,Rogaland,59.2933,6.0729,2,Ryfylke,
32,2023,36297,Kjeringeholmen,ikke-medikamentell,,,,,,hele lokaliteten,4645,ASKVOLL,46,Vestland,61.390984,4.982833,4,Nordhordaland til Stadt,
32,2023,11112,Kjerkvika,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1838,GILDESKÅL,18,Nordland,67.107864,14.268983,8,Helgeland til Bodø,
32,2023,11112,Kjerkvika,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1838,GILDESKÅL,18,Nordland,67.107864,14.268983,8,Helgeland til Bodø,
32,2023,11201,Kolvikodden Ø,ikke-medikamentell,,,,,,deler av lokaliteten,1860,VESTVÅGØY,18,Nordland,68.088165,13.68965,9,Vestfjorden og Vesterålen,
32,2023,12855,Kornstad,ikke-medikamentell,,,,,,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,62.960384,7.45015,6,Nordmøre og Sør-Trøndelag,
32,2023,11719,Kråkenes,ikke-medikamentell,,,,,,deler av lokaliteten,4636,SOLUND,46,Vestland,61.05835,4.9203,4,Nordhordaland til Stadt,
32,2023,21676,Kråkholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5049,FLATANGER,50,Trøndelag,64.60255,10.854067,7,Nord-Trøndelag med Bindal,
32,2023,22775,Kvaløya,ikke-medikamentell,,,,,,deler av lokaliteten,5060,NÆRØYSUND,50,Trøndelag,65.001915,11.058617,7,Nord-Trøndelag med Bindal,
32,2023,11074,Kvalvika,ikke-medikamentell,,,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.66908,13.391633,8,Helgeland til Bodø,
32,2023,11714,Kvernhusvika,ikke-medikamentell,,,,,,deler av lokaliteten,4636,SOLUND,46,Vestland,61.0675,4.94345,4,Nordhordaland til Stadt,
32,2023,36457,Kvingra,ikke-medikamentell,,,,,,deler av lokaliteten,5052,LEKA,50,Trøndelag,65.20317,11.569,7,Nord-Trøndelag med Bindal,
32,2023,30076,Kyrøyene,ikke-medikamentell,,,,,,deler av lokaliteten,5060,NÆRØYSUND,50,Trøndelag,64.764015,10.806633,7,Nord-Trøndelag med Bindal,
32,2023,10898,Lamholmen,ikke-medikamentell,,,,,,hele lokaliteten,1813,BRØNNØY,18,Nordland,65.47138,12.135,8,Helgeland til Bodø,
32,2023,45154,Langneset,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5423,KARLSØY,54,Troms og Finnmark,70.05127,19.76845,11,Kvaløya til Loppa,
32,2023,33557,Langskjæra II,ikke-medikamentell,,,,,,deler av lokaliteten,5014,FRØYA,50,Trøndelag,63.821815,8.743433,6,Nordmøre og Sør-Trøndelag,
32,2023,37297,Larstangen,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,5423,KARLSØY,54,Troms og Finnmark,70.08442,20.090418,11,Kvaløya til Loppa,
32,2023,12870,Leite,ikke-medikamentell,,,,,,hele lokaliteten,1554,AVERØY,15,Møre og Romsdal,63.035767,7.677383,6,Nordmøre og Sør-Trøndelag,
32,2023,10262,Lille Kvitholmen,ikke-medikamentell,,,,,,deler av lokaliteten,5060,NÆRØYSUND,50,Trøndelag,65.01145,11.6139,7,Nord-Trøndelag med Bindal,
32,2023,14043,Lybergsvika,ikke-medikamentell,,,,,,deler av lokaliteten,1539,RAUMA,15,Møre og Romsdal,62.64515,7.450533,5,Stadt til Hustadvika,
