Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
33,2017,15196,Aga Ø,rensefisk,,,1692,Annen leppefisk,839,hele lokaliteten,1219,BØMLO,12,Hordaland,59.8451,5.261367,3,Karmøy til Sotra,
33,2017,15196,Aga Ø,rensefisk,,,1694,Grøngylt,602,hele lokaliteten,1219,BØMLO,12,Hordaland,59.8451,5.261367,3,Karmøy til Sotra,
33,2017,15196,Aga Ø,rensefisk,,,1693,Bergnebb,2559,hele lokaliteten,1219,BØMLO,12,Hordaland,59.8451,5.261367,3,Karmøy til Sotra,
33,2017,10298,Ålforo,rensefisk,,,1694,Grøngylt,15044,hele lokaliteten,1222,FITJAR,12,Hordaland,59.8665,5.244133,3,Karmøy til Sotra,
33,2017,10298,Ålforo,rensefisk,,,1691,Berggylt,1625,hele lokaliteten,1222,FITJAR,12,Hordaland,59.8665,5.244133,3,Karmøy til Sotra,
33,2017,10298,Ålforo,rensefisk,,,222120,Rognkjeks (hun),42175,hele lokaliteten,1222,FITJAR,12,Hordaland,59.8665,5.244133,3,Karmøy til Sotra,
33,2017,13227,Altaneset,rensefisk,,,1694,Grøngylt,263,deler av lokaliteten,1241,FUSA,12,Hordaland,60.247116,5.63475,3,Karmøy til Sotra,
33,2017,11330,Åmundsvika,ikke-medikamentell,,,,,,deler av lokaliteten,1919,GRATANGEN,19,Troms,68.72655,17.343483,10,Andøya til Senja,
33,2017,11513,Andal,rensefisk,,,1691,Berggylt,409,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.636333,5.247717,3,Karmøy til Sotra,
33,2017,11513,Andal,rensefisk,,,1694,Grøngylt,4858,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.636333,5.247717,3,Karmøy til Sotra,
33,2017,11513,Andal,rensefisk,,,1692,Annen leppefisk,278,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.636333,5.247717,3,Karmøy til Sotra,
33,2017,11513,Andal,rensefisk,,,1693,Bergnebb,1746,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.636333,5.247717,3,Karmøy til Sotra,
