Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
33,2013,11633,Krossholmen,rensefisk,,,1694,Grøngylt,10842,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.7879,5.100533,3,Karmøy til Sotra,
33,2013,11633,Krossholmen,rensefisk,,,1691,Berggylt,1538,deler av lokaliteten,1219,BØMLO,12,Hordaland,59.7879,5.100533,3,Karmøy til Sotra,
33,2013,11074,Kvalvika,rensefisk,,,1693,Bergnebb,3500,deler av lokaliteten,1836,RØDØY,18,Nordland,66.66865,13.38875,8,Helgeland til Bodø,
33,2013,20595,Kyrholmen S,rensefisk,,,1693,Bergnebb,1014,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.162018,5.205567,3,Karmøy til Sotra,
33,2013,20595,Kyrholmen S,rensefisk,,,1694,Grøngylt,621,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.162018,5.205567,3,Karmøy til Sotra,
33,2013,30076,Kyrøyene,rensefisk,,,1693,Bergnebb,5875,deler av lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7635,10.807333,7,Nord-Trøndelag med Bindal,
33,2013,11928,Langavika,rensefisk,,,1694,Grøngylt,3132,deler av lokaliteten,1133,HJELMELAND,11,Rogaland,59.232067,6.008317,2,Ryfylke,
33,2013,11928,Langavika,rensefisk,,,1691,Berggylt,1097,deler av lokaliteten,1133,HJELMELAND,11,Rogaland,59.232067,6.008317,2,Ryfylke,
33,2013,26295,Langøy,rensefisk,,,1694,Grøngylt,2300,deler av lokaliteten,1263,LINDÅS,12,Hordaland,60.77775,5.1589,4,Nordhordaland til Stadt,
33,2013,13055,Langøyna Ø,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1146,TYSVÆR,11,Rogaland,59.2983,5.713333,2,Ryfylke,
33,2013,20559,Langskjæra,rensefisk,,,1693,Bergnebb,17769,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.8225,8.75505,6,Nordmøre og Sør-Trøndelag,
33,2013,11438,Lauplandsholmen,rensefisk,,,1694,Grøngylt,3170,deler av lokaliteten,1145,BOKN,11,Rogaland,59.179733,5.472633,2,Ryfylke,
33,2013,12392,Lille Torsøy,rensefisk,,,1693,Bergnebb,12051,deler av lokaliteten,1617,HITRA,16,Sør-Trøndelag,63.605633,8.48855,6,Nordmøre og Sør-Trøndelag,
33,2013,14039,Litle Lunnøy,rensefisk,,,1694,Grøngylt,1000,hele lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.0199,5.16775,3,Karmøy til Sotra,
33,2013,14039,Litle Lunnøy,rensefisk,,,1691,Berggylt,500,hele lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.0199,5.16775,3,Karmøy til Sotra,
33,2013,14435,Ljøsøy N,medikamentell,fôrbehandling,Diflubenzuron,,,,deler av lokaliteten,1259,ØYGARDEN,12,Hordaland,60.565216,4.878433,4,Nordhordaland til Stadt,
33,2013,14435,Ljøsøy N,rensefisk,,,1694,Grøngylt,5180,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.565216,4.878433,4,Nordhordaland til Stadt,
33,2013,14435,Ljøsøy N,rensefisk,,,1693,Bergnebb,3000,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.565216,4.878433,4,Nordhordaland til Stadt,
33,2013,10232,Mannbruholmen,rensefisk,,,2221,Rognkjeks (felles),20630,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.847267,8.536083,6,Nordmøre og Sør-Trøndelag,
33,2013,10232,Mannbruholmen,rensefisk,,,1693,Bergnebb,703,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.847267,8.536083,6,Nordmøre og Sør-Trøndelag,
33,2013,13541,Midtflua,rensefisk,,,1694,Grøngylt,3425,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.076267,5.466533,3,Karmøy til Sotra,
33,2013,13541,Midtflua,rensefisk,,,1691,Berggylt,200,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.076267,5.466533,3,Karmøy til Sotra,
33,2013,12047,Mjåneset,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1241,FUSA,12,Hordaland,60.176,5.7244,3,Karmøy til Sotra,
33,2013,12047,Mjåneset,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1241,FUSA,12,Hordaland,60.176,5.7244,3,Karmøy til Sotra,
33,2013,12047,Mjåneset,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1241,FUSA,12,Hordaland,60.176,5.7244,3,Karmøy til Sotra,
33,2013,11772,Moldøyosen,rensefisk,,,1694,Grøngylt,1975,deler av lokaliteten,1265,FEDJE,12,Hordaland,60.789734,4.700983,4,Nordhordaland til Stadt,
33,2013,11772,Moldøyosen,rensefisk,,,1693,Bergnebb,404,deler av lokaliteten,1265,FEDJE,12,Hordaland,60.789734,4.700983,4,Nordhordaland til Stadt,
33,2013,11772,Moldøyosen,rensefisk,,,1691,Berggylt,173,deler av lokaliteten,1265,FEDJE,12,Hordaland,60.789734,4.700983,4,Nordhordaland til Stadt,
33,2013,11611,Naveide,rensefisk,,,1691,Berggylt,91,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.13907,5.112783,3,Karmøy til Sotra,
33,2013,11611,Naveide,rensefisk,,,1694,Grøngylt,2001,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.13907,5.112783,3,Karmøy til Sotra,
33,2013,26315,Nordgjæslingan,rensefisk,,,1693,Bergnebb,15623,deler av lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
33,2013,15403,Olderøy,rensefisk,,,1694,Grøngylt,8900,deler av lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.103283,4.712233,4,Nordhordaland til Stadt,
33,2013,15403,Olderøy,rensefisk,,,1693,Bergnebb,4300,deler av lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.103283,4.712233,4,Nordhordaland til Stadt,
33,2013,11088,Ørnstolen,medikamentell,badebehandling,Hydrogenperoksid,,,,hele lokaliteten,1836,RØDØY,18,Nordland,66.584,13.003933,8,Helgeland til Bodø,
33,2013,13345,Oterstegdalen,rensefisk,,,1694,Grøngylt,4799,hele lokaliteten,1241,FUSA,12,Hordaland,60.23545,5.638267,3,Karmøy til Sotra,
33,2013,13345,Oterstegdalen,rensefisk,,,1691,Berggylt,42,hele lokaliteten,1241,FUSA,12,Hordaland,60.23545,5.638267,3,Karmøy til Sotra,
33,2013,11738,Otterholmen,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1260,RADØY,12,Hordaland,60.68693,4.907933,4,Nordhordaland til Stadt,
33,2013,11738,Otterholmen,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1260,RADØY,12,Hordaland,60.68693,4.907933,4,Nordhordaland til Stadt,
33,2013,11854,Pinnen,rensefisk,,,169520,Rødnebb,178,deler av lokaliteten,1004,FLEKKEFJORD,10,Vest-Agder,58.225533,6.682717,1,Svenskegrensen til Jæren,
33,2013,11854,Pinnen,rensefisk,,,1694,Grøngylt,2438,deler av lokaliteten,1004,FLEKKEFJORD,10,Vest-Agder,58.225533,6.682717,1,Svenskegrensen til Jæren,
33,2013,11854,Pinnen,rensefisk,,,1691,Berggylt,1298,deler av lokaliteten,1004,FLEKKEFJORD,10,Vest-Agder,58.225533,6.682717,1,Svenskegrensen til Jæren,
33,2013,10149,Rafdal,rensefisk,,,1694,Grøngylt,2163,hele lokaliteten,1211,ETNE,12,Hordaland,59.790916,6.176567,3,Karmøy til Sotra,
33,2013,10149,Rafdal,rensefisk,,,1693,Bergnebb,4887,hele lokaliteten,1211,ETNE,12,Hordaland,59.790916,6.176567,3,Karmøy til Sotra,
33,2013,10149,Rafdal,rensefisk,,,1692,Annen leppefisk,2680,hele lokaliteten,1211,ETNE,12,Hordaland,59.790916,6.176567,3,Karmøy til Sotra,
33,2013,12366,Raskjæret,rensefisk,,,1693,Bergnebb,9757,hele lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.7934,8.851846,6,Nordmøre og Sør-Trøndelag,
33,2013,31959,Rataren II,rensefisk,,,1693,Bergnebb,1790,deler av lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.782383,8.526367,6,Nordmøre og Sør-Trøndelag,
33,2013,30817,Raudøya,rensefisk,,,1693,Bergnebb,7764,hele lokaliteten,1633,OSEN,16,Sør-Trøndelag,64.3646,10.439133,6,Nordmøre og Sør-Trøndelag,
33,2013,31777,Reinvika,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1845,SØRFOLD,18,Nordland,67.60568,15.368483,9,Vestfjorden og Vesterålen,
33,2013,31777,Reinvika,ikke-medikamentell,,,,,,hele lokaliteten,1845,SØRFOLD,18,Nordland,67.60568,15.368483,9,Vestfjorden og Vesterålen,
33,2013,29896,Renndalen,rensefisk,,,1694,Grøngylt,463,deler av lokaliteten,1571,HALSA,15,Møre og Romsdal,63.176167,8.616817,6,Nordmøre og Sør-Trøndelag,
33,2013,29896,Renndalen,rensefisk,,,1693,Bergnebb,25247,deler av lokaliteten,1571,HALSA,15,Møre og Romsdal,63.176167,8.616817,6,Nordmøre og Sør-Trøndelag,
33,2013,12281,Rogne,rensefisk,,,1694,Grøngylt,6349,hele lokaliteten,1534,HARAM,15,Møre og Romsdal,62.667816,6.357217,5,Stadt til Hustadvika,
33,2013,12281,Rogne,rensefisk,,,1693,Bergnebb,3500,hele lokaliteten,1534,HARAM,15,Møre og Romsdal,62.667816,6.357217,5,Stadt til Hustadvika,
33,2013,29276,Rongøy,rensefisk,,,1693,Bergnebb,6118,deler av lokaliteten,1259,ØYGARDEN,12,Hordaland,60.509468,4.9314,4,Nordhordaland til Stadt,
33,2013,12209,Rønstad,rensefisk,,,1693,Bergnebb,5330,deler av lokaliteten,1519,VOLDA,15,Møre og Romsdal,62.135117,6.021433,5,Stadt til Hustadvika,
33,2013,11770,Rotøy,rensefisk,,,1691,Berggylt,4000,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.6826,4.759533,4,Nordhordaland til Stadt,
33,2013,13887,Røytholmen Ø,rensefisk,,,1694,Grøngylt,5751,deler av lokaliteten,1617,HITRA,16,Sør-Trøndelag,63.6177,9.130033,6,Nordmøre og Sør-Trøndelag,
33,2013,13887,Røytholmen Ø,rensefisk,,,1691,Berggylt,82,deler av lokaliteten,1617,HITRA,16,Sør-Trøndelag,63.6177,9.130033,6,Nordmøre og Sør-Trøndelag,
33,2013,13612,Rundereimstranda,rensefisk,,,1694,Grøngylt,1802,hele lokaliteten,1441,SELJE,14,Sogn og Fjordane,62.009968,5.331917,4,Nordhordaland til Stadt,
33,2013,13612,Rundereimstranda,rensefisk,,,1692,Annen leppefisk,87,hele lokaliteten,1441,SELJE,14,Sogn og Fjordane,62.009968,5.331917,4,Nordhordaland til Stadt,
33,2013,13612,Rundereimstranda,rensefisk,,,1691,Berggylt,1002,hele lokaliteten,1441,SELJE,14,Sogn og Fjordane,62.009968,5.331917,4,Nordhordaland til Stadt,
33,2013,13249,Sagelva,rensefisk,,,1694,Grøngylt,1207,deler av lokaliteten,1520,ØRSTA,15,Møre og Romsdal,62.33795,6.38165,5,Stadt til Hustadvika,
33,2013,13249,Sagelva,rensefisk,,,1693,Bergnebb,4225,deler av lokaliteten,1520,ØRSTA,15,Møre og Romsdal,62.33795,6.38165,5,Stadt til Hustadvika,
33,2013,11758,Sauøy Ø,rensefisk,,,1693,Bergnebb,1501,deler av lokaliteten,1259,ØYGARDEN,12,Hordaland,60.592335,4.857833,4,Nordhordaland til Stadt,
33,2013,11758,Sauøy Ø,rensefisk,,,1691,Berggylt,190,deler av lokaliteten,1259,ØYGARDEN,12,Hordaland,60.592335,4.857833,4,Nordhordaland til Stadt,
33,2013,12244,Setevika,rensefisk,,,1694,Grøngylt,9169,deler av lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.728065,6.939283,5,Stadt til Hustadvika,
33,2013,33017,Setevika Nord,rensefisk,,,1691,Berggylt,228,deler av lokaliteten,1545,MIDSUND,15,Møre og Romsdal,62.73835,6.937667,5,Stadt til Hustadvika,
33,2013,28256,Skår,rensefisk,,,1692,Annen leppefisk,417,deler av lokaliteten,1223,TYSNES,12,Hordaland,59.8994,5.532767,3,Karmøy til Sotra,
33,2013,28256,Skår,rensefisk,,,1691,Berggylt,92,deler av lokaliteten,1223,TYSNES,12,Hordaland,59.8994,5.532767,3,Karmøy til Sotra,
33,2013,28256,Skår,rensefisk,,,1694,Grøngylt,1339,deler av lokaliteten,1223,TYSNES,12,Hordaland,59.8994,5.532767,3,Karmøy til Sotra,
33,2013,10327,Skiftesneset S,rensefisk,,,1694,Grøngylt,5300,deler av lokaliteten,1241,FUSA,12,Hordaland,60.066666,5.7434,3,Karmøy til Sotra,
33,2013,10327,Skiftesneset S,rensefisk,,,1692,Annen leppefisk,2300,deler av lokaliteten,1241,FUSA,12,Hordaland,60.066666,5.7434,3,Karmøy til Sotra,
33,2013,20115,Skjerholmen N.,rensefisk,,,1692,Annen leppefisk,1290,deler av lokaliteten,1245,SUND,12,Hordaland,60.2496,5.174017,3,Karmøy til Sotra,
33,2013,20115,Skjerholmen N.,rensefisk,,,1694,Grøngylt,2850,deler av lokaliteten,1245,SUND,12,Hordaland,60.2496,5.174017,3,Karmøy til Sotra,
33,2013,20115,Skjerholmen N.,rensefisk,,,1691,Berggylt,479,deler av lokaliteten,1245,SUND,12,Hordaland,60.2496,5.174017,3,Karmøy til Sotra,
