Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
33,2019,32537,Baltsfjord,0,0,0.02,Nei,Ja,1931,LENVIK,19,Troms,69.5463,17.7697,0.5,Nei,10.1,10,Andøya til Senja
33,2019,13305,Barbogen,,,,Ja,Nei,1928,TORSKEN,19,Troms,69.36843,17.0281,0.5,,11.24,10,Andøya til Senja
33,2019,13873,Barlingebotten,,,,Ja,Nei,1266,MASFJORDEN,12,Hordaland,60.863083,5.364017,0.5,,,4,Nordhordaland til Stadt
33,2019,31877,Barøya,,,,Ja,Nei,5005,NAMSOS,50,Trøndelag,64.62112,11.235517,0.5,,,7,Nord-Trøndelag med Bindal
33,2019,18235,Bastli,,,,Ja,Nei,1133,HJELMELAND,11,Rogaland,59.2694,6.193083,0.5,,,2,Ryfylke
33,2019,13845,Beitveit,0.32,0.45,0.02,Nei,Ja,1441,SELJE,14,Sogn og Fjordane,62.141335,5.3397,0.5,Nei,14.7,5,Stadt til Hustadvika
33,2019,25055,Bekksneset,,,,Ja,Nei,1413,HYLLESTAD,14,Sogn og Fjordane,61.07662,5.38595,0.5,,,4,Nordhordaland til Stadt
33,2019,12095,Bergadalen,0.03,0.14,0.03,Nei,Ja,1238,KVAM,12,Hordaland,60.1216,5.908883,0.5,Nei,18.8,3,Karmøy til Sotra
33,2019,20396,Bergsnes V,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.22971,23.336117,0.5,,10,12,Vest-Finnmark
33,2019,13872,Bergsvik,,,,Ja,Nei,1266,MASFJORDEN,12,Hordaland,60.86295,5.3474,0.5,,,4,Nordhordaland til Stadt
33,2019,30397,Bergsøy,,,,Ja,Nei,1848,STEIGEN,18,Nordland,67.897,15.15785,0.5,,,9,Vestfjorden og Vesterålen
33,2019,11241,Bergvikodden,0.52,2.02,0.88,Nei,Ja,1866,HADSEL,18,Nordland,68.57475,14.850883,0.5,Ja,13.07,9,Vestfjorden og Vesterålen
33,2019,11930,Bjelkavik,0.47,0.87,0.01,Nei,Ja,1134,SULDAL,11,Rogaland,59.45165,5.991917,0.5,Nei,18.2,2,Ryfylke
33,2019,12178,Bjønnspjotneset,0.22,0.3,0.01,Nei,Ja,1416,HØYANGER,14,Sogn og Fjordane,61.098083,5.82545,0.5,Nei,15.6,4,Nordhordaland til Stadt
33,2019,31738,Bjørga,,,,Ja,Nei,1925,SØRREISA,19,Troms,69.153984,17.948418,0.5,,,10,Andøya til Senja
33,2019,12625,Bjørgan,,,,Ja,Nei,5049,FLATANGER,50,Trøndelag,64.59268,10.908333,0.5,,,7,Nord-Trøndelag med Bindal
33,2019,31317,Bjørkvik,0,0,0,Nei,Ja,1850,TYSFJORD,18,Nordland,68.02925,16.131416,0.5,Nei,13,9,Vestfjorden og Vesterålen
33,2019,22455,Bjørlykkestranda,0.21,0.92,0.3,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.16655,5.5954,0.5,Nei,14.57,5,Stadt til Hustadvika
33,2019,12308,Bjørndal,0.2,2.18,0.72,Nei,Ja,1520,ØRSTA,15,Møre og Romsdal,62.274883,6.00285,0.5,Nei,16.6,5,Stadt til Hustadvika
33,2019,23436,Bjørnholmen,,,,Ja,Nei,1412,SOLUND,14,Sogn og Fjordane,61.20635,4.938083,0.5,,,4,Nordhordaland til Stadt
33,2019,11340,Bjørnstein,0.38,1.1,0.5,Nei,Ja,1917,IBESTAD,19,Troms,68.892365,17.110233,0.5,Nei,10.5,10,Andøya til Senja
33,2019,34997,Bjørnøya,0,0,0.01,Nei,Ja,1804,BODØ,18,Nordland,67.4164,14.428667,0.5,Nei,11.4,9,Vestfjorden og Vesterålen
33,2019,12156,Blom,,,,Ja,Nei,1253,OSTERØY,12,Hordaland,60.436584,5.564833,0.5,,,4,Nordhordaland til Stadt
33,2019,31857,Blomsøråsa,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.85637,12.311833,0.5,,,8,Helgeland til Bodø
33,2019,29458,Blåmannsvik,,,,Ja,Nei,1902,TROMSØ,19,Troms,69.73064,18.653584,0.5,,,11,Kvaløya til Loppa
33,2019,19255,Blåsenborgneset,,,,Ja,Nei,2030,SØR-VARANGER,20,Finnmark,69.73305,30.1079,0.5,,,13,Øst-Finnmark
33,2019,11399,Bogelva,,,,Ja,Nei,1911,KVÆFJORD,19,Troms,68.6565,15.90035,0.5,,,10,Andøya til Senja
33,2019,10212,Bogen,0.46,1.66,0.09,Nei,Ja,1505,KRISTIANSUND,15,Møre og Romsdal,63.076782,7.9046,0.5,Nei,14.3,6,Nordmøre og Sør-Trøndelag
33,2019,13209,Bognøy,,,,Ja,Nei,1260,RADØY,12,Hordaland,60.60407,5.076983,0.5,,,4,Nordhordaland til Stadt
33,2019,13284,Bollhaugen,0.03,0.16,0.1,Nei,Ja,1827,DØNNA,18,Nordland,66.11311,12.487683,0.5,Nei,13.5,8,Helgeland til Bodø
33,2019,13143,Bondejorda,,,,Ja,Nei,2022,LEBESBY,20,Finnmark,70.81695,27.563717,0.5,,,12,Vest-Finnmark
33,2019,10256,Bondøya,,,,Nei,Nei,5050,VIKNA,50,Trøndelag,64.8168,10.7427,0.5,,,7,Nord-Trøndelag med Bindal
33,2019,11248,Bonhammaren,,,,Ja,Nei,1867,BØ I NORDLAND,18,Nordland,68.81738,14.7101,0.5,,,9,Vestfjorden og Vesterålen
33,2019,15796,Borgarliflot,0.17,0.23,0.02,Nei,Ja,1134,SULDAL,11,Rogaland,59.3892,5.924733,0.5,Nei,17.8,2,Ryfylke
33,2019,36417,Borvika,0.01,0.01,0.06,Nei,Ja,2004,HAMMERFEST,20,Finnmark,70.75667,23.4353,0.5,Nei,8.2,12,Vest-Finnmark
33,2019,12040,Brandaskuta,0.09,2.56,0.16,Nei,Ja,1224,KVINNHERAD,12,Hordaland,59.975735,5.909183,0.5,Nei,18.2,3,Karmøy til Sotra
33,2019,34897,Brandsfjorden,0,0.04,0,Nei,Ja,5019,ROAN,50,Trøndelag,64.22307,10.279933,0.5,Nei,15,6,Nordmøre og Sør-Trøndelag
33,2019,11488,Brattavika,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.044117,5.303317,0.5,,,3,Karmøy til Sotra
33,2019,33137,Brattberg,,,,Ja,Nei,1919,GRATANGEN,19,Troms,68.71352,17.429533,0.5,,,10,Andøya til Senja
33,2019,13205,Brattholmen,0,0.05,0.05,Nei,Ja,1412,SOLUND,14,Sogn og Fjordane,61.068382,4.713817,0.5,Nei,15.1,4,Nordhordaland til Stadt
33,2019,11015,Brattholmen,0.04,0.24,0.05,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,0.5,Nei,12.45,8,Helgeland til Bodø
33,2019,37157,Brattvika II,,,,Ja,Nei,5049,FLATANGER,50,Trøndelag,64.38605,10.815717,0.5,,,7,Nord-Trøndelag med Bindal
33,2019,12594,Breidvika,,,,Ja,Nei,5020,OSEN,50,Trøndelag,64.295364,10.397483,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2019,11574,Breivik S,0.26,0.2,0.11,Nei,Ja,1219,BØMLO,12,Hordaland,59.671185,5.31215,0.5,Nei,16.87,3,Karmøy til Sotra
33,2019,15621,Breivika,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.58036,13.015637,0.5,,,8,Helgeland til Bodø
33,2019,28336,Breivika,0.06,0.52,0.33,Nei,Ja,1827,DØNNA,18,Nordland,66.1609,12.681467,0.5,Nei,12.97,8,Helgeland til Bodø
33,2019,32897,Breivika S,0.02,0.1,0.04,Nei,Ja,1827,DØNNA,18,Nordland,66.1581,12.682017,0.5,Nei,12.97,8,Helgeland til Bodø
33,2019,13765,Breiviken,0.32,0.82,0.28,Nei,Ja,1834,LURØY,18,Nordland,66.46165,12.958033,0.5,Nei,13.8,8,Helgeland til Bodø
33,2019,33237,Breivoll,,,,Ja,Nei,1917,IBESTAD,19,Troms,68.758514,17.152582,0.5,,,10,Andøya til Senja
33,2019,10223,Bremnessvaet,,,,Ja,Nei,1573,SMØLA,15,Møre og Romsdal,63.39795,8.214317,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2019,36118,Bremnesøya,0.08,0.13,0.1,Nei,Ja,1870,SORTLAND,18,Nordland,68.82377,15.400217,0.5,Nei,11.74,9,Vestfjorden og Vesterålen
33,2019,33637,Brennevinsgrunnen,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.1833,5.66115,0.5,,,2,Ryfylke
33,2019,34197,Brennholmen,0.03,0.12,0.04,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.978714,12.16355,0.5,Nei,13.5,8,Helgeland til Bodø
33,2019,37357,Brensholmen,0.15,0.12,0,Nei,Ja,1902,TROMSØ,19,Troms,69.57837,17.994267,0.5,Nei,9.7,10,Andøya til Senja
33,2019,12466,Brettingen,,,,Ja,Nei,1573,SMØLA,15,Møre og Romsdal,63.3582,8.237267,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2019,35677,Brottøy,0.21,0.18,0.13,Nei,Ja,1866,HADSEL,18,Nordland,68.4885,15.125917,0.5,Nei,12.41,9,Vestfjorden og Vesterålen
33,2019,12237,Brudevika,0.28,0.49,0.08,Nei,Ja,1511,VANYLVEN,15,Møre og Romsdal,62.116566,5.420717,0.5,Nei,14.56,5,Stadt til Hustadvika
33,2019,13841,Brunsvik,0,0.24,0.12,Nei,Ja,1439,VÅGSØY,14,Sogn og Fjordane,61.910183,5.29085,0.5,Nei,15.13,4,Nordhordaland til Stadt
33,2019,11435,Bryggelandsholmane,,,,Ja,Nei,1106,HAUGESUND,11,Rogaland,59.429016,5.096417,0.5,,,3,Karmøy til Sotra
33,2019,31038,Buarøy,0.24,0.7,0.06,Nei,Ja,1245,SUND,12,Hordaland,60.220066,5.21455,0.5,Nei,16.8,3,Karmøy til Sotra
33,2019,11543,Buholmen,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.020916,5.081517,0.5,,,3,Karmøy til Sotra
33,2019,33537,Buholmen,0,0.02,0,Nei,Ja,5019,ROAN,50,Trøndelag,64.1569,10.008917,0.5,Nei,13.2,6,Nordmøre og Sør-Trøndelag
33,2019,11721,Bukkeholmen,,,,Ja,Nei,1412,SOLUND,14,Sogn og Fjordane,61.098267,4.90485,0.5,,,4,Nordhordaland til Stadt
33,2019,27976,Bukkholmen,,,,Ja,Nei,1820,ALSTAHAUG,18,Nordland,65.918816,12.24605,0.5,,,8,Helgeland til Bodø
33,2019,12361,Bukkholmen S,0.28,1.58,0.77,Nei,Ja,5014,FRØYA,50,Trøndelag,63.72378,8.8621,0.5,Nei,10.5,6,Nordmøre og Sør-Trøndelag
33,2019,11087,Bukkøya Ø,0,0.14,0,Nei,Ja,1836,RØDØY,18,Nordland,66.64097,12.994583,0.5,Nei,13.5,8,Helgeland til Bodø
33,2019,11857,Buksevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.2074,6.63505,0.5,,,1,Svenskegrensen til Jæren
33,2019,22035,Buktodden Nø,,,,Ja,Nei,1833,RANA,18,Nordland,66.30817,13.432333,0.5,,,8,Helgeland til Bodø
33,2019,11162,Bullatholmen,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.43512,14.848083,0.5,,,9,Vestfjorden og Vesterålen
33,2019,12730,Båfjorden,0.02,0.24,0.18,Nei,Ja,5051,NÆRØY,50,Trøndelag,64.94988,11.5733,0.5,Nei,14.2,7,Nord-Trøndelag med Bindal
33,2019,29016,Båfjordstranda,,,,Ja,Nei,5051,NÆRØY,50,Trøndelag,64.964485,11.59435,0.5,,,7,Nord-Trøndelag med Bindal
33,2019,11749,Bårøy,0,0,0.03,Nei,Ja,1411,GULEN,14,Sogn og Fjordane,60.945866,4.845383,0.5,Nei,16,4,Nordhordaland til Stadt
33,2019,10862,Båsen,0.21,1.04,0.08,Nei,Ja,1811,BINDAL,18,Nordland,65.11767,12.321467,0.5,Nei,12.5,7,Nord-Trøndelag med Bindal
33,2019,37237,Børfjord,,,,Ja,Nei,2015,HASVIK,20,Finnmark,70.64533,22.694317,0.5,,,12,Vest-Finnmark
33,2019,20876,Børøya,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.84437,14.85465,0.5,,,9,Vestfjorden og Vesterålen
33,2019,11230,Børøya Slaktemerd,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.57425,14.959733,0.5,,,9,Vestfjorden og Vesterålen
33,2019,11754,Bøøy,0.14,0.94,0.1,Nei,Ja,1260,RADØY,12,Hordaland,60.727882,4.8641,0.5,Nei,16.6,4,Nordhordaland til Stadt
33,2019,37217,Dale,0.59,1.27,1.13,Nei,Ja,1903,HARSTAD,19,Troms,68.92503,16.3452,0.5,Ja,12.9,10,Andøya til Senja
33,2019,12007,Dale II,0,0,0,Nei,Ja,1142,RENNESØY,11,Rogaland,59.08215,5.71055,0.5,Nei,17.3,2,Ryfylke
33,2019,32497,Daljorda,0,0.12,0.07,Nei,Ja,1870,SORTLAND,18,Nordland,68.697,14.963383,0.5,Nei,12.67,9,Vestfjorden og Vesterålen
33,2019,32457,Dalsvåg Nv,0,0,0,Nei,Ja,1149,KARMØY,11,Rogaland,59.410816,5.21725,0.5,Nei,17.3,3,Karmøy til Sotra
33,2019,31137,Danielsnes,,,,Ja,Nei,2014,LOPPA,20,Finnmark,70.19172,22.321016,0.5,,,12,Vest-Finnmark
33,2019,35957,Danielsvika,0.03,0.06,0.04,Nei,Ja,2017,KVALSUND,20,Finnmark,70.67102,24.487232,0.5,Nei,6.4,12,Vest-Finnmark
33,2019,15455,Daumannsvika,,,,Ja,Nei,1840,SALTDAL,18,Nordland,67.17802,15.409383,0.5,,,8,Helgeland til Bodø
33,2019,37557,Davatluft,0.05,0.05,0,Nei,Ja,2012,ALTA,20,Finnmark,70.24665,22.887466,0.5,Nei,9.8,12,Vest-Finnmark
33,2019,11076,Digermulen,0.02,0.13,0,Nei,Ja,1836,RØDØY,18,Nordland,66.67648,13.316867,0.5,Nei,13.41,8,Helgeland til Bodø
33,2019,12659,Digerneset,,,,Ja,Nei,5051,NÆRØY,50,Trøndelag,64.78657,11.727917,0.5,,,7,Nord-Trøndelag med Bindal
33,2019,13229,Djupedalen,0,0.1,0,Nei,Ja,1241,FUSA,12,Hordaland,60.230865,5.6733,0.5,Nei,17.16,3,Karmøy til Sotra
33,2019,21336,Djupeleget,,,,Ja,Nei,1416,HØYANGER,14,Sogn og Fjordane,61.16942,5.80735,0.5,,,4,Nordhordaland til Stadt
33,2019,14799,Djupestallen,0.45,0.6,0.02,Nei,Ja,1223,TYSNES,12,Hordaland,60.058735,5.453,0.5,Nei,15.9,3,Karmøy til Sotra
33,2019,10338,Djupevik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.4075,6.356717,0.5,,,3,Karmøy til Sotra
33,2019,10110,Djupevik,,,,Ja,Nei,1141,FINNØY,11,Rogaland,59.1474,5.863783,0.5,,,2,Ryfylke
33,2019,20455,Djupevika,,,,Ja,Nei,1224,KVINNHERAD,12,Hordaland,60.04095,6.009367,0.5,,,3,Karmøy til Sotra
33,2019,26595,Djupevika,,,,Ja,Nei,1223,TYSNES,12,Hordaland,60.035816,5.342217,0.5,,16.9,3,Karmøy til Sotra
33,2019,25135,Djupevika,,,,Ja,Nei,1004,FLEKKEFJORD,10,Vest-Agder,58.21965,6.652167,0.5,,,1,Svenskegrensen til Jæren
33,2019,11684,Djupevika I,,,,Ja,Nei,1411,GULEN,14,Sogn og Fjordane,60.96958,5.168283,0.5,,,4,Nordhordaland til Stadt
33,2019,37177,Djuptaren,0.02,0.3,0,Nei,Ja,5050,VIKNA,50,Trøndelag,64.769165,10.62895,0.5,Nei,11.5,7,Nord-Trøndelag med Bindal
33,2019,33117,Djupvik,0.13,0.53,0.07,Nei,Ja,1870,SORTLAND,18,Nordland,68.60053,15.344867,0.5,Nei,11.14,9,Vestfjorden og Vesterålen
33,2019,30097,Djupvik,0.18,1.11,0.07,Nei,Ja,1836,RØDØY,18,Nordland,66.73299,13.33115,0.5,Nei,13.6,8,Helgeland til Bodø
33,2019,34018,Dolma N,,,,Ja,Nei,5051,NÆRØY,50,Trøndelag,65.02533,11.676017,0.5,,,7,Nord-Trøndelag med Bindal
33,2019,10505,Dragnes,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.58348,14.706217,0.5,,,9,Vestfjorden og Vesterålen
33,2019,36917,Drevflesa,,,,Ja,Nei,5019,ROAN,50,Trøndelag,64.21093,10.115183,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2019,32197,Dryna,0.38,0.52,0,Nei,Ja,1545,MIDSUND,15,Møre og Romsdal,62.6444,6.5568,0.5,Nei,13.1,5,Stadt til Hustadvika
33,2019,35497,Drøno,,,,Ja,Nei,1244,AUSTEVOLL,12,Hordaland,60.08077,5.192033,0.5,,,3,Karmøy til Sotra
33,2019,11644,Duesund,0.2,0.65,0.1,Nei,Ja,1266,MASFJORDEN,12,Hordaland,60.808483,5.295483,0.5,Nei,17.74,4,Nordhordaland til Stadt
33,2019,35237,Durmålsvika,0.04,0.02,0.01,Nei,Ja,1931,LENVIK,19,Troms,69.4328,18.147734,0.5,Nei,10.94,10,Andøya til Senja
33,2019,13412,Dypeidet,0.01,0.01,0.01,Nei,Ja,1868,ØKSNES,18,Nordland,68.829384,14.776167,0.5,Nei,10.5,9,Vestfjorden og Vesterålen
33,2019,11381,Dypingen,0.01,0.1,0,Nei,Ja,1903,HARSTAD,19,Troms,68.96087,16.530416,0.5,Nei,12.67,10,Andøya til Senja
33,2019,21415,Dyrholmen,0.45,1.22,0.13,Nei,Ja,1141,FINNØY,11,Rogaland,59.285484,5.8583,0.5,Nei,17.5,2,Ryfylke
33,2019,32157,Dyrholmen V,,,,Ja,Nei,1222,FITJAR,12,Hordaland,59.928234,5.230717,0.5,,,3,Karmøy til Sotra
33,2019,32117,Dyrholmen Ø,,,,Ja,Nei,1222,FITJAR,12,Hordaland,59.9332,5.239467,0.5,,,3,Karmøy til Sotra
33,2019,12128,Dyrnes,,,,Ja,Nei,1224,KVINNHERAD,12,Hordaland,59.71765,5.72205,0.5,,,3,Karmøy til Sotra
33,2019,35697,Dyrvikholman,,,,Ja,Nei,5013,HITRA,50,Trøndelag,63.47025,8.679067,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2019,12033,Dysvik,,,,Ja,Nei,1238,KVAM,12,Hordaland,60.191017,5.967617,0.5,,,3,Karmøy til Sotra
33,2019,13711,Dyvika,0.06,0.22,0.02,Nei,Ja,1428,ASKVOLL,14,Sogn og Fjordane,61.478584,5.375967,0.5,Nei,15.49,4,Nordhordaland til Stadt
33,2019,10757,Dåvøya,0.02,1.26,0.5,Nei,Ja,1936,KARLSØY,19,Troms,70.0722,19.341066,0.5,Nei,9,11,Kvaløya til Loppa
33,2019,12109,Ebne,0,0.03,0.02,Nei,Ja,1211,ETNE,12,Hordaland,59.71443,5.8238,0.5,Nei,18.5,3,Karmøy til Sotra
33,2019,14041,Edøya,,,,Ja,Nei,5013,HITRA,50,Trøndelag,63.65835,8.694417,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2019,30137,Edøya II,,,,Ja,Nei,5013,HITRA,50,Trøndelag,63.65805,8.683667,0.5,,,6,Nordmøre og Sør-Trøndelag
33,2019,30597,Eggesbønes,,,,Ja,Nei,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.321518,5.655833,0.5,,,5,Stadt til Hustadvika
33,2019,10045,Eidholmen,0.35,2.8,0.4,Nei,Ja,1244,AUSTEVOLL,12,Hordaland,60.08808,5.120633,0.5,Nei,17,3,Karmøy til Sotra
33,2019,34717,Eidisholman,0.01,0.25,0.12,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.13462,13.867217,0.5,Nei,14.6,9,Vestfjorden og Vesterålen
33,2019,10819,Eidsnes,0.08,0.1,0,Nei,Ja,2012,ALTA,20,Finnmark,70.091,22.755167,0.5,Nei,10.6,12,Vest-Finnmark
33,2019,13870,Eikebærånæ,0,0.17,0.05,Nei,Ja,1263,LINDÅS,12,Hordaland,60.563435,5.353017,0.5,Nei,15.5,4,Nordhordaland til Stadt
33,2019,34817,Eime,,,,Ja,Nei,1144,KVITSØY,11,Rogaland,59.0872,5.510417,0.5,,,2,Ryfylke
33,2019,35877,Eiterfjorden,1.4,2.89,0.1,Nei,Ja,5051,NÆRØY,50,Trøndelag,64.971634,11.723933,0.5,Ja,11.4,7,Nord-Trøndelag med Bindal
33,2019,29537,Eldviktaren,0,0,0.05,Nei,Ja,5049,FLATANGER,50,Trøndelag,64.454636,10.630717,0.5,Nei,13.2,7,Nord-Trøndelag med Bindal
33,2019,30917,Elgen,,,,Nei,Nei,1903,HARSTAD,19,Troms,68.87695,16.287382,0.5,,,10,Andøya til Senja
33,2019,10811,Elva I Årøysundet,,,,Ja,Nei,2012,ALTA,20,Finnmark,70.1337,23.330383,0.5,,,12,Vest-Finnmark
33,2019,33077,Elveneset,0.22,1.15,0.15,Nei,Ja,1413,HYLLESTAD,14,Sogn og Fjordane,61.206,5.131733,0.5,Nei,16.5,4,Nordhordaland til Stadt
33,2019,32797,Elvevika Ny,0.05,0.1,0,Nei,Ja,2018,MÅSØY,20,Finnmark,70.9178,25.00625,0.5,Nei,7.7,12,Vest-Finnmark
33,2019,13241,Endal Vest,0.25,0.31,0.07,Nei,Ja,1438,BREMANGER,14,Sogn og Fjordane,61.909832,5.464267,0.5,Nei,14.7,4,Nordhordaland til Stadt
33,2019,12879,Endreset,0.07,0.96,0.13,Nei,Ja,1505,KRISTIANSUND,15,Møre og Romsdal,63.03018,7.71615,0.5,Nei,13,6,Nordmøre og Sør-Trøndelag
33,2019,11363,Enkeltstein,,,,Nei,Nei,1917,IBESTAD,19,Troms,68.7276,16.910467,0.5,,10.5,10,Andøya til Senja
33,2019,34577,Enkeneset,,,,Ja,Nei,2017,KVALSUND,20,Finnmark,70.56365,24.119066,0.5,,,12,Vest-Finnmark
33,2019,32677,Espnestaren,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,63.678017,8.66685,0.5,,,6,Nordmøre og Sør-Trøndelag
